time_ms,ax,ay,az,gx,gy,gz,label
262217,6072,-6832,13992,-259,238,106,align_flanges
262239,6088,-6968,14124,-486,257,92,align_flanges
262261,6200,-6972,14120,-395,397,148,align_flanges
262283,6332,-7004,14416,-359,511,184,align_flanges
262305,6236,-6840,14420,-650,624,312,align_flanges
262327,6140,-6916,14412,-775,785,374,align_flanges
262349,5984,-6700,14356,-719,905,448,align_flanges
262371,5836,-6880,14428,-697,996,510,align_flanges
262393,5816,-6696,14632,-553,1049,525,align_flanges
262415,6016,-6624,14884,-432,1061,375,align_flanges
262437,6000,-6584,14836,-471,1386,256,align_flanges
262459,5924,-6472,14696,-735,1779,215,align_flanges
262481,5652,-6656,14984,-799,1891,165,align_flanges
262503,5536,-6888,15248,-279,1882,-113,align_flanges
262525,5852,-7252,15688,302,1925,-229,align_flanges
262547,5944,-6976,15468,149,2273,-32,align_flanges
262569,5928,-7104,15296,-95,2798,115,align_flanges
262591,5788,-6968,15028,-174,3038,277,align_flanges
262613,5520,-6804,14584,-343,3007,263,align_flanges
262635,5368,-6808,14236,-396,2730,142,align_flanges
262657,5280,-6748,13976,-232,2509,60,align_flanges
262679,5108,-6992,13788,-3,2194,-100,align_flanges
262701,5024,-6920,13512,-180,1746,-73,align_flanges
262723,4708,-6876,13248,-547,1125,-77,align_flanges
262745,4720,-7288,13268,-586,442,19,align_flanges
262767,4668,-7376,13496,40,-163,-36,align_flanges
262789,4772,-7256,13348,472,-570,35,align_flanges
262811,4900,-7164,13496,276,-763,150,align_flanges
262833,5124,-7456,13852,179,-1141,237,align_flanges
262855,4980,-7328,14028,70,-1245,294,align_flanges
262877,5496,-7652,14048,148,-1662,212,align_flanges
262899,5472,-7516,14476,521,-1498,202,align_flanges
262921,5804,-7804,14680,603,-1467,285,align_flanges
262943,5876,-7604,14840,562,-1303,550,align_flanges
262965,5940,-7696,14904,330,-1039,805,align_flanges
262987,5852,-7344,14800,284,-661,1155,align_flanges
263009,5724,-7128,14704,312,-527,1307,align_flanges
263031,5536,-6812,14644,281,-325,1388,align_flanges
263053,5504,-6540,14696,191,-187,1288,align_flanges
263075,5332,-6320,14624,84,-51,1128,align_flanges
263097,5608,-6360,14940,213,212,822,align_flanges
263119,5616,-6276,14860,259,534,597,align_flanges
263141,5832,-6012,14896,-45,1005,293,align_flanges
263163,5728,-6096,14604,-477,1249,162,align_flanges
263185,5552,-6160,14396,-546,1469,13,align_flanges
263207,5276,-6244,14176,-503,1221,-128,align_flanges
263229,5204,-6328,14180,-244,953,-236,align_flanges
263251,5244,-6424,14192,-6,819,-296,align_flanges
263273,5276,-6424,14216,-90,858,-317,align_flanges
263295,5176,-6520,14188,-511,783,-386,align_flanges
263317,4968,-6820,14224,-452,713,-415,align_flanges
263339,4952,-6972,14296,-191,613,-348,align_flanges
263361,5016,-6832,14424,-298,525,-308,align_flanges
263383,5028,-6904,14424,-600,335,-150,align_flanges
263405,4980,-7072,14480,-448,294,-61,align_flanges
263427,5004,-6944,14492,-305,160,29,align_flanges
263449,4908,-6972,14536,-136,8,64,align_flanges
263471,4984,-6820,14620,-115,-40,158,align_flanges
263493,4916,-6796,14936,-342,-175,121,align_flanges
263515,5204,-6948,14896,-273,-335,47,align_flanges
263537,4848,-6800,14408,-97,-689,-28,align_flanges
263559,5244,-6700,14472,13,-432,-98,align_flanges
263581,5360,-6840,14724,-109,-418,3,align_flanges
263603,5368,-6728,14612,41,-271,132,align_flanges
263625,5488,-6776,14856,-202,-283,102,align_flanges
263647,5476,-6752,14484,-331,-353,93,align_flanges
263669,5460,-6892,14556,-131,-376,40,align_flanges
263691,5396,-6604,14444,-98,-467,104,align_flanges
263713,5344,-6384,14256,-146,-646,70,align_flanges
263735,5456,-6524,14404,-243,-714,175,align_flanges
263757,5516,-6700,14560,-128,-564,135,align_flanges
263779,5604,-6508,14580,-122,-419,60,align_flanges
263801,5564,-6568,14628,-350,-289,28,align_flanges
263823,5652,-6592,14648,-293,-135,-6,align_flanges
