time_ms,ax,ay,az,gx,gy,gz,label
896961,12304,-1092,13132,-2916,22,-99,insert_bolts
896983,13544,-1500,14008,-4039,103,-77,insert_bolts
897005,14460,-1020,12928,-6055,1881,135,insert_bolts
897027,15300,-3352,11076,-6289,2359,431,insert_bolts
897049,16820,-3232,13704,-5350,6204,1496,insert_bolts
897071,17188,-2272,15424,-9681,9436,2316,insert_bolts
897093,16492,-4112,14392,-12050,9684,2654,insert_bolts
897115,15396,-4464,14188,-11171,11616,3387,insert_bolts
897137,13948,-5264,14088,-10854,11670,4259,insert_bolts
897159,13224,-5016,14380,-9626,11367,4613,insert_bolts
897181,11928,-6064,13568,-8861,10821,4832,insert_bolts
897203,10700,-6436,13252,-8567,10851,4445,insert_bolts
897225,9664,-6720,13692,-9040,9572,4707,insert_bolts
897247,7732,-5476,13512,-8962,10114,5233,insert_bolts
897269,5996,-6148,13172,-6322,9948,4548,insert_bolts
897291,4752,-6096,13076,-2135,9845,3393,insert_bolts
897313,3980,-5504,13308,429,10087,2255,insert_bolts
897335,3208,-5184,12940,49,9096,1068,insert_bolts
897357,2300,-4612,12500,-734,7450,483,insert_bolts
897379,2280,-5272,12160,819,6614,-579,insert_bolts
897401,1536,-5328,12352,3467,6882,-660,insert_bolts
897423,1420,-4528,12292,4170,5295,-766,insert_bolts
897445,1556,-4284,12432,3193,3244,-985,insert_bolts
897467,1928,-3524,12480,1328,1645,-963,insert_bolts
897489,2356,-4100,12212,280,297,-1472,insert_bolts
897511,2848,-4824,12612,1243,98,-2226,insert_bolts
897533,3440,-5412,14116,2357,44,-2706,insert_bolts
897555,3460,-5776,14560,3340,-243,-2949,insert_bolts
897577,3948,-5296,14980,2177,-396,-2898,insert_bolts
897599,4552,-5904,15400,631,441,-2514,insert_bolts
897621,4104,-6172,15132,-236,1893,-2301,insert_bolts
897643,3636,-6204,15036,-519,2449,-2304,insert_bolts
897665,3228,-6236,15408,151,2754,-2464,insert_bolts
897687,3580,-5848,15436,320,1972,-2344,insert_bolts
897709,3388,-5096,14880,-317,2186,-2168,insert_bolts
897731,3384,-5132,14788,-874,1916,-1998,insert_bolts
897753,3680,-5424,14820,-745,1859,-1929,insert_bolts
897775,3360,-5136,14996,-135,1835,-1765,insert_bolts
897797,3748,-5532,15500,439,1308,-1857,insert_bolts
897819,3900,-5100,15656,459,1119,-1635,insert_bolts
897841,4012,-5288,15728,-509,765,-1479,insert_bolts
897863,4348,-5552,15652,-259,608,-1615,insert_bolts
897885,4108,-5692,15444,-69,633,-1406,insert_bolts
897907,4360,-5748,15776,-78,509,-950,insert_bolts
897929,4428,-6040,15780,-64,180,-325,insert_bolts
897951,4260,-6008,15340,237,-48,211,insert_bolts
897973,4324,-5400,15484,853,92,697,insert_bolts
897995,4204,-4900,15388,765,-3,831,insert_bolts
898017,4080,-4900,15408,264,-118,724,insert_bolts
898039,4220,-5008,15320,-254,-198,608,insert_bolts
898061,4116,-4656,15256,-399,-136,407,insert_bolts
898083,4236,-4880,15384,-576,-270,278,insert_bolts
898105,4252,-4720,15412,-238,-73,265,insert_bolts
898127,4132,-4684,15292,107,-92,140,insert_bolts
898149,4096,-4716,15380,235,-90,15,insert_bolts
898171,4064,-4712,15536,-596,-297,23,insert_bolts
898193,4340,-4864,15760,-804,-564,-146,insert_bolts
898215,4384,-5028,16000,-483,-368,-192,insert_bolts
898237,4504,-4948,15796,-165,-277,-284,insert_bolts
898259,4516,-4928,15888,-289,-115,-256,insert_bolts
898281,4560,-5048,15792,-335,-18,-340,insert_bolts
898303,4576,-4908,15980,-377,186,-479,insert_bolts
898325,4436,-4944,15832,-411,269,-557,insert_bolts
898347,4616,-4876,15648,-364,451,-473,insert_bolts
898369,4408,-5092,15764,-315,314,-405,insert_bolts
898391,4464,-4888,15736,-165,487,-398,insert_bolts
