time_ms,ax,ay,az,gx,gy,gz,label
15731250,-4536,-7864,13448,430,576,2722,place_align_gasket
15731272,-4652,-8292,13336,422,596,2306,place_align_gasket
15731294,-4700,-8496,13816,818,471,1919,place_align_gasket
15731316,-4628,-8572,13844,1344,299,1533,place_align_gasket
15731338,-4692,-8736,13888,1763,313,1310,place_align_gasket
15731360,-4540,-8708,13864,1853,354,1268,place_align_gasket
15731382,-4308,-9024,14348,2036,794,1608,place_align_gasket
15731404,-4456,-9156,14172,1919,1241,1832,place_align_gasket
15731426,-4368,-8620,13988,1374,1541,2010,place_align_gasket
15731448,-4628,-8232,13988,951,1534,2192,place_align_gasket
15731470,-4688,-7852,13752,1102,1520,2294,place_align_gasket
15731492,-5116,-7420,13560,1161,1563,2196,place_align_gasket
15731514,-5176,-7464,13384,1115,1320,1875,place_align_gasket
15731536,-5436,-7496,13400,1422,1365,1808,place_align_gasket
15731558,-5800,-7472,13540,1465,1226,1963,place_align_gasket
15731580,-6108,-7364,13404,1251,1086,2160,place_align_gasket
15731602,-6252,-7404,13420,1339,996,2043,place_align_gasket
15731624,-6088,-7356,13436,1701,1153,1964,place_align_gasket
15731646,-6168,-6932,13260,1515,1106,1975,place_align_gasket
15731668,-5928,-6800,13492,1097,939,2051,place_align_gasket
15731690,-5896,-7008,13480,1212,1010,2018,place_align_gasket
15731712,-6372,-6976,13800,1584,938,1780,place_align_gasket
15731734,-6428,-6952,13936,1427,1215,1645,place_align_gasket
15731756,-6648,-6812,13672,575,1226,1602,place_align_gasket
15731778,-6692,-7188,13484,254,1392,1623,place_align_gasket
15731800,-6988,-7284,13260,417,1571,1852,place_align_gasket
15731822,-6984,-7508,13740,870,1326,1832,place_align_gasket
15731844,-7148,-7368,13584,695,972,1907,place_align_gasket
15731866,-7336,-7260,13020,-61,806,2061,place_align_gasket
15731888,-7244,-7260,12500,-27,759,2488,place_align_gasket
15731910,-7224,-6312,12672,501,670,2963,place_align_gasket
15731932,-7272,-5208,12924,573,174,3114,place_align_gasket
15731954,-7136,-5684,13172,461,-771,2533,place_align_gasket
15731976,-6660,-5784,13336,1166,-1482,1930,place_align_gasket
15731998,-5984,-5932,13604,2718,-1660,1912,place_align_gasket
15732020,-5852,-6060,14276,3888,-1255,2161,place_align_gasket
15732042,-6068,-5064,14252,3385,-856,2051,place_align_gasket
15732064,-6132,-4612,14112,1297,-538,1605,place_align_gasket
15732086,-6052,-4356,13668,-285,-254,1109,place_align_gasket
15732108,-6472,-4864,13192,336,45,807,place_align_gasket
15732130,-5640,-4692,13852,1704,-177,865,place_align_gasket
15732152,-5720,-4292,13708,2536,-27,886,place_align_gasket
15732174,-6024,-3816,13484,2182,81,703,place_align_gasket
15732196,-6260,-3752,13740,1279,0,594,place_align_gasket
15732218,-6468,-4404,14312,1678,-53,505,place_align_gasket
15732240,-6568,-4572,14788,2547,-152,385,place_align_gasket
15732262,-6576,-4324,15004,2492,-527,180,place_align_gasket
15732284,-6780,-4072,15092,1089,-944,151,place_align_gasket
15732306,-6716,-4272,15312,-77,-1320,234,place_align_gasket
15732328,-6812,-4232,15676,-289,-1856,401,place_align_gasket
15732350,-6664,-4272,15688,176,-2516,364,place_align_gasket
15732372,-6952,-3472,15540,312,-2202,723,place_align_gasket
15732394,-6960,-3796,15704,125,-2575,671,place_align_gasket
15732416,-6984,-4024,15732,51,-2482,803,place_align_gasket
15732438,-6544,-4280,15928,154,-2043,927,place_align_gasket
15732460,-6308,-4460,15504,127,-1981,1210,place_align_gasket
15732482,-6192,-4204,15068,-304,-1230,1831,place_align_gasket
15732504,-6328,-4556,14792,-1004,-929,2122,place_align_gasket
15732526,-6444,-4556,14480,-1353,-964,2116,place_align_gasket
15732548,-6424,-4352,14256,-1407,-1286,2378,place_align_gasket
15732570,-6324,-4180,13936,-880,-1589,2683,place_align_gasket
15732592,-6072,-3516,14076,-872,-1938,2613,place_align_gasket
15732614,-5920,-3280,14100,-1137,-2268,2442,place_align_gasket
15732636,-5628,-3304,14148,-1348,-2439,2230,place_align_gasket
15732658,-5460,-3724,14164,-1245,-2436,2205,place_align_gasket
15732680,-4948,-4872,14952,-687,-2433,2189,place_align_gasket
15732702,-4852,-5200,15336,191,-2727,2232,place_align_gasket
15732724,-4784,-4660,15372,224,-2853,2584,place_align_gasket
15732746,-4908,-4168,15260,-998,-2984,3041,place_align_gasket
15732768,-5156,-4024,15060,-1911,-2871,3346,place_align_gasket
15732790,-5020,-3660,15520,-2021,-2847,3259,place_align_gasket
15732812,-4888,-3784,15936,-1518,-2646,2968,place_align_gasket
15732834,-4764,-3780,15980,-356,-2832,2597,place_align_gasket
15732856,-4128,-3364,16128,-353,-2556,2335,place_align_gasket
15732878,-4048,-3448,15824,-834,-1766,2205,place_align_gasket
15732900,-4500,-3764,15564,-1464,-1223,1988,place_align_gasket
15732922,-4588,-3932,15972,-1631,-857,1758,place_align_gasket
15732944,-4784,-4292,15796,-1347,-994,1543,place_align_gasket
15732966,-4872,-4380,15468,-1111,-1299,1089,place_align_gasket
15732988,-4700,-4176,15224,-802,-1521,600,place_align_gasket
15733010,-4776,-3608,14832,-1183,-1342,353,place_align_gasket
15733032,-4524,-3404,14692,-2145,-747,309,place_align_gasket
15733054,-4192,-3340,14552,-3621,-384,462,place_align_gasket
15733076,-4420,-5048,15168,-3526,-645,312,place_align_gasket
15733098,-4736,-5152,15184,-1273,-2179,-213,place_align_gasket
15733120,-4208,-4424,15108,-679,-3265,-431,place_align_gasket
15733142,-3604,-3572,14808,-1980,-2911,32,place_align_gasket
15733164,-3996,-3860,14616,-4346,-2404,367,place_align_gasket
15733186,-3996,-6928,15432,-4046,-3087,-24,place_align_gasket
15733208,-3940,-7088,15964,-244,-3406,-736,place_align_gasket
15733230,-3596,-5184,15556,984,-3677,-787,place_align_gasket
15733252,-3304,-3548,15000,-1384,-3388,82,place_align_gasket
15733274,-3284,-3628,15160,-5111,-3139,983,place_align_gasket
15733296,-3056,-5880,15444,-5893,-3142,532,place_align_gasket
15733318,-2596,-7828,15968,-711,-2917,201,place_align_gasket
15733340,-3332,-6128,16628,1947,-2836,-773,place_align_gasket
15733362,-3144,-3908,16116,-228,-3635,-811,place_align_gasket
15733384,-2272,-2816,15708,-4045,-3294,119,place_align_gasket
15733406,-2084,-6192,15600,-4791,-3146,373,place_align_gasket
15733428,-1952,-7564,15612,1757,-2823,-21,place_align_gasket
15733450,-2316,-5972,15868,4325,-2677,-1369,place_align_gasket
15733472,-2052,-3988,15880,3007,-3028,-1616,place_align_gasket
15733494,-1548,-2968,15544,-735,-3882,-1670,place_align_gasket
15733516,-1184,-4876,15100,-1870,-3728,-1664,place_align_gasket
15733538,-1412,-5784,14692,-1370,-3295,-2180,place_align_gasket
15733560,-1584,-6580,14712,-1,-3141,-3011,place_align_gasket
15733582,-696,-6848,15660,1980,-3501,-3750,place_align_gasket
15733604,-248,-4840,15156,2775,-4406,-3473,place_align_gasket
15733626,484,-5124,14756,3011,-4502,-3040,place_align_gasket
15733648,1484,-5884,15028,3416,-4377,-2605,place_align_gasket
15733670,2692,-5956,15812,5731,-3259,-1883,place_align_gasket
15733692,1616,-5088,16456,7889,-3048,-1462,place_align_gasket
15733714,2244,-2960,16060,7691,-3927,-959,place_align_gasket
15733736,1940,-1740,15384,5846,-3916,-338,place_align_gasket
15733758,2672,-3324,16244,5694,-4250,205,place_align_gasket
15733780,2412,-4292,16744,5592,-6112,-442,place_align_gasket
15733802,3376,-3728,16968,6659,-6010,-678,place_align_gasket
15733824,4460,-1968,16932,6586,-6001,-291,place_align_gasket
15733846,4832,-1620,17344,4725,-4933,247,place_align_gasket
15733868,5024,-2844,16812,3131,-4072,154,place_align_gasket
15733890,5308,-2284,17444,2088,-1542,-43,place_align_gasket
15733912,5568,-1432,18488,2249,674,-295,place_align_gasket
15733934,4772,-1436,18324,1227,1754,-228,place_align_gasket
15733956,4636,-1080,17836,-320,4418,184,place_align_gasket
15733978,3936,-2148,17696,-1209,5878,414,place_align_gasket
15734000,2852,-2180,16704,-652,6236,366,place_align_gasket
15734022,1964,-2060,16264,-121,5560,463,place_align_gasket
15734044,2156,-1848,16788,975,4978,-88,place_align_gasket
15734066,2096,-1704,16720,1734,4237,-606,place_align_gasket
15734088,1536,-864,15628,2166,3867,-980,place_align_gasket
15734110,1272,-328,15320,1806,3672,-472,place_align_gasket
15734132,1440,-1052,16116,293,3035,-478,place_align_gasket
15734154,1524,-576,18092,-2717,1037,-748,place_align_gasket
15734176,1240,-2864,15460,-6223,473,600,place_align_gasket
15734198,1368,-2788,16848,-5077,3044,510,place_align_gasket
15734220,1848,-3776,18104,-3545,1492,879,place_align_gasket
15734242,2204,-3036,17620,-3905,286,1227,place_align_gasket
15734264,2032,-2412,16124,-5964,-374,1458,place_align_gasket
15734286,1908,-3564,15688,-6863,-464,1221,place_align_gasket
15734308,1400,-4728,15740,-4083,-811,1234,place_align_gasket
15734330,1280,-4020,16355,-1,-1,-1,place_align_gasket
15734352,852,-3168,16552,-2175,-1498,1805,place_align_gasket
15734374,-604,-3188,16604,-4108,-652,2727,place_align_gasket
15734396,-916,-4476,16500,-1434,-590,2059,place_align_gasket
15734418,-1132,-4284,16356,441,-788,1902,place_align_gasket
15734440,-908,-3796,16596,1302,-851,1930,place_align_gasket
15734462,-4,-3968,17052,1134,-886,2554,place_align_gasket
15734484,-504,-2608,16228,872,-609,3429,place_align_gasket
15734506,-84,-3240,15820,-87,-678,3694,place_align_gasket
15734528,200,-3072,16144,-1132,-703,3160,place_align_gasket
15734550,1044,-3084,15800,-1362,-897,3209,place_align_gasket
15734572,1704,-2656,16024,-836,228,3979,place_align_gasket
15734594,1100,-3000,16264,-2202,283,4195,place_align_gasket
15734616,104,-3116,15996,-3391,-69,4000,place_align_gasket
15734638,-144,-3984,15804,-2679,-421,3718,place_align_gasket
15734660,-388,-4512,16268,-892,-832,3581,place_align_gasket
15734682,1248,-4296,16712,274,-1923,4112,place_align_gasket
15734704,1324,-4064,16416,1428,-2199,3763,place_align_gasket
15734726,1232,-2832,16440,377,-1245,3651,place_align_gasket
15734748,1552,-3928,17196,-1756,154,2490,place_align_gasket
15734770,1768,-4952,17880,-151,986,1240,place_align_gasket
15734792,984,-4228,18128,1733,1733,1179,place_align_gasket
15734814,1076,-3680,16592,1782,1271,1606,place_align_gasket
15734836,208,-2524,15884,-27,1649,1889,place_align_gasket
15734858,-368,-2300,15248,-2939,2055,1623,place_align_gasket
15734880,28,-3028,15612,-4368,3220,1281,place_align_gasket
15734902,-1032,-3332,16288,-4594,4579,512,place_align_gasket
15734924,-2012,-3556,16328,-5006,5645,-177,place_align_gasket
15734946,-2432,-3856,16096,-5425,6224,-1278,place_align_gasket
15734968,-2812,-5052,15836,-5349,6001,-2817,place_align_gasket
15734990,-2520,-5732,15852,-3172,5087,-3838,place_align_gasket
15735012,-2652,-4960,15212,-1319,3987,-4700,place_align_gasket
15735034,-2356,-3880,14592,-102,2955,-4998,place_align_gasket
15735056,-1820,-2880,14100,-846,2778,-4411,place_align_gasket
15735078,-2068,-4296,14172,-3587,2672,-4437,place_align_gasket
15735100,-2208,-5352,14668,-2510,2375,-4471,place_align_gasket
15735122,-2584,-6180,15408,-1837,1706,-4937,place_align_gasket
15735144,-1964,-5932,15744,-1227,987,-4628,place_align_gasket
15735166,-312,-5728,15928,-1736,885,-4053,place_align_gasket
15735188,-244,-7468,14928,-820,1340,-3797,place_align_gasket
15735210,-2188,-8132,15292,634,1324,-4752,place_align_gasket
15735232,-884,-7400,15844,1708,-473,-4050,place_align_gasket
15735254,-864,-5400,15796,1715,-1148,-3796,place_align_gasket
15735276,-504,-5284,14800,-223,-1680,-2887,place_align_gasket
15735298,-208,-6768,14944,251,-857,-1649,place_align_gasket
15735320,-848,-7628,15296,2034,-646,-1506,place_align_gasket
15735342,-812,-6440,15948,5589,-47,-2371,place_align_gasket
15735364,-420,-4160,16156,7127,-310,-2887,place_align_gasket
15735386,624,-3436,16032,5730,-2097,-2815,place_align_gasket
15735408,780,-3692,16752,2245,-5046,-2833,place_align_gasket
15735430,536,-3332,15936,-792,-4308,-4087,place_align_gasket
15735452,2312,-3552,15684,962,-1542,-4796,place_align_gasket
15735474,2712,-4112,17120,1720,1824,-3503,place_align_gasket
15735496,1592,-4604,17724,1754,2119,-2679,place_align_gasket
15735518,760,-5464,16652,3762,918,-3289,place_align_gasket
15735540,408,-2956,16244,5663,312,-3414,place_align_gasket
15735562,944,-1728,16080,1311,-1046,-3257,place_align_gasket
15735584,1304,-3992,18196,-2487,1714,-1699,place_align_gasket
15735606,796,-5644,18312,440,2402,-1672,place_align_gasket
15735628,880,-3864,18360,2114,1939,-2089,place_align_gasket
15735650,160,-3644,19008,-134,578,-2028,place_align_gasket
15735672,592,-4108,18076,-843,-643,-1679,place_align_gasket
15735694,664,-3648,15692,891,-1555,-1252,place_align_gasket
15735716,1024,-4328,12268,2660,-912,-745,place_align_gasket
