time_ms,ax,ay,az,gx,gy,gz,label
15908090,12828,-3628,11172,275,-345,-1209,place_align_gasket
15908112,13248,-2228,11772,917,-79,-1567,place_align_gasket
15908134,14004,-1384,11596,-1573,170,-1791,place_align_gasket
15908156,14688,-1448,10392,-5288,642,-1920,place_align_gasket
15908178,14996,-3140,9428,-6599,1201,-1434,place_align_gasket
15908200,15176,-3768,9968,-5489,2101,-997,place_align_gasket
15908222,15480,-2688,9908,-6198,2847,-565,place_align_gasket
15908244,15980,-1964,10732,-7964,3768,304,place_align_gasket
15908266,15916,-2676,10376,-10944,4701,765,place_align_gasket
15908288,15592,-4644,9912,-11139,5813,719,place_align_gasket
15908310,14804,-4960,9988,-9919,7218,577,place_align_gasket
15908332,13292,-5816,9500,-8130,7464,1002,place_align_gasket
15908354,12648,-6028,9996,-7431,7066,1422,place_align_gasket
15908376,12172,-5592,10268,-7534,6742,2112,place_align_gasket
15908398,11312,-7236,10184,-7098,5610,2409,place_align_gasket
15908420,10220,-8008,9616,-4837,5468,2184,place_align_gasket
15908442,9732,-6676,10892,-3798,5794,2294,place_align_gasket
15908464,9356,-6920,11744,-3904,5628,2581,place_align_gasket
15908486,8968,-8080,11308,-3911,5040,2575,place_align_gasket
15908508,8576,-9144,10744,-3262,4361,2294,place_align_gasket
15908530,8164,-9064,10552,-2141,4161,2435,place_align_gasket
15908552,8156,-7368,12872,-1483,3766,3241,place_align_gasket
15908574,8104,-6804,12824,-1445,3299,3525,place_align_gasket
15908596,7696,-7972,12332,-457,3412,3374,place_align_gasket
15908618,7420,-8528,11588,525,4690,2753,place_align_gasket
15908640,7300,-8320,11696,-239,5716,2253,place_align_gasket
15908662,6848,-8272,12644,-1517,5571,2433,place_align_gasket
15908684,6836,-8296,12912,-1798,4319,2531,place_align_gasket
15908706,6460,-8460,12644,-805,3106,2579,place_align_gasket
15908728,6232,-8100,11768,555,2819,2621,place_align_gasket
15908750,6048,-8104,11520,1181,2711,2826,place_align_gasket
15908772,6068,-6620,12988,1289,2733,3244,place_align_gasket
15908794,6056,-6464,13656,1776,2432,2933,place_align_gasket
