time_ms,ax,ay,az,gx,gy,gz,label
790393,4940,-8996,13392,-207,94,182,place_gasket
790415,4972,-8952,13372,-315,124,226,place_gasket
790437,5000,-8996,13324,-249,49,212,place_gasket
790459,4936,-8940,13292,-143,86,208,place_gasket
790481,5012,-8952,13420,-174,53,208,place_gasket
790503,5112,-8896,13384,-254,88,192,place_gasket
790525,5088,-8928,13308,-220,101,160,place_gasket
790547,4940,-8944,13412,-274,197,111,place_gasket
790569,4916,-8912,13360,-200,181,95,place_gasket
790591,4940,-8868,13308,-118,169,76,place_gasket
790613,4912,-8884,13312,-253,208,57,place_gasket
790635,5012,-8984,13352,-236,208,30,place_gasket
790657,4892,-8988,13220,-300,200,12,place_gasket
790679,4880,-9060,13192,-280,111,79,place_gasket
790701,4836,-9052,13204,-254,43,101,place_gasket
790723,4864,-9112,13400,-273,29,153,place_gasket
790745,4876,-9044,13460,-304,41,175,place_gasket
790767,4968,-9100,13392,-358,135,184,place_gasket
790789,4912,-9108,13468,-465,251,233,place_gasket
790811,4876,-8956,13448,-589,359,289,place_gasket
790833,4884,-9040,13488,-559,460,328,place_gasket
790855,4712,-8876,13312,-631,571,347,place_gasket
790877,4616,-8788,13048,-726,608,337,place_gasket
790899,4612,-8960,13104,-703,434,278,place_gasket
790921,4500,-9152,13192,-660,270,336,place_gasket
790943,4552,-9428,13300,-466,30,368,place_gasket
790965,4788,-9420,13492,-382,65,548,place_gasket
790987,4924,-9592,13760,-333,64,742,place_gasket
791009,5064,-9608,13912,-326,340,795,place_gasket
791031,4912,-9372,13748,-316,389,874,place_gasket
791053,4820,-9208,13668,-226,547,813,place_gasket
791075,4772,-9080,13428,-195,649,732,place_gasket
791097,4764,-9012,13160,-192,606,672,place_gasket
791119,4760,-9052,12912,2,508,574,place_gasket
791141,4644,-8988,12948,75,373,487,place_gasket
791163,4544,-9064,12808,72,109,400,place_gasket
791185,4652,-9244,12816,12,-45,350,place_gasket
791207,4776,-9272,12768,80,-170,379,place_gasket
791229,4836,-9352,12940,64,-238,511,place_gasket
791251,4864,-9200,12988,-141,-217,456,place_gasket
791273,4840,-9268,13104,-100,-276,508,place_gasket
791295,4844,-9128,13044,-104,-335,490,place_gasket
791317,4884,-9240,13128,7,-399,412,place_gasket
791339,4832,-9164,13312,43,-349,379,place_gasket
791361,5000,-9112,13472,42,-317,228,place_gasket
791383,4932,-9188,13412,-67,-160,178,place_gasket
791405,4856,-9372,13408,-74,-15,151,place_gasket
791427,4804,-9168,13392,-60,85,96,place_gasket
791449,4724,-9152,13308,-211,211,101,place_gasket
791471,4716,-9328,13376,-178,316,68,place_gasket
791493,4764,-9232,13344,-252,346,126,place_gasket
791515,4668,-9168,13512,-331,488,174,place_gasket
791537,4644,-9292,13288,-345,475,246,place_gasket
791559,4620,-9268,13396,-240,524,336,place_gasket
791581,4712,-9148,13304,-174,561,397,place_gasket
791603,4668,-9164,13336,-172,544,456,place_gasket
791625,4684,-9132,13220,-114,473,460,place_gasket
791647,4768,-9128,13380,-126,465,460,place_gasket
791669,4828,-9048,13552,-186,481,459,place_gasket
791691,4804,-9180,13396,-170,580,459,place_gasket
791713,4716,-9108,13456,-163,669,408,place_gasket
791735,4716,-9112,13448,-163,659,402,place_gasket
791757,4652,-9060,13360,-280,742,362,place_gasket
791779,4604,-9068,13332,-324,805,338,place_gasket
791801,4556,-8964,13296,-366,799,245,place_gasket
791823,4408,-8900,13384,-367,817,140,place_gasket
791845,4428,-8904,13416,-437,720,21,place_gasket
791867,4372,-9032,13460,-443,671,-7,place_gasket
791889,4460,-9092,13360,-311,639,43,place_gasket
791911,4164,-9068,13376,-269,692,85,place_gasket
791933,4356,-8812,13420,-294,461,-57,place_gasket
791955,4236,-9048,13460,-347,377,-52,place_gasket
791977,4268,-9076,13604,-234,352,-103,place_gasket
791999,4256,-8944,13400,-233,316,-113,place_gasket
792021,4224,-9048,13328,-289,240,-66,place_gasket
792043,4124,-8936,13212,-377,242,-68,place_gasket
792065,3984,-8848,13236,-419,58,-143,place_gasket
792087,4044,-8896,13208,-375,-124,-246,place_gasket
792109,4116,-8956,13372,-352,-180,-424,place_gasket
792131,4168,-9084,13456,-312,-240,-325,place_gasket
792153,4256,-9364,13508,-305,-286,-347,place_gasket
792175,4256,-9316,13548,-205,-275,-194,place_gasket
792197,4292,-9340,13508,-176,-294,-28,place_gasket
792219,4272,-9336,13496,-202,-261,35,place_gasket
792241,4308,-9340,13604,-127,-265,166,place_gasket
792263,4360,-9316,13588,-48,-189,163,place_gasket
792285,4368,-9344,13620,-122,-41,184,place_gasket
792307,4400,-9476,13768,-173,56,176,place_gasket
792329,4532,-9624,13704,-91,105,263,place_gasket
792351,4596,-9680,13720,-127,288,409,place_gasket
792373,4600,-9604,13828,-126,466,567,place_gasket
792395,4508,-9388,13604,-54,597,619,place_gasket
792417,4556,-9356,13588,-116,651,616,place_gasket
792439,4464,-9116,13636,-151,759,650,place_gasket
792461,4616,-8992,13552,-71,769,604,place_gasket
792483,4444,-8764,13196,-132,825,591,place_gasket
792505,4420,-8692,13224,-123,694,442,place_gasket
792527,4392,-8708,13192,-95,547,315,place_gasket
792549,4396,-8760,13152,-105,370,222,place_gasket
792571,4420,-8856,13104,-83,278,122,place_gasket
792593,4368,-8848,13040,-118,244,97,place_gasket
792615,4392,-8780,13152,-195,87,-31,place_gasket
792637,4328,-9032,13180,-311,-25,-167,place_gasket
792659,4480,-9188,13376,-382,-48,-222,place_gasket
792681,4488,-9296,13564,-374,-40,-78,place_gasket
792703,4388,-9248,13552,-342,-2,-41,place_gasket
792725,4332,-9064,13600,-303,-81,-8,place_gasket
792747,4236,-9008,13444,-324,-163,-23,place_gasket
792769,4252,-8900,13548,-251,-189,-32,place_gasket
792791,4268,-9008,13448,-247,-107,-67,place_gasket
792813,4304,-8992,13604,-207,-74,-146,place_gasket
792835,4312,-9140,13680,-296,91,-186,place_gasket
792857,4392,-9212,13764,-445,287,-287,place_gasket
792879,4444,-9428,13488,-384,392,-244,place_gasket
792901,4416,-9376,13584,-424,406,-158,place_gasket
792923,4264,-9324,13424,-467,442,3,place_gasket
792945,4312,-9276,13284,-367,384,59,place_gasket
792967,4204,-9180,13296,-311,312,116,place_gasket
792989,4324,-9180,13388,-296,208,139,place_gasket
793011,4364,-9188,13368,-220,230,111,place_gasket
793033,4368,-9216,13664,-265,297,134,place_gasket
793055,4468,-9188,13536,-273,364,70,place_gasket
793077,4528,-9180,13480,-384,491,31,place_gasket
793099,4436,-9168,13404,-428,506,-15,place_gasket
793121,4444,-9176,13328,-363,445,20,place_gasket
793143,4404,-9096,13208,-212,388,30,place_gasket
793165,4432,-9076,13116,-227,305,60,place_gasket
793187,4388,-9088,13268,-198,198,-25,place_gasket
793209,4488,-9112,13376,-125,105,-63,place_gasket
793231,4488,-9148,13396,-226,148,-69,place_gasket
793253,4396,-9200,13420,-322,190,-33,place_gasket
793275,4404,-9216,13356,-203,191,-42,place_gasket
793297,4380,-9152,13324,-246,185,-74,place_gasket
793319,4388,-9100,13356,-315,250,-45,place_gasket
793341,4336,-9040,13328,-388,234,-152,place_gasket
793363,4268,-9304,13344,-342,180,-164,place_gasket
793385,4376,-9280,13484,-313,191,-70,place_gasket
793407,4344,-9304,13404,-270,185,24,place_gasket
793429,4320,-9236,13460,-303,181,96,place_gasket
793451,4252,-9256,13432,-303,195,68,place_gasket
793473,4224,-9156,13320,-281,160,69,place_gasket
793495,4308,-9180,13420,-305,147,78,place_gasket
793517,4332,-9216,13324,-234,73,78,place_gasket
793539,4420,-9196,13408,-195,92,155,place_gasket
793561,4412,-9220,13464,-247,73,160,place_gasket
793583,4332,-9092,13388,-176,95,181,place_gasket
793605,4364,-9144,13444,-135,51,148,place_gasket
793627,4440,-9112,13424,-190,44,65,place_gasket
793649,4448,-9252,13492,-232,88,28,place_gasket
793671,4412,-9300,13492,-190,114,64,place_gasket
793693,4340,-9220,13360,-183,172,136,place_gasket
793715,4328,-9148,13336,-209,104,148,place_gasket
793737,4284,-9176,13388,-153,8,140,place_gasket
793759,4332,-9192,13420,-168,-28,164,place_gasket
793781,4340,-9284,13504,-49,-24,206,place_gasket
