time_ms,ax,ay,az,gx,gy,gz,label
752267,4484,-6864,14472,-1543,590,-477,place_gasket
752289,4372,-6912,14388,-1223,603,-576,place_gasket
752311,4320,-7104,14376,-974,397,-584,place_gasket
752333,4224,-7080,14412,-830,531,-617,place_gasket
752355,4264,-7236,14236,-1136,705,-658,place_gasket
752377,4212,-7416,14432,-1208,834,-474,place_gasket
752399,4152,-7540,14652,-1150,1020,-138,place_gasket
752421,3880,-7516,14380,-691,1059,92,place_gasket
752443,3660,-7512,14560,-558,891,263,place_gasket
752465,3756,-7500,14480,-609,724,394,place_gasket
752487,3788,-7620,14328,-724,701,529,place_gasket
752509,3920,-7840,14728,-652,728,757,place_gasket
752531,4124,-7944,14860,-459,592,918,place_gasket
752553,4224,-7984,14680,-355,523,1000,place_gasket
752575,4416,-7996,14936,-405,609,1131,place_gasket
752597,4536,-7860,14852,-607,721,1224,place_gasket
752619,4372,-7848,14392,-815,1005,1326,place_gasket
752641,4424,-7776,14304,-673,805,1314,place_gasket
752663,4444,-7664,14272,-375,575,1344,place_gasket
752685,4412,-7300,13992,-220,527,1137,place_gasket
752707,4192,-7424,14080,-423,446,847,place_gasket
752729,4312,-7252,14216,-484,456,602,place_gasket
752751,4240,-7424,14268,-788,448,469,place_gasket
752773,4156,-7492,14280,-675,499,395,place_gasket
752795,4144,-7568,14420,-477,375,344,place_gasket
752817,3984,-7568,14300,-303,255,310,place_gasket
752839,3920,-7676,14540,-333,174,231,place_gasket
752861,3976,-7744,14552,-374,88,259,place_gasket
752883,3880,-7828,14332,-334,70,280,place_gasket
752905,3836,-7868,14240,-294,-21,429,place_gasket
752927,3576,-7936,14280,100,-119,625,place_gasket
752949,3576,-7864,14424,406,-333,613,place_gasket
752971,3436,-7836,14152,192,-449,680,place_gasket
752993,3516,-7900,14192,38,-503,698,place_gasket
753015,3388,-7956,14200,-82,-504,877,place_gasket
753037,3456,-8124,14096,254,-564,1032,place_gasket
753059,3344,-8204,14352,601,-720,1232,place_gasket
753081,3524,-8108,14376,724,-916,1270,place_gasket
753103,3676,-8296,14656,782,-966,1360,place_gasket
753125,3788,-8244,14728,646,-827,1283,place_gasket
753147,4036,-8188,14912,383,-611,1305,place_gasket
753169,4036,-8260,14676,429,-253,1223,place_gasket
753191,4080,-8128,14804,141,100,1175,place_gasket
753213,4132,-7828,14628,-72,208,1010,place_gasket
753235,4024,-7696,14460,-446,360,931,place_gasket
753257,3960,-7644,14384,-507,422,892,place_gasket
753279,3816,-7480,14252,-340,295,859,place_gasket
753301,3908,-7472,14300,-155,136,895,place_gasket
753323,3944,-7448,14420,-10,-16,869,place_gasket
753345,4084,-7312,14512,-13,-103,821,place_gasket
753367,4156,-7364,14532,-176,42,726,place_gasket
753389,4132,-7332,14396,-246,179,577,place_gasket
753411,3952,-7332,14456,-277,232,491,place_gasket
753433,3888,-7368,14496,-232,166,317,place_gasket
753455,4012,-7404,14576,-169,45,171,place_gasket
753477,3912,-7636,14668,-207,38,118,place_gasket
753499,3936,-7700,14692,-85,76,143,place_gasket
753521,3860,-7680,14736,-227,159,222,place_gasket
753543,3776,-7696,14608,-141,274,300,place_gasket
753565,3624,-7544,14656,-63,305,318,place_gasket
753587,3728,-7552,14652,68,234,230,place_gasket
753609,3804,-7536,14784,-37,342,96,place_gasket
753631,3820,-7504,14704,-190,561,-45,place_gasket
753653,3816,-7524,14732,-449,740,-118,place_gasket
753675,3704,-7604,14512,-437,790,-125,place_gasket
753697,3708,-7576,14444,-218,657,-186,place_gasket
753719,3852,-7552,14436,-134,512,-220,place_gasket
753741,3912,-7524,14332,-245,492,-271,place_gasket
753763,3872,-7564,14404,-470,429,-294,place_gasket
753785,3760,-7536,14232,-606,340,-382,place_gasket
753807,3700,-7796,14372,-497,101,-293,place_gasket
753829,3668,-7844,14444,-371,7,-232,place_gasket
753851,3708,-7908,14592,-349,-73,-159,place_gasket
753873,3764,-7776,14524,-366,66,-77,place_gasket
753895,3660,-7788,14436,-321,168,-17,place_gasket
753917,3580,-7688,14668,-359,177,-89,place_gasket
753939,3588,-7664,14620,-412,147,-174,place_gasket
753961,3608,-7764,14668,-446,176,-169,place_gasket
753983,3728,-7824,14756,-177,178,-13,place_gasket
754005,3724,-7784,14632,-102,231,114,place_gasket
754027,3764,-7544,14720,-271,292,127,place_gasket
754049,3640,-7564,14608,-277,291,67,place_gasket
754071,3616,-7560,14564,-163,303,19,place_gasket
754093,3512,-7620,14468,-101,157,6,place_gasket
754115,3520,-7800,14528,-52,97,118,place_gasket
754137,3604,-7792,14688,106,-20,226,place_gasket
754159,3560,-7712,14608,196,35,223,place_gasket
754181,3472,-7856,14528,-235,95,276,place_gasket
754203,3268,-7728,14424,-782,-14,419,place_gasket
754225,3228,-7904,14412,-1310,-103,625,place_gasket
754247,3156,-8272,14424,-852,-144,852,place_gasket
754269,3160,-8332,14308,160,-186,1119,place_gasket
754291,3216,-7940,14288,340,-205,1284,place_gasket
754313,3444,-7760,14396,-11,-315,1318,place_gasket
754335,3440,-7696,14284,-4,-161,1178,place_gasket
754357,3720,-7508,14552,270,-200,1272,place_gasket
754379,3888,-7484,14768,304,-132,1202,place_gasket
754401,4072,-7368,14828,350,42,958,place_gasket
754423,4280,-7208,14792,-27,225,615,place_gasket
754445,4344,-7336,14856,-532,440,378,place_gasket
754467,4312,-7380,14624,-574,598,265,place_gasket
754489,4120,-7472,14444,-253,687,237,place_gasket
754511,3916,-7364,14260,-205,454,203,place_gasket
754533,4008,-7360,14276,23,277,121,place_gasket
754555,3980,-7404,14340,-1,99,84,place_gasket
754577,4032,-7416,14488,-4,11,42,place_gasket
754599,3924,-7576,14416,-115,-8,-50,place_gasket
754621,3804,-7596,14364,-129,-18,-97,place_gasket
754643,3716,-7632,14512,-96,-119,-127,place_gasket
754665,3676,-7644,14524,-138,-47,-184,place_gasket
754687,3648,-7756,14480,-129,-20,-200,place_gasket
754709,3672,-7672,14572,-240,-59,-142,place_gasket
754731,3648,-7896,14632,-231,-88,-89,place_gasket
754753,3548,-7920,14712,-95,18,4,place_gasket
754775,3676,-7860,14720,154,78,113,place_gasket
754797,3672,-7784,14720,135,253,157,place_gasket
754819,3600,-7616,14664,-122,286,82,place_gasket
754841,3676,-7688,14500,-366,323,72,place_gasket
754863,3644,-7728,14644,-272,282,55,place_gasket
754885,3796,-7704,14488,-36,255,153,place_gasket
754907,3924,-7528,14484,-102,196,182,place_gasket
754929,3864,-7620,14560,-115,173,240,place_gasket
754951,3748,-7504,14540,-104,176,303,place_gasket
754973,3724,-7480,14488,76,26,220,place_gasket
754995,3820,-7532,14476,43,77,109,place_gasket
755017,3848,-7428,14592,-126,146,-11,place_gasket
755039,3772,-7604,14620,-235,276,-152,place_gasket
755061,3720,-7632,14496,-444,359,-185,place_gasket
755083,3612,-7760,14428,-460,265,-168,place_gasket
755105,3624,-7832,14428,-261,107,-84,place_gasket
755127,3656,-7828,14484,-105,-13,92,place_gasket
755149,3668,-7760,14636,-61,-62,174,place_gasket
755171,3716,-7760,14712,-238,9,186,place_gasket
755193,3712,-7684,14684,-212,35,231,place_gasket
755215,3696,-7684,14796,-98,107,231,place_gasket
755237,3672,-7440,14784,23,221,189,place_gasket
755259,3564,-7620,14612,-150,202,201,place_gasket
755281,3604,-7320,14676,-216,234,179,place_gasket
755303,3668,-7484,14624,-143,242,72,place_gasket
755325,3688,-7504,14652,-162,243,157,place_gasket
755347,3648,-7504,14668,-142,186,199,place_gasket
755369,3624,-7572,14640,-97,148,293,place_gasket
755391,3632,-7644,14568,-5,143,320,place_gasket
755413,3704,-7504,14716,135,11,366,place_gasket
755435,3808,-7508,14768,118,6,355,place_gasket
755457,3848,-7400,14768,123,38,366,place_gasket
755479,3768,-7468,14756,-43,84,289,place_gasket
755501,3768,-7340,14648,-28,98,210,place_gasket
755523,3756,-7476,14632,70,85,260,place_gasket
755545,3680,-7544,14708,228,-6,390,place_gasket
755567,3696,-7472,14528,270,-33,379,place_gasket
755589,3668,-7344,14616,259,-97,285,place_gasket
755611,3648,-7488,14792,37,-97,239,place_gasket
755633,3612,-7604,14664,-57,-55,212,place_gasket
755655,3488,-7788,14712,-88,6,291,place_gasket
755677,3408,-7960,14472,-326,-14,428,place_gasket
755699,2828,-8232,14272,-1419,-271,765,place_gasket
755721,2368,-8928,14220,-3103,-786,1202,place_gasket
755743,1996,-10184,13920,-4088,-1365,2184,place_gasket
755765,1420,-10548,12984,-3942,-2264,3362,place_gasket
755787,632,-11132,13148,-2185,-3181,4919,place_gasket
755809,148,-9912,12540,-1300,-4272,6760,place_gasket
755831,196,-9916,12000,-502,-5940,8215,place_gasket
755853,308,-8760,11544,-1645,-6915,9160,place_gasket
755875,72,-8548,10924,-2570,-7799,9075,place_gasket
755897,876,-9084,10708,-758,-9036,8427,place_gasket
755919,2296,-9520,11880,2335,-10136,8180,place_gasket
755941,4364,-8904,11828,4055,-10754,8693,place_gasket
755963,3988,-8120,11832,3998,-9793,8516,place_gasket
755985,4216,-8264,12392,1764,-9734,7843,place_gasket
756007,5004,-8956,13052,1683,-9435,6829,place_gasket
756029,5024,-9124,12688,3860,-9787,5726,place_gasket
756051,5828,-8256,12876,5473,-9226,4846,place_gasket
756073,6188,-7836,12608,5920,-8885,4207,place_gasket
756095,6724,-7312,12736,4461,-8453,3656,place_gasket
756117,6964,-8088,12824,2504,-8525,2805,place_gasket
756139,7756,-8412,12672,3049,-8454,2390,place_gasket
756161,7964,-8388,12436,5964,-8566,2514,place_gasket
756183,7900,-6980,12952,6472,-8536,2448,place_gasket
756205,9192,-6940,12996,3891,-9113,2654,place_gasket
756227,8644,-7436,12816,2520,-7671,1363,place_gasket
756249,9124,-7736,12816,3910,-7283,666,place_gasket
756271,9364,-7412,12808,4422,-6956,688,place_gasket
756293,9768,-7116,12656,3845,-6404,1040,place_gasket
756315,9644,-6808,12288,3342,-6152,1061,place_gasket
756337,9860,-6736,12668,3290,-6331,1022,place_gasket
756359,10464,-6492,12812,3601,-6232,438,place_gasket
756381,10712,-5896,12436,3429,-5546,-39,place_gasket
756403,10760,-5376,12276,2714,-4373,-477,place_gasket
756425,10824,-5524,11972,1889,-3766,-1152,place_gasket
756447,10900,-5928,12280,2012,-3043,-1705,place_gasket
756469,11044,-5800,12756,3505,-2491,-1939,place_gasket
756491,11008,-4864,12468,4228,-2329,-1767,place_gasket
756513,11028,-4852,12444,3493,-2147,-1690,place_gasket
756535,11440,-5088,12816,2289,-1883,-1666,place_gasket
756557,11416,-5724,12904,2324,-1541,-1870,place_gasket
756579,11496,-5076,12992,3134,-218,-1597,place_gasket
756601,11308,-4688,12816,3506,45,-1319,place_gasket
756623,11192,-5236,12712,3083,193,-976,place_gasket
756645,11160,-5004,12796,3955,876,-1236,place_gasket
756667,10644,-4604,12640,3077,929,-1601,place_gasket
756689,11628,-4688,12024,3770,134,-1528,place_gasket
756711,11904,-4140,13252,4967,2043,-717,place_gasket
756733,11096,-3704,13412,3187,1400,-910,place_gasket
756755,11184,-4152,13424,1768,459,-1692,place_gasket
756777,11400,-3260,12896,1317,1477,-2038,place_gasket
756799,12056,-1212,14312,-1619,2023,-1260,place_gasket
756821,11012,-4340,13808,-4785,1610,-2188,place_gasket
756843,10732,-4096,13604,-4176,1643,-1537,place_gasket
756865,10656,-4112,13616,-4399,668,-1711,place_gasket
756887,10312,-3296,12488,-4924,432,-1987,place_gasket
756909,10924,-4404,11816,-4726,-289,-1842,place_gasket
756931,10508,-5096,11944,-2144,280,-1626,place_gasket
756953,10552,-3696,12760,-1958,-51,-1521,place_gasket
756975,10852,-3364,13344,-4015,-1244,-1749,place_gasket
756997,10232,-3616,12788,-4028,-872,-2189,place_gasket
757019,10568,-3620,12048,-1975,-549,-1948,place_gasket
757041,11084,-5436,11128,-3304,-2051,-1160,place_gasket
757063,11076,-4484,11740,-4947,345,-2210,place_gasket
757085,11300,-4324,11640,-3908,282,-1484,place_gasket
757107,10408,-4596,13300,-3785,-495,-1203,place_gasket
757129,10276,-4560,12696,-5074,-1218,-1909,place_gasket
757151,10632,-5324,12504,-3113,-147,-1548,place_gasket
757173,11776,-6064,12556,-1035,-1029,-627,place_gasket
757195,9072,-6428,13684,865,-667,-160,place_gasket
757217,9668,-1920,10544,-2204,-3719,-1386,place_gasket
757239,10960,-2588,11028,-6555,-4294,-1964,place_gasket
757261,11984,-4848,12032,-6453,-3198,-1205,place_gasket
757283,12288,-6068,11788,-4047,-2951,-540,place_gasket
757305,12884,-4980,11388,-3904,-2511,-434,place_gasket
757327,14124,-6648,12536,-4248,-1765,506,place_gasket
757349,14692,-5408,12772,-1819,1867,2409,place_gasket
757371,13448,-5116,11236,-3403,1405,3901,place_gasket
757393,13288,-5788,10240,-4467,1165,4644,place_gasket
757415,13192,-5924,9572,-3681,809,4872,place_gasket
757437,12980,-2864,10888,-6069,3719,3987,place_gasket
757459,12792,-4548,11896,-12905,2253,3971,place_gasket
757481,14308,-5204,11540,-16866,1473,4486,place_gasket
757503,15304,-8216,11508,-19988,1886,4013,place_gasket
757525,14212,-7908,9436,-17222,3266,3752,place_gasket
757547,14828,-7500,9540,-16514,7460,3108,place_gasket
757569,14176,-8264,10060,-17386,8479,2992,place_gasket
757591,13308,-9384,9700,-16950,9239,3510,place_gasket
757613,13436,-9532,8352,-16104,8937,3245,place_gasket
757635,11672,-10976,6744,-15277,9943,2663,place_gasket
757657,10712,-11280,6984,-12587,10921,1660,place_gasket
757679,10376,-11016,7944,-10818,9749,2161,place_gasket
757701,9664,-11112,7180,-10334,9919,1971,place_gasket
757723,8356,-12024,5044,-8947,9904,1115,place_gasket
757745,7652,-13080,5688,-6291,10508,194,place_gasket
757767,7928,-12900,6652,-5012,10378,-446,place_gasket
757789,7764,-12128,6684,-5149,10005,-220,place_gasket
757811,6572,-11852,5348,-7085,10927,-429,place_gasket
757833,6312,-12636,4784,-7945,10997,-948,place_gasket
757855,5352,-13264,5384,-7636,10171,-811,place_gasket
757877,5460,-13436,6256,-5841,8225,-590,place_gasket
757899,5628,-13124,5956,-4631,7002,260,place_gasket
757921,5332,-13740,5464,-4620,7933,505,place_gasket
757943,5096,-14604,6124,-5292,8409,347,place_gasket
757965,5080,-15264,6704,-5157,8406,-52,place_gasket
757987,5148,-14908,6292,-4689,8650,-536,place_gasket
758009,4848,-14540,5712,-5529,9111,-368,place_gasket
758031,4400,-14864,5436,-6218,9616,-294,place_gasket
758053,4416,-15644,5432,-5216,9740,97,place_gasket
758075,3760,-15288,5220,-3726,9977,385,place_gasket
758097,3576,-15148,5788,-3162,10010,363,place_gasket
758119,3380,-14876,5940,-3317,9669,456,place_gasket
758141,3184,-14848,5832,-4160,9423,359,place_gasket
758163,3124,-15200,5604,-4092,9189,521,place_gasket
758185,2888,-15472,5704,-3388,8845,628,place_gasket
758207,2668,-14796,5664,-3092,8560,772,place_gasket
758229,2244,-14440,5348,-3570,8511,852,place_gasket
758251,2188,-15008,5488,-3438,8067,821,place_gasket
758273,1888,-14868,5468,-2831,7988,625,place_gasket
758295,1424,-14288,5112,-2469,6915,610,place_gasket
758317,1052,-14168,4904,-2591,5957,473,place_gasket
758339,1140,-13488,5328,-2964,5464,197,place_gasket
758361,1140,-14148,5376,-3229,5402,-311,place_gasket
758383,1728,-14092,5080,-2352,5232,-369,place_gasket
758405,1240,-14228,5000,-2226,5078,-552,place_gasket
758427,1692,-14200,5276,-1703,4866,-737,place_gasket
758449,2080,-14264,5544,-1954,3998,-600,place_gasket
758471,2404,-14568,5472,-2299,4155,-472,place_gasket
758493,2136,-14568,5184,-2260,3675,-10,place_gasket
758515,1684,-15380,5168,-957,2987,250,place_gasket
758537,1560,-15272,5468,584,2559,315,place_gasket
758559,1452,-14844,5640,490,2276,-152,place_gasket
758581,1640,-14576,5536,-1332,1682,-616,place_gasket
758603,1988,-15388,5248,-2211,1689,-748,place_gasket
758625,1972,-15892,4688,-1694,1676,-774,place_gasket
758647,1972,-15868,4612,-602,1663,-440,place_gasket
758669,1784,-15476,4908,-468,1597,-269,place_gasket
758691,1660,-15632,5044,-1372,613,-72,place_gasket
758713,1680,-15560,4964,-1602,945,-28,place_gasket
758735,1612,-15588,4884,-1528,-63,359,place_gasket
758757,1948,-15812,4740,-1861,399,543,place_gasket
758779,2012,-16200,4636,-2552,1108,187,place_gasket
