time_ms,ax,ay,az,gx,gy,gz,label
393315,7676,-11604,9556,-504,379,445,align_flanges
393337,7668,-11540,9640,84,570,466,align_flanges
393359,7660,-11272,9568,1135,723,498,align_flanges
393381,7496,-11008,9432,1680,757,482,align_flanges
393403,7524,-10716,9380,1644,712,380,align_flanges
393425,7504,-10512,9592,1144,558,270,align_flanges
393447,7708,-10716,9720,1319,484,0,align_flanges
393469,7816,-10612,9720,2087,508,-104,align_flanges
393491,7872,-10668,10032,3102,315,-259,align_flanges
393513,7844,-10352,10228,4069,290,-357,align_flanges
393535,8024,-10420,10720,4374,134,-557,align_flanges
393557,8180,-10640,11132,5436,435,-793,align_flanges
393579,8264,-10328,11436,6120,605,-981,align_flanges
393601,8460,-10156,11912,6246,607,-937,align_flanges
393623,8496,-10224,11644,5747,817,-1107,align_flanges
393645,8924,-10352,11712,5571,1333,-1196,align_flanges
393667,8844,-9756,12364,6031,2774,-455,align_flanges
393689,8488,-9700,13036,5030,3264,172,align_flanges
393711,8108,-9688,12808,3965,3094,586,align_flanges
393733,7756,-9412,12464,2960,3061,698,align_flanges
393755,7384,-9332,12692,1840,3031,713,align_flanges
393777,7088,-8864,12508,1081,2644,638,align_flanges
393799,6508,-8920,12192,526,2149,433,align_flanges
393821,6228,-8736,11684,85,2001,476,align_flanges
393843,6188,-8996,11892,7,1693,374,align_flanges
393865,6048,-8680,11684,-16,1627,468,align_flanges
393887,6128,-8920,11896,-161,1357,263,align_flanges
393909,6216,-9244,11856,377,1098,144,align_flanges
393931,6584,-9148,11880,1320,1456,63,align_flanges
393953,6708,-9036,12156,1352,1278,291,align_flanges
393975,6896,-8760,12364,912,1091,390,align_flanges
393997,6892,-8772,12528,313,647,365,align_flanges
394019,6776,-8548,12424,257,524,319,align_flanges
394041,6776,-8472,12972,670,538,139,align_flanges
394063,6744,-8376,13180,888,168,139,align_flanges
394085,6856,-8256,13052,573,-88,21,align_flanges
394107,7044,-7928,12888,84,27,143,align_flanges
394129,6888,-7688,12740,-193,202,258,align_flanges
394151,6768,-7688,12684,336,479,224,align_flanges
394173,6592,-7768,13036,893,365,42,align_flanges
394195,6444,-7636,12948,1070,143,-218,align_flanges
394217,6568,-7752,13124,654,-295,-506,align_flanges
394239,6720,-7772,13308,435,-488,-513,align_flanges
394261,6820,-8004,13416,488,-496,-601,align_flanges
394283,6852,-8124,13276,767,-199,-668,align_flanges
394305,6928,-7984,13240,751,209,-536,align_flanges
394327,6928,-7956,13308,277,271,-421,align_flanges
394349,6960,-7932,13324,-153,324,-330,align_flanges
394371,7088,-7768,13312,-240,258,-494,align_flanges
394393,6932,-7724,13328,-196,487,-714,align_flanges
394415,6884,-7604,13180,-402,594,-781,align_flanges
394437,6492,-7724,13060,-999,383,-502,align_flanges
394459,6616,-7940,13316,-978,54,-106,align_flanges
394481,6736,-8152,13184,27,-209,-98,align_flanges
394503,6788,-8092,13120,637,-177,-277,align_flanges
394525,7000,-7992,13100,382,-41,-74,align_flanges
394547,6880,-8024,13376,-317,-210,15,align_flanges
394569,6864,-8004,13100,-557,-113,-60,align_flanges
394591,6828,-8040,13048,-429,30,-92,align_flanges
394613,6796,-8044,12988,-367,87,-209,align_flanges
394635,6980,-7876,13152,-106,242,-337,align_flanges
394657,7148,-8016,13328,-388,131,-246,align_flanges
394679,7112,-8104,13248,-581,126,-181,align_flanges
