time_ms,ax,ay,az,gx,gy,gz,label
297923,8076,-10336,9936,68,-155,254,align_flanges
297945,8072,-10524,10152,-63,-223,287,align_flanges
297967,8120,-10688,10256,44,-325,274,align_flanges
297989,8248,-10812,10252,88,-437,394,align_flanges
298011,8432,-10864,10344,343,-375,545,align_flanges
298033,8368,-11020,10408,531,-279,658,align_flanges
298055,8500,-10956,10744,842,-149,720,align_flanges
298077,8380,-10832,10816,1207,114,905,align_flanges
298099,8148,-10716,10832,1423,353,1086,align_flanges
298121,8168,-10628,10932,1659,607,1189,align_flanges
298143,8196,-10728,11328,2169,744,1104,align_flanges
298165,8260,-10444,11388,2331,841,1022,align_flanges
298187,8296,-10232,11256,2093,986,893,align_flanges
298209,8252,-10120,11336,1734,1207,909,align_flanges
298231,8132,-9788,11236,1321,1447,941,align_flanges
298253,7840,-9588,11144,715,1449,861,align_flanges
298275,7784,-9704,11076,588,1342,653,align_flanges
298297,7756,-9444,10700,951,1236,363,align_flanges
298319,7868,-9620,10556,1317,990,13,align_flanges
298341,7836,-9604,10812,1384,654,-135,align_flanges
298363,7948,-9500,10572,983,395,-222,align_flanges
298385,7996,-9484,10536,406,466,-76,align_flanges
298407,7896,-9808,10728,657,226,-257,align_flanges
298429,7948,-9784,10816,1704,348,-432,align_flanges
298451,7916,-9572,10712,1860,372,-553,align_flanges
298473,7892,-9632,10760,1188,359,-541,align_flanges
298495,7864,-9500,10788,641,250,-623,align_flanges
298517,7804,-9788,11004,762,179,-576,align_flanges
298539,7716,-9700,11108,955,270,-443,align_flanges
298561,7692,-9588,11244,1242,224,-440,align_flanges
298583,7564,-9420,11316,1044,87,-392,align_flanges
298605,7580,-9360,11448,908,31,-507,align_flanges
298627,7536,-9324,11536,470,-19,-461,align_flanges
298649,7444,-9340,11464,369,1,-328,align_flanges
298671,7652,-9436,11672,847,62,-143,align_flanges
298693,7492,-9476,11840,1269,83,78,align_flanges
298715,7596,-9220,11852,1202,117,257,align_flanges
298737,7592,-9288,11904,905,112,339,align_flanges
298759,7824,-9284,12184,600,283,489,align_flanges
298781,8092,-9420,12160,226,382,632,align_flanges
298803,8132,-9456,12016,25,641,911,align_flanges
298825,8148,-9356,12036,144,902,1176,align_flanges
298847,8056,-9040,11868,185,1110,1341,align_flanges
298869,7860,-8796,11816,108,1151,1309,align_flanges
298891,7836,-8696,11720,76,968,1063,align_flanges
298913,7820,-8656,11564,-9,879,895,align_flanges
298935,7908,-8660,11720,-195,909,757,align_flanges
