time_ms,ax,ay,az,gx,gy,gz,label
2511935,11952,-3700,11780,845,-282,863,hand_tighten
2511957,12164,-3108,12588,631,198,1225,hand_tighten
2511979,13080,-2472,12932,-2016,173,1019,hand_tighten
2512001,13940,-1892,11736,-6216,-156,761,hand_tighten
2512023,15132,-2996,10452,-8068,212,1200,hand_tighten
2512045,16144,-3068,9712,-10390,2348,2181,hand_tighten
2512067,16580,-4196,9496,-13624,4831,3327,hand_tighten
2512089,15972,-6852,9524,-15176,7427,5348,hand_tighten
2512111,15392,-7748,10216,-13144,7712,6655,hand_tighten
2512133,14676,-7036,10680,-11839,7414,6867,hand_tighten
2512155,13540,-7632,10532,-12106,6085,6439,hand_tighten
2512177,12292,-8268,9892,-11219,5442,5951,hand_tighten
2512199,11708,-7528,10008,-10025,6123,5786,hand_tighten
2512221,10168,-8616,9544,-10606,6436,5708,hand_tighten
2512243,9448,-8548,10024,-11736,6739,5972,hand_tighten
2512265,8052,-10368,10336,-11231,6027,5231,hand_tighten
2512287,6624,-10264,10132,-8947,6049,3942,hand_tighten
2512309,5660,-10348,9632,-8838,5588,2607,hand_tighten
2512331,4952,-10552,9984,-9105,5159,2190,hand_tighten
2512353,4384,-10524,10972,-7242,4861,1484,hand_tighten
2512375,3804,-10964,10904,-5245,4499,93,hand_tighten
2512397,4236,-10960,10236,-4631,4851,-688,hand_tighten
2512419,4768,-11532,9604,-5532,4948,-1148,hand_tighten
2512441,5092,-12560,9028,-6334,5029,-1070,hand_tighten
2512463,5136,-12772,8776,-6270,4938,-542,hand_tighten
2512485,5076,-13004,9584,-4235,3925,-186,hand_tighten
2512507,4816,-12480,9504,-205,3362,-429,hand_tighten
2512529,4596,-11784,8756,1962,3354,-1002,hand_tighten
2512551,5064,-11808,8984,2691,3352,-1750,hand_tighten
2512573,5284,-11488,9508,1509,3769,-2130,hand_tighten
2512595,5404,-11156,10072,12,3806,-2550,hand_tighten
2512617,5376,-10908,9660,-627,4137,-2976,hand_tighten
2512639,5544,-11188,9436,-318,4514,-3529,hand_tighten
2512661,5780,-11340,9384,107,4950,-4054,hand_tighten
2512683,5664,-11044,9808,-303,4970,-4530,hand_tighten
2512705,5956,-10400,9904,-1530,4986,-4874,hand_tighten
