time_ms,ax,ay,az,gx,gy,gz,label
980055,11360,-3724,13648,231,-117,-1460,hand_tighten
980077,12088,-3228,13864,-596,1019,-1166,hand_tighten
980099,12296,-2804,13772,-3258,1103,-1043,hand_tighten
980121,13348,-4260,12736,-5705,1253,-1153,hand_tighten
980143,13620,-4452,12272,-5528,3472,-825,hand_tighten
980165,14228,-3928,12960,-6312,4986,-874,hand_tighten
980187,14176,-4948,14216,-7536,6208,-42,hand_tighten
980209,14120,-6200,14492,-7970,7230,161,hand_tighten
980231,14128,-6792,14840,-5851,8568,287,hand_tighten
980253,13224,-6020,14420,-6409,9615,582,hand_tighten
980275,12652,-6648,14388,-7088,10212,1101,hand_tighten
980297,12136,-6404,14464,-7622,10682,1695,hand_tighten
980319,10932,-6812,13892,-6323,11895,1966,hand_tighten
980341,10616,-7520,14412,-4874,11667,2342,hand_tighten
980363,8452,-7160,14588,-4178,10971,2468,hand_tighten
980385,7132,-6852,14024,-4614,10223,2797,hand_tighten
980407,6088,-7388,13452,-4144,9785,2654,hand_tighten
980429,5016,-7476,13356,-2424,9835,2874,hand_tighten
980451,3916,-6352,14340,-1080,9393,3021,hand_tighten
980473,3564,-6384,14832,-88,8876,2669,hand_tighten
980495,3036,-7288,13984,299,8290,1988,hand_tighten
980517,2564,-6648,13300,-1066,9051,1594,hand_tighten
980539,2332,-7340,13892,-2885,9135,1424,hand_tighten
980561,2184,-9012,13712,-3090,8427,1877,hand_tighten
980583,2348,-8852,13124,-1573,8032,2268,hand_tighten
980605,1268,-7704,12764,925,7609,2772,hand_tighten
980627,704,-6512,12640,2291,7198,2657,hand_tighten
980649,372,-6164,12484,2297,6305,2202,hand_tighten
980671,236,-6012,12296,1431,5569,1607,hand_tighten
980693,112,-5224,12564,577,5559,1457,hand_tighten
980715,-596,-5400,12164,449,5507,1274,hand_tighten
980737,-408,-5772,12192,1440,4678,987,hand_tighten
980759,-596,-5632,13260,2269,3940,570,hand_tighten
980781,20,-6204,14744,2877,2778,-260,hand_tighten
980803,228,-4704,14056,683,2914,-659,hand_tighten
980825,380,-6020,13856,-2043,3214,-736,hand_tighten
980847,196,-6944,14736,-1659,4007,-751,hand_tighten
980869,200,-7900,15640,520,3322,-733,hand_tighten
980891,436,-7224,15556,1402,2912,-314,hand_tighten
980913,116,-6448,15164,210,2482,118,hand_tighten
980935,-40,-5976,14900,-1295,2373,157,hand_tighten
980957,-336,-6428,15400,-1500,2283,162,hand_tighten
980979,-956,-6972,15876,-147,1701,108,hand_tighten
981001,-872,-6140,15784,1023,1357,-9,hand_tighten
981023,-888,-6032,15592,469,1066,-5,hand_tighten
981045,-1092,-6068,15376,-1293,1000,110,hand_tighten
981067,-1156,-6432,15112,-2492,962,387,hand_tighten
981089,-1512,-6684,14924,-2487,953,755,hand_tighten
981111,-1624,-6500,14660,-738,847,922,hand_tighten
981133,-1636,-6308,14852,1235,672,1196,hand_tighten
981155,-1908,-5872,14812,1850,344,1478,hand_tighten
981177,-1864,-6028,15340,750,-101,1604,hand_tighten
981199,-1564,-5672,15000,-605,-297,1708,hand_tighten
981221,-1300,-6520,14760,-1362,-677,1844,hand_tighten
981243,-1100,-6640,14808,76,-865,1958,hand_tighten
981265,-1068,-6084,14916,1709,-873,1812,hand_tighten
981287,-1160,-5604,14792,1874,-883,1588,hand_tighten
981309,-1228,-5436,15296,91,-1089,1290,hand_tighten
981331,-728,-5592,15288,-929,-1183,949,hand_tighten
981353,-920,-6544,15116,-198,-975,482,hand_tighten
981375,-640,-6584,15908,825,-542,331,hand_tighten
981397,-488,-6092,16328,723,-479,535,hand_tighten
981419,-564,-6248,16236,-74,-258,473,hand_tighten
981441,-580,-6536,16164,-494,-308,284,hand_tighten
981463,-680,-6488,15792,-706,121,125,hand_tighten
981485,-968,-6568,15840,-448,-486,202,hand_tighten
981507,-1048,-6724,15752,-77,178,125,hand_tighten
981529,-304,-6428,15656,277,-295,226,hand_tighten
981551,-676,-6164,15360,-86,-288,359,hand_tighten
981573,-732,-6312,15124,-1026,321,310,hand_tighten
981595,-480,-6896,15524,-696,182,233,hand_tighten
981617,-616,-6440,15252,-141,243,70,hand_tighten
981639,-696,-6452,15016,86,201,-73,hand_tighten
981661,-740,-6560,15356,-211,-178,-141,hand_tighten
981683,-396,-6468,15468,-630,-395,-167,hand_tighten
981705,-504,-6724,15256,-1060,-267,-137,hand_tighten
981727,-472,-6892,15576,-960,-139,-145,hand_tighten
981749,-576,-7060,15324,-399,-174,-181,hand_tighten
981771,-532,-6888,15412,53,-215,-74,hand_tighten
981793,-448,-6996,15816,-301,-385,53,hand_tighten
981815,-248,-7000,15844,-414,-408,-104,hand_tighten
981837,-396,-6948,15328,-425,-266,-112,hand_tighten
981859,-364,-7108,15432,-170,-69,-56,hand_tighten
981881,-440,-6932,15716,-24,-126,96,hand_tighten
981903,-404,-6756,15584,-401,-223,211,hand_tighten
981925,-464,-6864,15240,-470,-119,175,hand_tighten
981947,-448,-6812,15596,-209,-160,177,hand_tighten
981969,-436,-7096,15444,376,-234,62,hand_tighten
981991,-96,-6668,15752,509,-53,90,hand_tighten
982013,-208,-6600,15652,-673,-147,133,hand_tighten
982035,-40,-6636,15604,-1274,-11,163,hand_tighten
982057,-208,-6892,15168,-1064,-18,18,hand_tighten
982079,-64,-7168,15628,683,45,17,hand_tighten
982101,-176,-6548,15828,1173,33,169,hand_tighten
982123,-248,-6280,15636,186,-71,142,hand_tighten
982145,-128,-6328,15452,-1045,64,-56,hand_tighten
982167,12,-6840,15716,-736,72,-286,hand_tighten
982189,-192,-6864,15504,18,107,-259,hand_tighten
982211,-124,-6644,15476,490,114,-86,hand_tighten
982233,-172,-6436,15460,-65,44,-38,hand_tighten
982255,20,-6680,15484,-560,122,-134,hand_tighten
982277,-84,-7080,15576,-317,317,-198,hand_tighten
982299,-96,-6872,15456,-47,355,-208,hand_tighten
982321,0,-6784,15456,-122,322,-39,hand_tighten
982343,-208,-6636,15232,-316,470,96,hand_tighten
982365,-368,-6736,15292,-187,367,11,hand_tighten
982387,-344,-6596,15104,-193,257,-86,hand_tighten
982409,-144,-6772,15352,-81,139,-10,hand_tighten
982431,-260,-6700,15232,-367,-18,65,hand_tighten
982453,-232,-6792,15560,-564,-1,49,hand_tighten
982475,-120,-6860,15384,-224,135,-31,hand_tighten
982497,-56,-6692,15716,118,164,-41,hand_tighten
982519,-192,-6564,15388,-572,285,2,hand_tighten
982541,-68,-6788,15620,-645,401,-19,hand_tighten
982563,-116,-6992,15520,-475,353,22,hand_tighten
982585,-140,-6888,15484,38,394,72,hand_tighten
982607,-124,-6516,15548,211,448,124,hand_tighten
982629,-316,-6556,15528,-361,262,122,hand_tighten
982651,-64,-6732,15548,-584,134,54,hand_tighten
982673,-228,-7048,15464,-118,222,13,hand_tighten
982695,-228,-6888,15600,458,344,190,hand_tighten
982717,-216,-6424,15672,216,344,297,hand_tighten
982739,-272,-6636,15864,-532,218,296,hand_tighten
982761,-328,-6624,15488,-626,328,167,hand_tighten
982783,-168,-7004,15712,325,351,49,hand_tighten
982805,-200,-6620,15580,640,513,74,hand_tighten
982827,-152,-6416,15584,66,426,150,hand_tighten
982849,-280,-6420,15592,-663,442,153,hand_tighten
982871,-304,-6600,15236,-352,382,-39,hand_tighten
982893,-160,-6628,15272,385,267,-59,hand_tighten
982915,-204,-6496,15428,398,134,64,hand_tighten
982937,-88,-6300,15780,-160,39,108,hand_tighten
982959,-256,-6572,15320,-528,119,-98,hand_tighten
982981,-232,-6588,15352,-133,299,-123,hand_tighten
983003,-316,-6568,15604,234,280,-59,hand_tighten
983025,-240,-6360,15728,32,98,26,hand_tighten
983047,-300,-6392,15368,-670,144,35,hand_tighten
983069,-104,-6908,15820,-344,96,-32,hand_tighten
983091,-272,-6888,15596,146,343,49,hand_tighten
