time_ms,ax,ay,az,gx,gy,gz,label
14562735,3284,-3368,15784,-164,352,-72,hand_tighten
14562757,3956,-3816,16488,-973,-261,-165,hand_tighten
14562779,4540,-4356,16164,-635,-432,-605,hand_tighten
14562801,5856,-4288,15400,-649,-286,-98,hand_tighten
14562823,5892,-4000,15392,-1554,1591,1653,hand_tighten
14562845,5596,-5236,17116,-1235,3677,1930,hand_tighten
14562867,5788,-5964,18936,-1277,4901,1720,hand_tighten
14562889,5664,-5256,19208,-2083,5319,2601,hand_tighten
14562911,5596,-5300,18380,-3684,6633,3980,hand_tighten
14562933,5108,-5668,17724,-4713,7915,5387,hand_tighten
14562955,4072,-5968,17760,-4862,8827,6086,hand_tighten
14562977,2320,-6244,16620,-4684,9155,6214,hand_tighten
14562999,1584,-7452,16532,-4025,9019,5923,hand_tighten
14563021,1912,-6796,15632,-3260,8761,5806,hand_tighten
14563043,848,-6524,14888,-4015,8767,6316,hand_tighten
14563065,172,-6376,14300,-3937,8687,7046,hand_tighten
14563087,-680,-6372,14700,-4626,8545,8060,hand_tighten
14563109,-2412,-5728,14168,-4939,8061,7931,hand_tighten
14563131,-3756,-5732,13964,-4334,6710,6692,hand_tighten
14563153,-3392,-5908,13844,-1898,6018,5803,hand_tighten
14563175,-3468,-5160,13396,-1142,3832,3898,hand_tighten
14563197,-4268,-4900,12908,-1511,4652,4561,hand_tighten
14563219,-3756,-5540,13052,-1265,3941,4133,hand_tighten
14563241,-4028,-5700,13508,-1408,2815,4052,hand_tighten
14563263,-3636,-5628,12964,-1360,2187,3595,hand_tighten
14563285,-3628,-6056,13516,-1858,1665,3377,hand_tighten
14563307,-3328,-6152,13964,-2512,1331,3186,hand_tighten
14563329,-3420,-5936,14392,-4250,1048,3460,hand_tighten
14563351,-3440,-6412,14248,-6493,1402,3994,hand_tighten
14563373,-3692,-7032,13948,-9538,1673,4778,hand_tighten
14563395,-4172,-8272,13100,-11835,1645,4807,hand_tighten
14563417,-4692,-8484,12916,-10917,1630,5074,hand_tighten
14563439,-5200,-8452,12960,-8695,1149,4850,hand_tighten
14563461,-5288,-7964,13332,-6593,291,4313,hand_tighten
14563483,-5536,-7096,13740,-6160,-781,4089,hand_tighten
14563505,-5624,-7680,13252,-5629,-1508,3490,hand_tighten
14563527,-5848,-7316,12856,-4536,-1487,2804,hand_tighten
14563549,-5776,-7056,13340,-3674,-1443,2329,hand_tighten
14563571,-5628,-7044,13496,-3599,-1376,1782,hand_tighten
14563593,-5512,-7856,12616,-5464,-1888,1224,hand_tighten
14563615,-4788,-9096,12508,-4848,-1974,950,hand_tighten
14563637,-4624,-9844,12548,-1465,-1831,304,hand_tighten
14563659,-4804,-9404,12852,732,-862,-100,hand_tighten
14563681,-4144,-9244,13548,-65,-1476,-100,hand_tighten
14563703,-4756,-8692,13656,-2680,-1305,292,hand_tighten
14563725,-4716,-8996,13088,-5368,-1286,662,hand_tighten
14563747,-4924,-9644,13648,-5306,-389,1152,hand_tighten
14563769,-4644,-9836,13760,-3773,371,1116,hand_tighten
14563791,-5192,-9380,13636,-4300,-220,366,hand_tighten
14563813,-4920,-9880,13612,-5381,-461,367,hand_tighten
14563835,-5348,-9524,13052,-6358,-1083,530,hand_tighten
14563857,-5272,-9804,12476,-5752,58,1269,hand_tighten
14563879,-5700,-10084,12304,-3764,413,1463,hand_tighten
14563901,-5592,-10268,12560,-2954,237,1258,hand_tighten
14563923,-5396,-10788,12180,-2244,-254,666,hand_tighten
14563945,-4844,-11840,11916,486,-5,-143,hand_tighten
14563967,-4528,-11132,11948,2247,165,-2,hand_tighten
14563989,-4432,-10540,12368,1440,373,1143,hand_tighten
14564011,-4584,-10456,12300,-389,628,1763,hand_tighten
14564033,-4932,-10632,12396,-1093,721,1597,hand_tighten
14564055,-5212,-11016,12316,1206,982,873,hand_tighten
14564077,-4956,-10380,12036,3354,1568,549,hand_tighten
14564099,-4668,-10108,12152,3542,1629,677,hand_tighten
14564121,-4620,-10020,11920,2844,1432,824,hand_tighten
14564143,-4636,-9952,11824,1610,1744,978,hand_tighten
14564165,-4580,-9424,11400,325,1365,881,hand_tighten
14564187,-4240,-10612,11044,429,1335,697,hand_tighten
14564209,-4020,-10416,10540,550,1562,470,hand_tighten
14564231,-4400,-9664,10284,-682,1886,928,hand_tighten
14564253,-4928,-9628,10388,-2209,1513,1052,hand_tighten
14564275,-5220,-9844,10544,-2331,899,888,hand_tighten
14564297,-5028,-10272,11176,-1707,263,288,hand_tighten
14564319,-5328,-9764,11324,-2175,-456,-26,hand_tighten
14564341,-5196,-9576,10880,-2817,134,-9,hand_tighten
14564363,-4892,-10532,11332,-3353,958,291,hand_tighten
14564385,-5596,-10372,11924,-3803,1643,-183,hand_tighten
14564407,-5808,-10740,12220,-4482,1398,-418,hand_tighten
14564429,-6008,-10724,11688,-5033,1753,-325,hand_tighten
14564451,-6180,-11208,11064,-6458,2136,-30,hand_tighten
14564473,-5956,-12192,10888,-6691,2756,152,hand_tighten
14564495,-5704,-13424,10756,-4706,3006,349,hand_tighten
14564517,-5900,-12800,10652,-2537,2942,851,hand_tighten
14564539,-6488,-11824,10368,-1927,3015,1577,hand_tighten
14564561,-6716,-11024,9764,-3325,2722,2047,hand_tighten
14564583,-6416,-12568,9728,-4343,1898,1881,hand_tighten
14564605,-6220,-12900,9496,-1216,2249,1211,hand_tighten
14564627,-6388,-11740,9772,690,1919,1276,hand_tighten
14564649,-6480,-10964,9800,-24,1747,1946,hand_tighten
14564671,-7024,-10740,9372,-2134,1608,1820,hand_tighten
14564693,-6964,-11336,8904,-3420,1674,1359,hand_tighten
14564715,-6720,-12320,9116,-1132,1090,320,hand_tighten
14564737,-7192,-11444,9232,1223,76,-99,hand_tighten
14564759,-7492,-10220,9336,755,-632,-338,hand_tighten
14564781,-6836,-10272,9508,-1002,-1609,101,hand_tighten
14564803,-6896,-11604,10188,-1140,-1531,152,hand_tighten
14564825,-7164,-11700,10340,-1484,-1404,-188,hand_tighten
14564847,-6636,-12248,10116,-569,-1001,-232,hand_tighten
14564869,-6300,-11948,9716,57,-576,-160,hand_tighten
14564891,-6224,-11968,9392,-389,-338,238,hand_tighten
14564913,-5844,-11888,9084,-309,-45,499,hand_tighten
14564935,-6112,-10956,9076,-968,-143,927,hand_tighten
14564957,-6116,-10532,9280,-633,-599,684,hand_tighten
14564979,-5596,-10704,9344,188,-843,92,hand_tighten
14565001,-5372,-10044,9764,1229,-586,-495,hand_tighten
14565023,-5432,-9760,10248,829,-347,-796,hand_tighten
14565045,-5316,-10440,10276,-475,-446,-1343,hand_tighten
14565067,-5176,-11656,9968,-436,3,-2118,hand_tighten
14565089,-5472,-11660,10004,107,949,-2251,hand_tighten
14565111,-5820,-11588,9844,-1296,1189,-2010,hand_tighten
14565133,-5796,-12500,9068,-2620,1367,-2025,hand_tighten
14565155,-6024,-12984,8360,-2458,2281,-2130,hand_tighten
14565177,-6424,-13308,7612,-1795,2870,-2359,hand_tighten
14565199,-6588,-13268,7092,-1021,2522,-1907,hand_tighten
14565221,-7300,-12676,7180,-1106,2130,-1715,hand_tighten
14565243,-6936,-12832,7800,-936,-77,-1702,hand_tighten
14565265,-6972,-12432,8052,732,-1984,-2004,hand_tighten
14565287,-6360,-11584,8128,1276,-3941,-1726,hand_tighten
14565309,-6128,-11560,8348,312,-4613,-1259,hand_tighten
14565331,-5580,-11824,8836,-1112,-4747,-839,hand_tighten
14565353,-5388,-12708,9376,-2190,-4663,-749,hand_tighten
14565375,-5292,-13520,9776,-2190,-4562,-864,hand_tighten
14565397,-5064,-13652,10156,-1227,-4413,-1059,hand_tighten
14565419,-5024,-12960,9976,-1077,-4125,-806,hand_tighten
14565441,-5200,-12380,9772,-1597,-3310,-435,hand_tighten
14565463,-5288,-12272,10204,-2370,-3052,-245,hand_tighten
14565485,-5216,-12628,10344,-2088,-3390,-287,hand_tighten
