time_ms,ax,ay,az,gx,gy,gz,label
1856403,-388,-15460,6004,808,898,-339,insert_bolts_hand_tighten
1856425,-376,-15100,5968,1052,473,-225,insert_bolts_hand_tighten
1856447,-196,-14900,6532,889,505,-66,insert_bolts_hand_tighten
1856469,-72,-15304,6764,1123,344,-23,insert_bolts_hand_tighten
1856491,-32,-15256,6968,1583,632,7,insert_bolts_hand_tighten
1856513,112,-14404,6864,1449,712,90,insert_bolts_hand_tighten
1856535,384,-13720,6692,524,1337,100,insert_bolts_hand_tighten
1856557,412,-14188,6208,-486,2125,80,insert_bolts_hand_tighten
1856579,280,-15828,5956,75,2965,-247,insert_bolts_hand_tighten
1856601,-64,-17076,5888,2560,2747,-191,insert_bolts_hand_tighten
1856623,-632,-16420,6352,4695,3193,-234,insert_bolts_hand_tighten
1856645,-928,-14568,8592,6500,3052,-369,insert_bolts_hand_tighten
1856667,-448,-14092,9320,6908,3271,-597,insert_bolts_hand_tighten
1856689,308,-14792,9168,6347,4280,-399,insert_bolts_hand_tighten
1856711,-196,-14820,8176,4799,6452,-463,insert_bolts_hand_tighten
1856733,-336,-14968,7864,4671,6307,-1074,insert_bolts_hand_tighten
1856755,-504,-15116,8368,6551,6216,-1400,insert_bolts_hand_tighten
1856777,-332,-14780,9796,7909,5073,-1391,insert_bolts_hand_tighten
1856799,-312,-13336,10492,7766,4486,-837,insert_bolts_hand_tighten
1856821,-268,-13452,9768,6921,4757,-45,insert_bolts_hand_tighten
1856843,-516,-14296,8572,7263,5519,580,insert_bolts_hand_tighten
1856865,-956,-15920,10084,10136,6084,1400,insert_bolts_hand_tighten
1856887,-664,-15068,11948,14475,6861,1049,insert_bolts_hand_tighten
1856909,-872,-15188,13104,19210,7442,1668,insert_bolts_hand_tighten
1856931,-720,-14712,13700,23471,8244,1688,insert_bolts_hand_tighten
1856953,-1232,-11236,13948,24920,10083,1446,insert_bolts_hand_tighten
1856975,-1932,-10432,14664,24635,11233,719,insert_bolts_hand_tighten
1856997,-2080,-8824,15232,23869,11280,209,insert_bolts_hand_tighten
1857019,-3076,-5488,15544,19522,13215,-715,insert_bolts_hand_tighten
1857041,-4156,-3848,15120,13359,13780,-1788,insert_bolts_hand_tighten
1857063,-5084,-3360,14960,8290,12448,-2417,insert_bolts_hand_tighten
1857085,-5340,-5224,14268,6697,11888,-3262,insert_bolts_hand_tighten
1857107,-5704,-6804,13528,8773,11409,-4154,insert_bolts_hand_tighten
1857129,-6492,-4676,12380,12359,11458,-4692,insert_bolts_hand_tighten
1857151,-7460,-2460,11220,10206,9993,-5078,insert_bolts_hand_tighten
1857173,-7848,-2932,10560,6751,6705,-4787,insert_bolts_hand_tighten
1857195,-7776,-4952,11008,6078,3903,-4508,insert_bolts_hand_tighten
1857217,-7804,-4780,11260,7399,3155,-4495,insert_bolts_hand_tighten
1857239,-7988,-3756,10172,7386,1610,-4506,insert_bolts_hand_tighten
1857261,-8208,-3204,10764,6300,184,-4047,insert_bolts_hand_tighten
1857283,-7764,-5052,12160,4205,-857,-4221,insert_bolts_hand_tighten
1857305,-7932,-5492,13516,5307,-260,-3981,insert_bolts_hand_tighten
1857327,-8244,-4572,14532,6304,-505,-3360,insert_bolts_hand_tighten
1857349,-8756,-2860,14952,5018,-2129,-2306,insert_bolts_hand_tighten
1857371,-8364,-3196,16036,3687,-3001,-2231,insert_bolts_hand_tighten
1857393,-7336,-4176,17204,2752,787,-2899,insert_bolts_hand_tighten
1857415,-8936,-4184,15764,6736,427,-1155,insert_bolts_hand_tighten
1857437,-7444,-1652,16340,6126,-2161,-1512,insert_bolts_hand_tighten
1857459,-6668,-1748,16520,3918,1420,-2886,insert_bolts_hand_tighten
1857481,-6148,-2568,16592,2833,2704,-2632,insert_bolts_hand_tighten
1857503,-6480,-2868,15860,1493,593,-2872,insert_bolts_hand_tighten
1857525,-6268,-3512,15392,341,-692,-3521,insert_bolts_hand_tighten
1857547,-6048,-4320,15328,-1136,-1553,-3469,insert_bolts_hand_tighten
1857569,-5988,-5700,15880,-2816,-2709,-3175,insert_bolts_hand_tighten
1857591,-5212,-5780,15940,-4226,-4341,-2858,insert_bolts_hand_tighten
1857613,-5184,-5504,15384,-5546,-4059,-2408,insert_bolts_hand_tighten
1857635,-5548,-5476,15548,-5805,-5121,-1871,insert_bolts_hand_tighten
1857657,-6228,-6088,15224,-4872,-6106,-2315,insert_bolts_hand_tighten
1857679,-6568,-6796,16592,-3775,-6696,-2862,insert_bolts_hand_tighten
1857701,-5336,-5544,18112,-4387,-7910,-2950,insert_bolts_hand_tighten
1857723,-4288,-4568,17960,-7335,-7711,-2631,insert_bolts_hand_tighten
1857745,-3516,-5312,17976,-8924,-6805,-2365,insert_bolts_hand_tighten
1857767,-3552,-8356,17556,-5674,-5234,-3390,insert_bolts_hand_tighten
1857789,-3160,-7188,18172,-1073,-4400,-3395,insert_bolts_hand_tighten
1857811,-3096,-4916,17636,-1136,-2238,-3073,insert_bolts_hand_tighten
1857833,-3092,-4460,15448,-2747,-2797,-3298,insert_bolts_hand_tighten
1857855,-2564,-5092,14072,-358,-3151,-3625,insert_bolts_hand_tighten
1857877,-1784,-5648,15672,3977,-3113,-4022,insert_bolts_hand_tighten
1857899,-1480,-3388,15920,6196,-2369,-3974,insert_bolts_hand_tighten
1857921,-1276,-1812,13588,4574,-3884,-4053,insert_bolts_hand_tighten
1857943,-908,-2596,12516,3430,-5268,-4483,insert_bolts_hand_tighten
1857965,-180,-2772,13676,2438,-6013,-4607,insert_bolts_hand_tighten
1857987,-420,-2816,13888,1621,-5895,-4853,insert_bolts_hand_tighten
1858009,-288,-3776,14096,2895,-6895,-5084,insert_bolts_hand_tighten
1858031,20,-3756,16436,3650,-7975,-4363,insert_bolts_hand_tighten
1858053,-280,-5112,16704,781,-7350,-3420,insert_bolts_hand_tighten
1858075,-704,-7492,14816,1451,-7160,-1665,insert_bolts_hand_tighten
1858097,-632,-5288,14140,5125,-5929,629,insert_bolts_hand_tighten
1858119,-208,-2844,14032,6838,-6686,825,insert_bolts_hand_tighten
1858141,868,-2204,14480,3313,-5951,802,insert_bolts_hand_tighten
