time_ms,ax,ay,az,gx,gy,gz,label
2456057,11996,392,13368,-276,-1335,764,wrench_tighten
2456079,11772,672,11996,687,-736,459,wrench_tighten
2456101,11736,1428,11380,1276,-63,-169,wrench_tighten
2456123,11868,1780,10932,-238,0,-613,wrench_tighten
2456145,12064,1400,11224,-1557,-783,-767,wrench_tighten
2456167,12796,200,11324,-2978,-71,-1067,wrench_tighten
2456189,14232,1096,9088,-6053,1607,-1206,wrench_tighten
2456211,16388,-204,13924,-8394,6488,331,wrench_tighten
2456233,15600,92,16716,-9397,10546,1172,wrench_tighten
2456255,14260,-812,16876,-15393,7643,630,wrench_tighten
2456277,14620,-1392,16452,-14448,8651,878,wrench_tighten
2456299,13944,-1720,15044,-13548,8191,2059,wrench_tighten
2456321,12656,-2400,14556,-12969,8436,2541,wrench_tighten
2456343,11896,-2960,13352,-11724,6899,3175,wrench_tighten
2456365,11424,-4184,13880,-8748,7762,3536,wrench_tighten
2456387,9780,-3032,13396,-6212,9292,2768,wrench_tighten
2456409,8316,-2988,12596,-5274,8273,1852,wrench_tighten
2456431,7644,-3124,12808,-4887,8554,1226,wrench_tighten
2456453,6928,-3456,13456,-5447,8408,228,wrench_tighten
2456475,6596,-3336,13068,-5601,7743,-1120,wrench_tighten
2456497,5644,-3636,11748,-3212,8459,-2140,wrench_tighten
2456519,4764,-4276,12020,-637,9821,-3179,wrench_tighten
2456541,3372,-2788,14064,800,9781,-2529,wrench_tighten
2456563,2868,-3088,14632,545,5216,-2425,wrench_tighten
2456585,3500,-4224,12972,1583,2022,-2852,wrench_tighten
2456607,4272,-5484,13812,6361,2535,-2332,wrench_tighten
2456629,3352,-2704,13620,7376,4078,-1583,wrench_tighten
2456651,3556,-2896,13824,4515,2386,-457,wrench_tighten
2456673,3636,-4516,14740,3147,1560,275,wrench_tighten
2456695,2716,-3700,15744,5137,948,494,wrench_tighten
2456717,2772,-2208,14688,6133,-522,120,wrench_tighten
2456739,3408,-1744,13372,2636,-1602,-188,wrench_tighten
2456761,3968,-3564,15764,2110,-1386,-365,wrench_tighten
2456783,4212,-1864,16544,1226,-746,-236,wrench_tighten
2456805,4120,-3344,15728,-553,-1120,-1207,wrench_tighten
2456827,3544,-2832,15236,-991,-960,-1490,wrench_tighten
2456849,2704,-1616,13676,-1059,-1126,-806,wrench_tighten
2456871,2140,-2732,12304,-627,-2621,-725,wrench_tighten
2456893,4556,-2224,10104,-5383,-8715,-857,wrench_tighten
2456915,5848,-1692,10912,-10708,-10237,-1999,wrench_tighten
2456937,5376,192,12856,-17049,-8869,-2978,wrench_tighten
2456959,6076,-6652,17976,-5353,-10773,-6449,wrench_tighten
2456981,6872,-4904,13856,13190,-7587,-4562,wrench_tighten
2457003,5568,4796,9560,2060,-14137,-2032,wrench_tighten
2457025,9300,4516,11912,-18519,-14536,-712,wrench_tighten
2457047,11144,-8268,13816,-13295,-12223,-857,wrench_tighten
2457069,11168,-11816,13036,11573,-6277,-1888,wrench_tighten
2457091,10668,96,13660,12715,-4481,-1453,wrench_tighten
2457113,11292,788,14288,-3286,-8400,-217,wrench_tighten
2457135,11940,-8432,12568,-1640,-7533,-2324,wrench_tighten
2457157,12484,-4920,13204,9858,-2854,-4387,wrench_tighten
2457179,13932,-1512,13280,9890,-1940,-2721,wrench_tighten
2457201,13028,8,13288,6465,-33,-2204,wrench_tighten
2457223,12768,-40,13680,-942,-2084,-2888,wrench_tighten
2457245,13012,-2660,15032,-1021,901,-4248,wrench_tighten
2457267,12540,-616,12392,1840,1413,-2734,wrench_tighten
2457289,12244,-3084,13348,-959,-1401,-1392,wrench_tighten
2457311,12292,-2168,13032,-259,-1027,-44,wrench_tighten
2457333,12152,-2872,12464,2183,-1261,828,wrench_tighten
2457355,11556,-2724,12356,4376,-1279,995,wrench_tighten
2457377,11576,-1712,12196,2816,-1023,22,wrench_tighten
2457399,11172,-1504,12996,1921,-1157,-773,wrench_tighten
2457421,9644,-4280,14084,-1744,-78,-2436,wrench_tighten
2457443,11616,-1836,11584,822,-1248,-1943,wrench_tighten
2457465,11628,-1936,11584,2048,-2638,-1130,wrench_tighten
2457487,13888,-1700,11596,5189,-2306,-432,wrench_tighten
2457509,12584,-356,12608,3823,-608,-1287,wrench_tighten
2457531,12468,-1600,13756,1653,-195,-1481,wrench_tighten
2457553,12680,-856,13948,1446,2813,-1224,wrench_tighten
2457575,12028,-1204,14248,1933,1880,-758,wrench_tighten
2457597,11704,-516,14084,3351,1780,30,wrench_tighten
2457619,10944,-172,14640,4005,1414,-469,wrench_tighten
2457641,12124,676,11604,1752,946,-615,wrench_tighten
2457663,11932,780,12152,1085,1547,-325,wrench_tighten
2457685,11480,532,11004,1034,844,-719,wrench_tighten
