time_ms,ax,ay,az,gx,gy,gz,label
1037959,12840,-2672,11756,-1666,324,341,clean_inspect
1037981,13612,-2648,12448,-3135,170,894,clean_inspect
1038003,14704,-1876,12456,-7365,871,2433,clean_inspect
1038025,16816,-2940,10956,-11912,3267,4437,clean_inspect
1038047,16940,-5352,11448,-14748,7451,6698,clean_inspect
1038069,17148,-7072,12984,-15869,11977,8650,clean_inspect
1038091,16440,-7504,13764,-15600,13343,10252,clean_inspect
1038113,15712,-7616,13960,-17700,13547,11340,clean_inspect
1038135,14884,-8688,13592,-19670,13676,12223,clean_inspect
1038157,13452,-11056,13820,-18947,13321,12244,clean_inspect
1038179,12500,-12028,12820,-16135,12718,11873,clean_inspect
1038201,11352,-11348,11656,-14172,13405,12863,clean_inspect
1038223,9384,-11004,10340,-14165,14196,14692,clean_inspect
1038245,6436,-11660,9728,-14120,14051,15924,clean_inspect
1038267,4160,-13468,9104,-9358,12604,15402,clean_inspect
1038289,3244,-12156,8908,-6166,10908,14291,clean_inspect
1038311,2088,-10412,8076,-7666,9720,14819,clean_inspect
1038333,1096,-11784,7668,-10390,9271,15530,clean_inspect
1038355,248,-13192,6328,-7897,9644,16089,clean_inspect
1038377,-956,-13952,6976,-3130,10245,15511,clean_inspect
1038399,-2700,-11648,7784,-778,9058,14686,clean_inspect
1038421,-3552,-9640,7400,-1860,6042,13890,clean_inspect
1038443,-3784,-9516,6556,-944,4136,12392,clean_inspect
1038465,-4100,-8688,7256,1168,3144,10379,clean_inspect
1038487,-4432,-7852,7828,2047,2347,8041,clean_inspect
1038509,-4040,-8376,8172,1802,1779,5534,clean_inspect
1038531,-3668,-8580,8648,675,1809,4504,clean_inspect
1038553,-3876,-9152,8804,1065,2442,3814,clean_inspect
1038575,-4152,-10004,9356,1609,2488,2861,clean_inspect
1038597,-4048,-10512,9340,1333,1999,1272,clean_inspect
1038619,-4016,-11072,9532,1399,1926,244,clean_inspect
1038641,-3708,-10756,9500,516,1813,75,clean_inspect
1038663,-3748,-12008,9848,-707,1784,70,clean_inspect
1038685,-3900,-12604,9828,-1086,1591,-243,clean_inspect
1038707,-4092,-13204,9896,-604,1024,-855,clean_inspect
1038729,-3932,-12548,9688,-430,340,-1232,clean_inspect
1038751,-3728,-12044,9276,-1117,159,-1044,clean_inspect
1038773,-3636,-11412,8976,-1284,203,-899,clean_inspect
1038795,-3780,-11348,9260,-1721,277,-1298,clean_inspect
1038817,-3492,-12364,9660,-1378,-221,-1992,clean_inspect
1038839,-3496,-12296,9692,-1234,-300,-2516,clean_inspect
