time_ms,ax,ay,az,gx,gy,gz,label
1093047,2992,-10424,11980,381,931,1826,clean_inspect
1093069,3020,-10424,12036,420,826,1681,clean_inspect
1093091,2784,-10292,11968,377,759,1579,clean_inspect
1093113,2860,-10328,12016,303,574,1416,clean_inspect
1093135,2768,-10448,12116,322,357,1340,clean_inspect
1093157,2652,-10484,12276,397,183,1284,clean_inspect
1093179,2828,-10576,12436,352,28,1309,clean_inspect
1093201,2996,-10704,12648,419,-1,1412,clean_inspect
1093223,2832,-10568,12884,299,159,1604,clean_inspect
1093245,2876,-10656,12880,184,265,1595,clean_inspect
1093267,2824,-10636,12936,100,469,1655,clean_inspect
1093289,2584,-10684,12948,54,679,1641,clean_inspect
1093311,2288,-10712,12920,18,672,1671,clean_inspect
1093333,2188,-10620,12864,23,781,1621,clean_inspect
1093355,2040,-10760,12572,118,888,1510,clean_inspect
1093377,1948,-10800,12480,227,889,1469,clean_inspect
1093399,1760,-10844,12480,154,777,1507,clean_inspect
1093421,1724,-10900,12304,-140,631,1629,clean_inspect
1093443,1672,-11176,12292,-184,364,1748,clean_inspect
1093465,1668,-11232,12196,-129,115,1939,clean_inspect
1093487,1444,-11088,12128,-140,-176,2149,clean_inspect
1093509,1520,-11232,12356,-95,-512,2341,clean_inspect
1093531,1500,-11244,12244,-14,-941,2510,clean_inspect
1093553,1528,-11388,12240,39,-1195,2677,clean_inspect
1093575,1500,-11340,12304,131,-1497,2852,clean_inspect
1093597,1528,-11216,12380,350,-1796,3044,clean_inspect
1093619,1508,-11144,12432,493,-1971,3317,clean_inspect
1093641,1348,-11004,12744,543,-1893,3616,clean_inspect
1093663,1360,-11008,13048,196,-1974,3836,clean_inspect
1093685,1296,-11052,13192,187,-1960,3935,clean_inspect
1093707,1316,-10840,13196,508,-2025,3911,clean_inspect
1093729,1420,-10904,13540,775,-1880,4036,clean_inspect
1093751,1360,-10672,13700,769,-1471,4199,clean_inspect
1093773,1300,-10512,13528,695,-1293,4157,clean_inspect
1093795,1324,-10580,13856,849,-949,4147,clean_inspect
1093817,1400,-10480,14000,1232,-563,4117,clean_inspect
