time_ms,ax,ay,az,gx,gy,gz,label
1065305,-2376,-8104,14908,-507,-374,640,clean_inspect
1065327,-2492,-8116,14808,-833,-149,817,clean_inspect
1065349,-2484,-8208,14848,-698,-19,997,clean_inspect
1065371,-2528,-8248,15256,-358,43,1211,clean_inspect
1065393,-2496,-8256,15196,-150,237,1343,clean_inspect
1065415,-2204,-8168,15100,-374,600,1438,clean_inspect
1065437,-2196,-8208,14804,-793,874,1422,clean_inspect
1065459,-2216,-8256,14408,-1132,1082,1528,clean_inspect
1065481,-2348,-8308,14352,-1090,1254,1671,clean_inspect
1065503,-2420,-8500,14668,-760,963,1663,clean_inspect
1065525,-2308,-8384,14416,-516,912,1638,clean_inspect
1065547,-2216,-8220,14472,-697,1025,1607,clean_inspect
1065569,-2392,-8100,14396,-1093,1070,1501,clean_inspect
1065591,-2376,-8132,14336,-1062,1056,1400,clean_inspect
1065613,-2416,-8088,14360,-696,999,1349,clean_inspect
1065635,-2392,-7984,14320,-693,898,1253,clean_inspect
1065657,-2456,-7900,14228,-1019,800,962,clean_inspect
1065679,-2496,-8044,14176,-1196,548,730,clean_inspect
1065701,-2620,-8212,14116,-976,191,554,clean_inspect
1065723,-2660,-8288,14120,-722,-208,535,clean_inspect
1065745,-2724,-8400,14024,-853,-593,609,clean_inspect
1065767,-2804,-8664,14224,-975,-1094,759,clean_inspect
1065789,-2648,-8792,14276,-347,-1513,925,clean_inspect
1065811,-2592,-8876,14524,252,-1812,1176,clean_inspect
1065833,-2548,-8956,14488,379,-1980,1407,clean_inspect
1065855,-2620,-8924,14716,310,-1971,1637,clean_inspect
1065877,-2532,-8960,14812,531,-1917,1868,clean_inspect
1065899,-2488,-8700,14908,743,-1675,2041,clean_inspect
1065921,-2536,-8440,14704,542,-1277,2199,clean_inspect
1065943,-2568,-8356,14756,373,-1014,2236,clean_inspect
1065965,-2496,-8076,14788,503,-735,2290,clean_inspect
1065987,-2404,-7852,14624,511,-337,2280,clean_inspect
1066009,-2396,-7700,14680,178,121,2173,clean_inspect
1066031,-2412,-7672,14600,-43,445,2008,clean_inspect
1066053,-2400,-7888,14688,-53,611,1919,clean_inspect
1066075,-2320,-8048,14980,189,868,1849,clean_inspect
1066097,-2408,-7940,14804,69,1119,1939,clean_inspect
1066119,-2452,-7944,14780,-359,1476,1979,clean_inspect
1066141,-2732,-7844,14700,-755,1634,1980,clean_inspect
1066163,-3048,-7856,14572,-675,1558,2031,clean_inspect
1066185,-3284,-7916,14384,-390,1452,2147,clean_inspect
1066207,-3584,-8060,14544,-265,1383,2265,clean_inspect
1066229,-3656,-8020,14516,-377,1374,2466,clean_inspect
1066251,-3828,-8284,14936,-364,1588,2656,clean_inspect
1066273,-4024,-8340,14884,-380,1720,2730,clean_inspect
1066295,-3944,-8372,14996,-340,1981,2839,clean_inspect
1066317,-3976,-8212,14980,-148,2192,2996,clean_inspect
1066339,-3992,-8004,14948,-112,2374,3009,clean_inspect
1066361,-3996,-7908,14896,-335,2506,3018,clean_inspect
1066383,-4156,-7584,14612,-444,2591,2942,clean_inspect
1066405,-4292,-7452,14372,-222,2486,2913,clean_inspect
1066427,-4364,-7036,14148,92,2270,2882,clean_inspect
1066449,-4484,-6916,14092,369,2071,2799,clean_inspect
1066471,-4636,-6592,13872,498,1869,2607,clean_inspect
1066493,-4768,-6656,13864,681,1456,2193,clean_inspect
1066515,-4712,-6616,13816,531,1069,1838,clean_inspect
1066537,-4592,-6888,13944,600,907,1562,clean_inspect
1066559,-4652,-6928,13880,655,860,1411,clean_inspect
1066581,-4752,-7068,14120,582,779,1265,clean_inspect
1066603,-4776,-7388,14236,631,721,1152,clean_inspect
1066625,-4892,-7268,14428,530,638,1129,clean_inspect
1066647,-4916,-7288,14324,737,713,1150,clean_inspect
