time_ms,ax,ay,az,gx,gy,gz,label
15449045,14248,-1488,12780,-751,2033,-621,wrench_tighten
15449067,14228,-1784,11256,-4750,1206,-675,wrench_tighten
15449089,15312,-1320,9756,-8069,1436,-307,wrench_tighten
15449111,16148,-2080,9008,-10819,2086,148,wrench_tighten
15449133,17056,-3284,8800,-12069,3132,762,wrench_tighten
15449155,18188,-3472,9160,-12410,5509,1690,wrench_tighten
15449177,17276,-3884,9120,-13527,7698,2567,wrench_tighten
15449199,16664,-5032,7840,-13653,8880,3488,wrench_tighten
15449221,15700,-5828,7436,-15140,9263,4449,wrench_tighten
15449243,14788,-6368,8584,-13828,8039,5002,wrench_tighten
15449265,13660,-6628,8988,-8099,7345,4515,wrench_tighten
15449287,12436,-6324,8744,-5005,7017,3656,wrench_tighten
15449309,11376,-6132,9144,-4601,7474,3520,wrench_tighten
15449331,11028,-6716,10488,-5756,6992,3383,wrench_tighten
15449353,10144,-7200,10528,-5318,6524,2979,wrench_tighten
15449375,9184,-7144,11016,-4193,6060,2525,wrench_tighten
15449397,8256,-6876,10616,-3602,5833,2111,wrench_tighten
15449419,8360,-7708,11252,-2764,5772,1916,wrench_tighten
15449441,8308,-8284,11508,-1391,5833,1981,wrench_tighten
15449463,7532,-8316,11996,-41,5107,1925,wrench_tighten
15449485,7052,-8140,11648,777,4226,1812,wrench_tighten
15449507,7272,-7736,11380,785,3730,1815,wrench_tighten
15449529,7340,-8108,11504,528,3289,2003,wrench_tighten
15449551,8760,-8700,11796,1458,3133,2395,wrench_tighten
15449573,6628,-8104,12472,3241,2567,2210,wrench_tighten
15449595,6860,-6640,12440,4614,2130,2164,wrench_tighten
15449617,6904,-6396,12220,4928,2441,1466,wrench_tighten
15449639,6736,-6528,12244,3361,3193,409,wrench_tighten
15449661,6516,-6204,12424,1588,3575,-273,wrench_tighten
15449683,6196,-5752,13264,392,3449,-361,wrench_tighten
15449705,5924,-5928,12776,1069,3601,-516,wrench_tighten
15449727,5744,-5536,12012,1342,3909,-312,wrench_tighten
15449749,5292,-5932,12168,986,4095,-623,wrench_tighten
15449771,5392,-6040,12996,784,3632,-1046,wrench_tighten
15449793,5596,-6196,13688,1628,2890,-1712,wrench_tighten
15449815,6292,-6292,13680,2353,2457,-2303,wrench_tighten
15449837,6740,-6276,13512,1203,2431,-2509,wrench_tighten
15449859,7236,-6716,14244,-1038,2833,-2610,wrench_tighten
15449881,8496,-7512,14884,-1852,2863,-2848,wrench_tighten
15449903,9276,-6984,15732,-1299,3089,-2948,wrench_tighten
