time_ms,ax,ay,az,gx,gy,gz,label
15300105,9016,-3676,17448,-6237,3254,2014,wrench_tighten
15300127,8632,-7112,16640,-6928,6921,2402,wrench_tighten
15300149,7964,-6892,17720,-5750,12195,2293,wrench_tighten
15300171,6560,-6728,18464,-8324,14883,2168,wrench_tighten
15300193,4940,-7356,17036,-12053,14504,2217,wrench_tighten
15300215,2220,-7488,15268,-14839,12361,3181,wrench_tighten
15300237,1604,-7128,13624,-15691,10299,4062,wrench_tighten
15300259,624,-7120,12456,-14802,9397,4709,wrench_tighten
15300281,-1048,-8812,12148,-12735,8112,4582,wrench_tighten
15300303,-2556,-9972,11316,-7161,7315,3611,wrench_tighten
15300325,-4196,-8284,10992,-2764,6417,2701,wrench_tighten
15300347,-5064,-6852,11492,-551,5234,1954,wrench_tighten
15300369,-5164,-6680,11600,-379,3867,1404,wrench_tighten
15300391,-5000,-7156,12092,13,3181,655,wrench_tighten
15300413,-5280,-7904,12908,1131,2707,608,wrench_tighten
15300435,-5172,-8500,13636,1881,2031,779,wrench_tighten
15300457,-5168,-7924,13864,2509,1684,1238,wrench_tighten
15300479,-5248,-6636,14148,3079,1423,1902,wrench_tighten
15300501,-4252,-7028,14852,3382,1067,1758,wrench_tighten
15300523,-4328,-6736,15132,3191,1158,1722,wrench_tighten
15300545,-4660,-6068,14912,1684,1828,1933,wrench_tighten
15300567,-4056,-6368,14708,1374,3075,1902,wrench_tighten
15300589,-3484,-6824,14640,1959,4221,1900,wrench_tighten
15300611,-4212,-6252,13064,2141,5246,1857,wrench_tighten
15300633,-4900,-6396,13028,2539,5475,1032,wrench_tighten
15300655,-5508,-7024,13100,2844,4831,-193,wrench_tighten
15300677,-5396,-7568,13352,3451,3386,-1500,wrench_tighten
15300699,-5400,-7172,13840,4101,2047,-2351,wrench_tighten
15300721,-4576,-6744,14552,3340,842,-2659,wrench_tighten
15300743,-4156,-6172,14472,1106,212,-2282,wrench_tighten
15300765,-4188,-7272,14236,-10,-15,-1750,wrench_tighten
15300787,-4076,-7368,14304,929,234,-1351,wrench_tighten
15300809,-4616,-6716,14608,1912,-122,-995,wrench_tighten
15300831,-4948,-5880,14624,2581,-79,-726,wrench_tighten
15300853,-4680,-5212,15040,2066,13,-644,wrench_tighten
15300875,-4584,-4996,15396,853,340,-736,wrench_tighten
15300897,-5272,-4932,15052,-211,1685,-1673,wrench_tighten
15300919,-4960,-5636,14936,-1162,1884,-2079,wrench_tighten
15300941,-5748,-5908,14384,-1724,2320,-2479,wrench_tighten
15300963,-6132,-6392,13980,-1302,2199,-2677,wrench_tighten
15300985,-5868,-6832,13912,-18,1687,-2913,wrench_tighten
15301007,-5548,-7144,14256,1219,1429,-2717,wrench_tighten
15301029,-5236,-7060,14780,1911,614,-2286,wrench_tighten
15301051,-4856,-7008,15352,2746,-208,-1978,wrench_tighten
15301073,-4372,-6864,15780,3370,-518,-1705,wrench_tighten
15301095,-3908,-6244,15488,3033,-443,-1187,wrench_tighten
15301117,-3428,-5764,15604,1196,-318,-423,wrench_tighten
15301139,-3176,-6052,15336,-693,-179,123,wrench_tighten
15301161,-3472,-5672,14512,-2433,166,300,wrench_tighten
15301183,-3816,-6048,13736,-3693,81,239,wrench_tighten
15301205,-4128,-6788,13512,-3931,-581,82,wrench_tighten
15301227,-4420,-7240,13572,-1921,-988,-526,wrench_tighten
15301249,-4200,-6824,13236,310,-1888,-969,wrench_tighten
15301271,-3936,-6052,13368,172,-2261,-953,wrench_tighten
15301293,-3696,-5908,14272,-497,-2020,-679,wrench_tighten
15301315,-3588,-6128,15148,-1543,-1431,-264,wrench_tighten
15301337,-3772,-6524,15060,-2056,-1335,-119,wrench_tighten
15301359,-3780,-7140,15292,-1481,-702,-276,wrench_tighten
15301381,-3388,-7348,15544,-681,-285,-646,wrench_tighten
15301403,-3444,-6904,15536,-492,30,-722,wrench_tighten
15301425,-3332,-6848,15072,-712,416,-753,wrench_tighten
15301447,-3360,-6808,14516,-1180,506,-619,wrench_tighten
15301469,-3336,-7292,14316,-1234,563,-616,wrench_tighten
15301491,-3160,-7624,15148,-651,513,-554,wrench_tighten
15301513,-3284,-7320,15084,-560,-56,-259,wrench_tighten
15301535,-3548,-7092,15068,-787,117,-134,wrench_tighten
15301557,-3708,-7304,15032,-974,234,-76,wrench_tighten
15301579,-3628,-7452,15020,-717,201,99,wrench_tighten
