time_ms,ax,ay,az,gx,gy,gz,label
1636205,13808,-6032,6880,-2307,-328,-123,idle
1636227,14368,-5864,6724,-1004,-73,38,idle
1636249,14484,-5524,6644,-186,-287,109,idle
1636271,14132,-5440,6644,4,-256,25,idle
1636293,14320,-5252,6916,57,35,-20,idle
1636315,14188,-5296,6928,-95,-18,5,idle
1636337,14224,-5428,6828,362,123,103,idle
1636359,14188,-5140,6964,775,365,234,idle
1636381,14132,-4948,6876,641,447,356,idle
1636403,14072,-4936,7004,557,656,480,idle
1636425,14100,-5032,6948,497,966,435,idle
1636447,14148,-5716,6944,657,995,387,idle
1636469,14336,-5488,7344,1120,1276,450,idle
1636491,14272,-5296,7444,1244,843,554,idle
1636513,14260,-5144,7404,369,306,414,idle
1636535,14220,-5344,7216,-65,174,362,idle
1636557,14056,-5224,7112,-205,129,369,idle
1636579,14244,-5316,7068,-390,189,340,idle
1636601,14288,-5332,7040,-347,232,436,idle
1636623,14236,-5224,7004,-9,243,510,idle
1636645,14276,-5220,6884,-26,104,592,idle
1636667,14244,-5192,6944,-441,138,542,idle
1636689,14252,-5460,7116,-469,109,521,idle
1636711,14156,-5392,7200,-428,134,521,idle
1636733,14004,-5408,7148,-587,40,564,idle
1636755,13968,-5488,7316,-606,93,494,idle
1636777,14028,-5692,7324,-530,172,490,idle
1636799,14032,-5556,7296,-599,84,463,idle
1636821,14156,-5632,7068,-447,117,420,idle
1636843,14164,-5464,7052,-356,182,511,idle
1636865,14144,-5316,6908,-235,199,543,idle
1636887,14160,-5548,6976,-147,129,500,idle
1636909,14004,-5688,7024,-23,273,496,idle
1636931,14176,-5672,6964,-170,158,452,idle
1636953,14044,-5616,7064,-236,252,357,idle
1636975,14008,-5460,7052,-214,299,311,idle
1636997,14012,-5592,6936,-289,381,267,idle
1637019,14104,-5576,7056,-226,382,280,idle
1637041,14248,-5520,6880,-269,403,223,idle
1637063,14212,-5612,6916,-367,458,192,idle
1637085,14116,-5768,7076,-405,417,202,idle
1637107,13988,-5844,7256,-489,337,69,idle
1637129,13892,-5840,7396,-490,256,-119,idle
1637151,13848,-5736,7436,-456,201,-179,idle
1637173,13892,-5696,7428,-387,102,-198,idle
1637195,14040,-5836,7268,-324,64,-266,idle
1637217,13972,-5832,7244,-274,-42,-363,idle
1637239,14100,-5632,7084,-393,-95,-394,idle
1637261,14132,-5452,6752,-611,-34,-411,idle
1637283,14104,-5448,6844,-679,86,-444,idle
1637305,13988,-5352,7120,-926,303,-396,idle
1637327,14116,-5784,7296,-522,206,-405,idle
1637349,13888,-5748,7464,-392,89,-358,idle
1637371,13972,-5852,7444,-156,-6,-380,idle
1637393,14120,-5552,7176,-145,-196,-392,idle
1637415,14252,-5160,6764,-88,-27,-395,idle
1637437,13712,-5892,6676,-696,-349,-604,idle
1637459,14224,-5452,6736,127,537,-256,idle
1637481,14528,-5336,6752,-543,168,-349,idle
1637503,14132,-5264,6732,-373,226,-303,idle
1637525,14412,-5308,6808,-460,235,-243,idle
1637547,14188,-5380,6916,-465,326,-143,idle
1637569,14108,-5352,7044,-491,353,-116,idle
1637591,14000,-5348,7060,-634,390,-74,idle
1637613,14216,-5368,7072,-572,303,-37,idle
1637635,14256,-5352,7068,-417,298,-12,idle
1637657,14288,-5636,7240,-718,377,42,idle
1637679,14304,-5676,7412,-330,-20,-110,idle
1637701,13856,-5444,7020,-539,-146,-230,idle
1637723,14200,-5512,7128,-577,167,-201,idle
1637745,14148,-5272,6884,-449,75,-195,idle
1637767,14260,-5260,6844,-365,108,-133,idle
1637789,14200,-5400,7028,-199,211,-20,idle
1637811,14204,-5328,7040,-84,195,60,idle
1637833,14168,-5272,6932,-75,248,107,idle
1637855,14196,-5284,6928,-66,244,168,idle
1637877,14296,-5364,6896,-111,268,250,idle
1637899,14260,-5448,6940,-165,395,329,idle
1637921,14216,-5312,6880,-203,475,353,idle
1637943,14140,-5272,6920,-305,480,362,idle
1637965,14204,-5360,6968,-358,525,389,idle
1637987,14264,-5536,6932,-382,517,431,idle
1638009,14112,-5392,7064,-282,593,393,idle
1638031,14140,-5644,7048,-256,502,350,idle
1638053,14108,-5556,7168,-313,411,327,idle
1638075,14072,-5612,7212,-289,369,222,idle
1638097,14092,-5800,7272,-211,269,164,idle
1638119,14084,-5620,7088,-209,158,66,idle
1638141,14132,-5576,7180,-173,135,25,idle
1638163,14088,-5568,7036,-186,150,3,idle
1638185,14072,-5576,7056,-111,143,12,idle
1638207,14140,-5580,7176,-146,95,-11,idle
1638229,14148,-5432,7072,-34,107,42,idle
