time_ms,ax,ay,az,gx,gy,gz,label
1615371,6084,-15072,-2156,-59,-111,57,idle
1615393,6148,-15028,-2108,-69,-83,66,idle
1615415,6168,-15152,-2176,-236,-172,32,idle
1615437,5968,-15340,-2148,-57,-289,148,idle
1615459,6136,-15536,-2176,238,-413,325,idle
1615481,6156,-15492,-2132,450,-436,585,idle
1615503,6100,-15140,-2116,352,-369,923,idle
1615525,6032,-14968,-2132,-191,-352,1136,idle
1615547,5824,-14780,-1936,-563,-434,1208,idle
1615569,5764,-14788,-2148,-893,-367,1186,idle
1615591,5716,-14920,-2332,-841,-250,963,idle
1615613,5724,-15364,-2380,-645,-282,811,idle
1615635,5692,-15404,-2280,-535,-354,766,idle
1615657,5856,-15344,-2216,-687,-594,706,idle
1615679,5908,-15324,-2244,-773,-672,675,idle
1615701,5896,-15464,-2256,-564,-715,557,idle
1615723,5936,-15548,-2120,-207,-704,438,idle
1615745,5964,-15640,-1992,56,-667,475,idle
1615767,5904,-15476,-2112,62,-693,458,idle
1615789,5880,-15436,-1908,130,-616,591,idle
1615811,5856,-15488,-1848,257,-550,673,idle
1615833,5824,-15340,-1880,374,-233,642,idle
1615855,5728,-15308,-1892,206,-76,599,idle
1615877,5628,-15392,-2036,98,76,603,idle
1615899,5544,-15256,-1992,178,232,650,idle
1615921,5496,-15256,-2020,212,287,633,idle
1615943,5480,-15180,-2124,192,300,592,idle
1615965,5524,-15236,-2076,249,369,616,idle
1615987,5444,-15124,-2060,182,378,631,idle
1616009,5416,-15188,-2008,219,399,706,idle
1616031,5392,-15088,-1944,231,405,707,idle
1616053,5260,-15080,-1964,75,452,644,idle
1616075,5372,-15208,-1968,-117,668,507,idle
1616097,5316,-15320,-1988,-149,691,355,idle
1616119,5304,-15508,-2056,-20,683,302,idle
1616141,5340,-15468,-2136,41,580,175,idle
1616163,5248,-15576,-2160,91,407,66,idle
1616185,5268,-15760,-2132,362,193,-32,idle
1616207,5436,-15976,-2128,696,-99,-86,idle
1616229,5648,-15860,-1864,1040,-302,73,idle
1616251,5564,-15236,-1700,900,-578,386,idle
1616273,5400,-14524,-1408,188,-673,780,idle
1616295,5304,-14312,-1400,-257,-447,687,idle
1616317,5120,-14540,-1572,-172,-161,118,idle
1616339,5100,-14912,-1640,394,115,-476,idle
1616361,5224,-15148,-1824,567,274,-837,idle
1616383,5336,-15304,-1844,357,161,-800,idle
1616405,5448,-15700,-1856,-39,85,-513,idle
1616427,5420,-15724,-1744,-365,156,-157,idle
1616449,5580,-15848,-1936,-367,314,48,idle
1616471,5504,-15520,-1752,-415,576,123,idle
1616493,5384,-15436,-1712,-685,608,122,idle
1616515,5368,-15416,-1836,-847,536,131,idle
1616537,5180,-15436,-1624,-643,360,176,idle
1616559,3520,-14696,-2108,-1206,-1258,-332,idle
1616581,4228,-14784,-1748,40,1723,425,idle
1616603,3940,-15896,-1800,-261,-346,-797,idle
1616625,5156,-15364,-1476,628,-777,-134,idle
1616647,5304,-15208,-1652,531,237,-2,idle
1616669,5108,-14940,-1440,68,-964,-281,idle
1616691,5268,-15296,-1344,-229,-445,-433,idle
1616713,5228,-15440,-1524,-88,-211,-381,idle
1616735,5424,-15508,-1728,115,-196,-469,idle
1616757,5348,-15452,-1556,78,245,-449,idle
1616779,5420,-15592,-1588,-59,91,-390,idle
1616801,5388,-15356,-1636,-270,187,-250,idle
1616823,5416,-15408,-1652,-437,281,-168,idle
1616845,5404,-15252,-1700,-367,350,-110,idle
1616867,5400,-15388,-1600,-281,285,-64,idle
1616889,5408,-15344,-1664,-90,237,-71,idle
1616911,5368,-15372,-1632,-208,228,-45,idle
1616933,5484,-15412,-1764,-290,336,5,idle
1616955,5376,-15476,-1808,-255,461,73,idle
1616977,5536,-15420,-1812,-130,457,53,idle
1616999,5460,-15476,-1792,-258,315,-19,idle
1617021,5644,-15544,-1896,-266,206,66,idle
1617043,5692,-15668,-1944,-130,205,34,idle
1617065,5608,-15524,-1856,-249,266,119,idle
1617087,5668,-15288,-1768,-252,-47,131,idle
1617109,5660,-15340,-1848,-280,27,64,idle
1617131,5640,-15568,-1748,-150,26,52,idle
1617153,5572,-15360,-1640,-87,106,45,idle
1617175,5636,-15428,-1664,-208,132,88,idle
1617197,5720,-15392,-1592,-190,204,115,idle
1617219,5684,-15380,-1684,-160,230,112,idle
1617241,5564,-15328,-1684,-48,277,40,idle
1617263,5644,-15304,-1768,-1,291,-51,idle
1617285,5460,-15188,-1660,20,202,1,idle
1617307,5524,-15276,-1748,-70,200,-48,idle
1617329,5532,-15452,-1732,-19,256,-88,idle
1617351,5628,-15440,-1680,173,323,-52,idle
1617373,5504,-15328,-1572,-2,283,77,idle
1617395,5468,-15288,-1740,-324,263,142,idle
1617417,5360,-15432,-1624,-243,317,176,idle
1617439,5472,-15416,-1608,-96,318,161,idle
1617461,5504,-15292,-1652,-177,313,303,idle
1617483,5572,-15316,-1656,-488,228,365,idle
1617505,5452,-15304,-1688,-501,217,415,idle
1617527,5500,-15316,-1576,-318,250,335,idle
1617549,5520,-15236,-1656,-329,345,301,idle
1617571,5492,-15204,-1632,-414,314,242,idle
1617593,5412,-15288,-1676,-386,206,209,idle
1617615,5504,-15200,-1676,-301,207,65,idle
1617637,5492,-15156,-1576,-301,313,18,idle
1617659,5500,-15320,-1692,-444,346,14,idle
1617681,5524,-15336,-1696,-442,342,-21,idle
1617703,5504,-15412,-1640,-383,256,29,idle
1617725,5500,-15300,-1716,-449,260,-44,idle
1617747,5484,-15368,-1752,-392,187,-113,idle
1617769,5428,-15428,-1696,-287,202,-157,idle
1617791,5536,-15408,-1708,-254,136,-221,idle
1617813,5456,-15448,-1612,-186,92,-172,idle
1617835,5488,-15448,-1736,-249,28,-223,idle
1617857,5508,-15484,-1780,-147,157,-253,idle
1617879,5476,-15500,-1680,-60,137,-181,idle
1617901,5524,-15472,-1556,-106,146,-117,idle
1617923,5588,-15596,-1620,-173,225,-13,idle
1617945,5608,-15620,-1688,-203,240,94,idle
1617967,5532,-15544,-1688,-238,228,107,idle
1617989,5584,-15528,-1724,-201,322,168,idle
1618011,5592,-15508,-1684,-108,269,197,idle
1618033,5604,-15504,-1740,-103,285,283,idle
1618055,5608,-15540,-1564,-173,325,403,idle
1618077,5612,-15472,-1432,-241,394,479,idle
1618099,5588,-15540,-1448,-316,399,499,idle
1618121,5624,-15440,-1388,-335,550,520,idle
1618143,5664,-15392,-1444,-315,648,505,idle
1618165,5556,-15220,-1436,-437,613,453,idle
1618187,5408,-15168,-1508,-419,547,309,idle
1618209,5276,-15320,-1568,-279,392,215,idle
1618231,5248,-15392,-1620,9,347,183,idle
1618253,5388,-15412,-1696,-10,347,238,idle
1618275,5340,-15416,-1724,-339,379,302,idle
1618297,5292,-15484,-1844,-455,345,369,idle
1618319,5336,-15488,-1868,-381,211,443,idle
1618341,5364,-15408,-1952,-237,184,417,idle
1618363,5532,-15348,-1848,-217,150,382,idle
1618385,5516,-15152,-1780,-320,162,354,idle
1618407,5340,-14984,-1760,-470,42,256,idle
1618429,5356,-14976,-1620,-437,5,130,idle
1618451,5344,-15232,-1712,-268,14,-30,idle
1618473,5488,-15304,-1668,-208,31,-42,idle
1618495,5488,-15372,-1708,-336,150,-13,idle
1618517,5496,-15300,-1708,-562,225,31,idle
1618539,5344,-15372,-1752,-669,204,-71,idle
1618561,5296,-15412,-1744,-502,229,-114,idle
1618583,5540,-15564,-1848,-454,128,-152,idle
1618605,5328,-15556,-1680,-395,121,-56,idle
1618627,5328,-15576,-1800,-491,-19,-16,idle
1618649,5484,-15548,-1736,-332,40,83,idle
1618671,5336,-15468,-1748,-303,90,110,idle
1618693,5388,-15328,-1656,-366,141,80,idle
1618715,5420,-15408,-1644,-451,167,108,idle
1618737,5332,-15356,-1792,-467,215,131,idle
1618759,5320,-15320,-1768,-548,194,165,idle
1618781,5352,-15356,-1888,-387,240,7,idle
1618803,5340,-15472,-1976,-209,221,-178,idle
1618825,5416,-15708,-2016,-74,58,-270,idle
