time_ms,ax,ay,az,gx,gy,gz,label
1667291,8740,-10980,6316,-513,2083,1773,idle
1667313,8796,-11172,6328,-567,1824,1449,idle
1667335,8892,-11564,6332,-464,1469,1075,idle
1667357,9000,-11808,6516,-213,994,897,idle
1667379,9076,-11864,6548,-223,826,1031,idle
1667401,9108,-12340,6836,-325,674,1092,idle
1667423,9164,-12600,7068,-120,453,1134,idle
1667445,8984,-12608,7120,-97,393,1380,idle
1667467,8788,-12548,7288,-260,461,1624,idle
1667489,8620,-12684,7500,-368,377,1877,idle
1667511,8564,-12936,7536,56,256,1960,idle
1667533,8284,-12588,7604,324,320,2139,idle
1667555,8168,-12484,7544,275,332,2276,idle
1667577,8088,-12668,7536,206,427,2344,idle
1667599,7740,-12400,7520,177,571,2415,idle
1667621,7760,-12712,7388,234,576,2318,idle
1667643,7556,-12680,7388,511,602,2077,idle
1667665,7792,-12856,7408,1009,503,1848,idle
1667687,7824,-13000,7232,1341,451,1869,idle
1667709,7768,-12880,7012,1417,611,2111,idle
1667731,7612,-12724,7060,1206,614,2330,idle
1667753,7532,-12736,7080,1070,412,2362,idle
1667775,7364,-12676,6972,1062,134,2311,idle
1667797,7652,-12560,7100,1649,-275,2164,idle
1667819,7640,-12356,7164,1408,-408,1928,idle
1667841,7680,-12032,7296,1302,-397,1793,idle
1667863,7784,-12072,7504,888,-452,1466,idle
1667885,7816,-12188,7620,717,-489,1287,idle
1667907,7852,-12152,7756,679,-496,1157,idle
1667929,7764,-12188,8040,530,-567,1039,idle
1667951,7668,-12296,8196,426,-580,914,idle
1667973,7824,-12572,8508,552,-354,768,idle
1667995,7764,-12496,8256,644,149,646,idle
1668017,7496,-12448,8360,561,610,524,idle
1668039,7480,-12656,8580,439,877,500,idle
1668061,7484,-12300,9092,799,1076,387,idle
1668083,7516,-12440,8936,759,904,272,idle
1668105,7500,-12564,8676,619,1307,103,idle
1668127,7440,-12676,8656,1180,1898,39,idle
1668149,7264,-12332,8796,1612,2146,223,idle
1668171,7176,-12244,8540,1516,2116,709,idle
1668193,6964,-12884,8924,2005,1906,941,idle
1668215,6684,-12532,9040,3385,1901,918,idle
1668237,6808,-12056,8976,3466,1431,952,idle
1668259,6808,-11848,8904,3002,1319,1271,idle
1668281,6808,-12004,8940,1976,1661,1341,idle
1668303,6684,-12832,9768,1971,2470,1353,idle
1668325,6816,-12856,10364,2857,3265,1336,idle
1668347,6308,-12360,10164,1731,2790,1603,idle
1668369,6252,-12332,9680,533,2479,1571,idle
1668391,6180,-12600,9576,-400,2392,1842,idle
1668413,6108,-12864,9836,-619,2383,2115,idle
1668435,5716,-12612,9728,-350,1916,2395,idle
1668457,5312,-12396,9640,-451,1261,2331,idle
1668479,5148,-12308,9808,317,770,2290,idle
1668501,5176,-12224,9824,795,173,2026,idle
1668523,5220,-11920,9632,1016,-9,1902,idle
1668545,5356,-11984,9604,611,320,1847,idle
1668567,5048,-11544,9852,349,855,1897,idle
1668589,4704,-11504,9980,-31,894,1649,idle
1668611,4680,-11560,10124,63,596,1156,idle
1668633,4812,-11648,9992,191,248,761,idle
1668655,5132,-11744,9928,649,230,494,idle
1668677,5216,-11940,9808,802,584,660,idle
1668699,5312,-11788,10168,976,1301,855,idle
1668721,5060,-11804,10540,624,1192,824,idle
1668743,5080,-11964,10644,447,752,704,idle
1668765,5020,-12112,10420,816,722,469,idle
1668787,4964,-11780,10380,1017,804,543,idle
1668809,4908,-11744,10660,972,878,671,idle
1668831,4792,-11824,10932,485,559,707,idle
1668853,4724,-11732,10752,-21,559,562,idle
1668875,4728,-11704,10768,56,654,538,idle
1668897,4576,-11680,10780,12,619,438,idle
1668919,4504,-11644,10876,-28,648,359,idle
1668941,4628,-11844,10812,252,595,203,idle
1668963,4544,-11724,10784,-36,663,186,idle
1668985,4416,-11876,10816,-154,806,197,idle
1669007,4364,-11792,10660,-247,673,118,idle
1669029,4352,-11992,10592,-326,543,-22,idle
1669051,4456,-11992,10676,-65,558,-82,idle
1669073,4520,-11924,10644,-84,499,-31,idle
1669095,4440,-12024,10708,-378,490,21,idle
1669117,4460,-12020,10532,-368,602,9,idle
1669139,4460,-12040,10644,-100,577,-94,idle
1669161,4556,-11988,10584,-40,526,-98,idle
1669183,4608,-11844,10704,-242,484,-127,idle
1669205,4640,-11980,10708,-480,413,-88,idle
1669227,4544,-12008,10708,-599,525,-57,idle
1669249,4524,-12080,10692,-398,438,-53,idle
1669271,4568,-12040,10792,67,245,-124,idle
1669293,4536,-11716,10596,-78,327,-115,idle
1669315,4476,-11784,10648,-413,363,-168,idle
