time_ms,ax,ay,az,gx,gy,gz,label
1069155,7748,-3516,15812,2681,185,-575,insert_bolts
1069177,7564,-2388,16216,511,1089,-253,insert_bolts
1069199,7932,-2544,16684,-1145,-217,-753,insert_bolts
1069221,8880,-3104,16820,-1433,-780,-1178,insert_bolts
1069243,8992,-2760,15548,-3474,-415,-970,insert_bolts
1069265,10652,-3780,14036,-6617,-2684,-1090,insert_bolts
1069287,13560,-5844,16464,-6202,-629,-503,insert_bolts
1069309,13920,-7596,17948,-5557,2801,-384,insert_bolts
1069331,13444,-7008,18656,-3705,5394,-507,insert_bolts
1069353,12012,-7924,17560,-5716,4878,156,insert_bolts
1069375,10224,-8284,15916,-5356,4738,85,insert_bolts
1069397,8920,-7544,14612,-4707,3385,455,insert_bolts
1069419,7552,-6936,13824,-3880,3260,741,insert_bolts
1069441,6284,-6508,13604,-2245,3034,718,insert_bolts
1069463,5568,-5892,13788,-1206,3274,773,insert_bolts
1069485,5104,-5760,14252,-1253,2266,1020,insert_bolts
1069507,4512,-5348,13940,-1013,2175,842,insert_bolts
1069529,4568,-5348,13464,-518,1486,795,insert_bolts
1069551,3364,-4340,13348,-316,2264,528,insert_bolts
1069573,3512,-4292,14092,83,1258,933,insert_bolts
1069595,3756,-4208,13616,927,2224,779,insert_bolts
1069617,4224,-4592,13576,710,1305,521,insert_bolts
1069639,4436,-3900,14248,266,1897,742,insert_bolts
1069661,4292,-4116,14268,-203,2271,703,insert_bolts
1069683,4448,-4560,14076,-1164,2141,629,insert_bolts
1069705,4192,-5308,14488,-1306,1429,218,insert_bolts
1069727,4744,-6464,14840,-228,1452,562,insert_bolts
1069749,4596,-5168,15452,1165,1544,724,insert_bolts
1069771,3724,-4772,15636,957,813,343,insert_bolts
1069793,3776,-4376,15320,573,1225,-446,insert_bolts
1069815,2912,-4448,14712,-1621,1443,-1180,insert_bolts
1069837,2512,-5212,14936,-3032,1082,-1530,insert_bolts
1069859,2600,-5752,15032,-1346,996,-1502,insert_bolts
1069881,1764,-4716,13912,120,1386,-1754,insert_bolts
1069903,1652,-4908,13324,948,1501,-1960,insert_bolts
1069925,1600,-5112,13720,312,993,-1645,insert_bolts
1069947,1932,-5472,14552,-216,458,-1771,insert_bolts
1069969,2436,-5556,14924,-212,154,-1880,insert_bolts
1069991,3196,-5204,14260,-58,-84,-1759,insert_bolts
1070013,4012,-6124,15196,-81,466,-1564,insert_bolts
1070035,4508,-5696,15304,-446,907,-1199,insert_bolts
1070057,4440,-5812,15548,-1448,320,-838,insert_bolts
1070079,5332,-5712,15740,-1150,138,-780,insert_bolts
1070101,4916,-5280,14968,-1634,58,-313,insert_bolts
1070123,4828,-5212,14276,-2257,-299,278,insert_bolts
1070145,4636,-4712,14848,-2543,-536,928,insert_bolts
1070167,5176,-5360,15564,-1187,-1465,769,insert_bolts
1070189,5040,-5240,15032,1,-1263,796,insert_bolts
1070211,5344,-4996,15208,-458,-1109,1066,insert_bolts
1070233,5672,-5712,15260,-762,-926,1374,insert_bolts
1070255,5728,-5608,15616,-509,-679,1559,insert_bolts
1070277,5640,-5996,15480,-113,-558,1451,insert_bolts
1070299,5712,-5964,15696,441,-714,1408,insert_bolts
1070321,5476,-6024,15504,877,-629,1326,insert_bolts
1070343,5568,-5516,15372,804,-664,1374,insert_bolts
1070365,5244,-5540,14308,187,-435,1314,insert_bolts
1070387,5100,-5412,14744,147,98,1163,insert_bolts
1070409,5096,-5292,14644,269,-75,1029,insert_bolts
1070431,4984,-5060,14840,196,-137,684,insert_bolts
1070453,5080,-5228,14688,-890,-195,115,insert_bolts
1070475,5116,-5652,14928,-1179,-195,-298,insert_bolts
1070497,5288,-5532,14908,-1114,132,-347,insert_bolts
1070519,4892,-6172,14568,-317,478,-519,insert_bolts
1070541,4932,-5592,14872,299,1192,-533,insert_bolts
1070563,4548,-5784,14464,-265,904,-585,insert_bolts
1070585,4796,-5884,14640,-387,480,-768,insert_bolts
1070607,4712,-6312,14584,38,417,-992,insert_bolts
1070629,4980,-6304,14540,918,184,-851,insert_bolts
1070651,4936,-5916,14832,564,140,-549,insert_bolts
1070673,4972,-6108,14784,-212,-79,-312,insert_bolts
1070695,5336,-6140,15096,-576,200,-275,insert_bolts
1070717,5200,-6288,15044,-93,111,-258,insert_bolts
1070739,5448,-5780,15240,-130,219,-135,insert_bolts
1070761,5292,-6044,14972,-358,201,-125,insert_bolts
1070783,5480,-5756,15172,-454,479,-274,insert_bolts
1070805,5368,-5892,14940,-677,652,-266,insert_bolts
1070827,5296,-5976,14804,-783,617,-181,insert_bolts
1070849,5272,-5940,14776,-610,646,22,insert_bolts
1070871,5136,-5896,14804,-282,583,63,insert_bolts
1070893,5140,-5848,14972,-268,567,6,insert_bolts
1070915,5148,-5720,14912,-581,386,-90,insert_bolts
1070937,5228,-5744,14816,-953,242,-221,insert_bolts
1070959,5492,-6044,15152,-1189,71,-150,insert_bolts
1070981,5452,-6172,15308,-972,317,-135,insert_bolts
1071003,5504,-6268,15252,-1102,159,-8,insert_bolts
1071025,5564,-6156,15080,-826,434,43,insert_bolts
1071047,5316,-6020,14924,-548,487,110,insert_bolts
1071069,5108,-6124,14708,-493,514,90,insert_bolts
1071091,5128,-5736,14932,-196,537,35,insert_bolts
1071113,4960,-5784,14616,-290,212,-60,insert_bolts
1071135,4952,-5636,14748,108,306,-142,insert_bolts
1071157,4916,-5604,14876,32,134,-347,insert_bolts
1071179,4896,-5764,14664,-119,168,-523,insert_bolts
1071201,5072,-5760,14880,-621,345,-483,insert_bolts
1071223,4852,-5948,14888,-623,65,-650,insert_bolts
1071245,5324,-5868,15184,-429,89,-696,insert_bolts
1071267,5140,-5812,14864,-664,155,-644,insert_bolts
1071289,5232,-6016,14908,-622,82,-575,insert_bolts
1071311,5192,-5776,15120,-550,436,-348,insert_bolts
1071333,4888,-6044,14940,-289,227,-657,insert_bolts
1071355,5168,-5884,15224,-67,66,-537,insert_bolts
1071377,5092,-5792,14944,-292,100,-438,insert_bolts
1071399,5184,-5964,14984,-333,-172,-451,insert_bolts
1071421,5168,-5872,15128,-550,263,-556,insert_bolts
1071443,5168,-5956,14800,-271,254,-488,insert_bolts
1071465,5144,-5896,15076,-368,328,-480,insert_bolts
1071487,5236,-6000,14968,-730,174,-600,insert_bolts
1071509,5336,-6264,14992,-612,23,-542,insert_bolts
1071531,5440,-6108,15136,-274,154,-412,insert_bolts
1071553,5424,-6112,14860,-17,-4,-360,insert_bolts
1071575,5548,-5972,15124,-284,167,-232,insert_bolts
1071597,5352,-6028,14780,-544,288,-281,insert_bolts
1071619,5460,-6080,15072,-241,317,-260,insert_bolts
1071641,5364,-5920,14940,-235,421,-188,insert_bolts
1071663,5292,-5964,14956,-211,415,-135,insert_bolts
1071685,5344,-5900,14852,-345,390,-98,insert_bolts
1071707,5308,-5808,15000,-121,384,-119,insert_bolts
1071729,5300,-5736,14764,-192,385,-90,insert_bolts
1071751,5352,-5700,14708,-213,393,-101,insert_bolts
1071773,5216,-5780,14768,-416,416,-149,insert_bolts
1071795,5168,-5812,14532,-614,209,-182,insert_bolts
1071817,5120,-5824,14636,-791,-2,-149,insert_bolts
1071839,5200,-5908,14504,-937,48,-208,insert_bolts
1071861,5128,-5752,14576,-1339,-24,-112,insert_bolts
1071883,4900,-5480,14348,-2526,154,-65,insert_bolts
1071905,5048,-6380,14704,-2266,277,-300,insert_bolts
1071927,4728,-5836,14480,-1793,316,-504,insert_bolts
1071949,4896,-5648,14436,-2946,-39,-548,insert_bolts
1071971,4852,-5832,14424,-3305,33,-694,insert_bolts
1071993,4384,-5432,13820,-3453,-378,-981,insert_bolts
1072015,4032,-5580,13740,-3287,-1202,-1624,insert_bolts
1072037,4264,-5864,13140,-3333,-1797,-1913,insert_bolts
1072059,4652,-5848,12812,-3841,-2822,-2175,insert_bolts
1072081,4784,-6100,13056,-4178,-3643,-2517,insert_bolts
1072103,5240,-6724,13036,-2971,-3899,-3146,insert_bolts
1072125,5920,-6308,13028,-2512,-4503,-3054,insert_bolts
1072147,5956,-6664,12876,-2976,-4288,-3696,insert_bolts
1072169,6716,-6868,13428,-4002,-4497,-3258,insert_bolts
1072191,6864,-7140,13444,-5391,-4121,-3583,insert_bolts
1072213,6812,-7988,13044,-5783,-4300,-3823,insert_bolts
1072235,7348,-8236,12964,-4814,-4651,-3641,insert_bolts
1072257,7348,-7992,12848,-4477,-4161,-3507,insert_bolts
1072279,7368,-8144,13024,-4142,-4171,-3378,insert_bolts
1072301,7536,-8260,12424,-3811,-4635,-3367,insert_bolts
1072323,7708,-7768,12392,-3366,-3877,-3202,insert_bolts
1072345,7752,-8308,11744,-2340,-4583,-3188,insert_bolts
1072367,8040,-8628,11488,-22,-4075,-3402,insert_bolts
1072389,8460,-8424,11132,1929,-4152,-2942,insert_bolts
1072411,8516,-7532,11340,2599,-3793,-3072,insert_bolts
1072433,9276,-7012,11292,1394,-4449,-2774,insert_bolts
1072455,9668,-7408,11092,1176,-4699,-3253,insert_bolts
1072477,10208,-7776,10772,3505,-4033,-3624,insert_bolts
1072499,10544,-7196,10788,7276,-3195,-3324,insert_bolts
1072521,11112,-6228,11116,7893,-3441,-2650,insert_bolts
1072543,11580,-5156,11592,5656,-4273,-2642,insert_bolts
1072565,12248,-4640,11552,2420,-4661,-3014,insert_bolts
1072587,12964,-5784,11780,636,-4293,-3099,insert_bolts
1072609,13128,-5944,11320,2509,-3382,-2965,insert_bolts
1072631,13404,-4976,11324,3828,-2801,-2471,insert_bolts
1072653,13604,-4084,11252,3048,-2717,-2342,insert_bolts
1072675,13320,-3668,11620,205,-2534,-1978,insert_bolts
1072697,12720,-3388,11164,-1554,-2234,-2206,insert_bolts
1072719,13968,-4368,13084,-1935,266,-1286,insert_bolts
1072741,13944,-5172,12580,1652,1312,-1031,insert_bolts
1072763,14296,-3328,12412,-260,1109,837,insert_bolts
1072785,13624,-5632,12364,-2527,-713,338,insert_bolts
1072807,14280,-6124,12396,174,-960,1260,insert_bolts
1072829,12824,-6100,13036,1005,653,1242,insert_bolts
1072851,12856,-3888,12484,173,559,1305,insert_bolts
1072873,14008,-5384,11984,489,-684,1326,insert_bolts
1072895,16136,-5808,13016,-270,1877,3344,insert_bolts
1072917,16320,-6820,16032,-6870,6060,4745,insert_bolts
1072939,15560,-7408,14956,-9868,6841,5259,insert_bolts
1072961,16180,-9064,13176,-8323,5950,7367,insert_bolts
1072983,15472,-9340,11792,-7144,6160,10358,insert_bolts
1073005,14552,-10044,11256,-7382,5175,12254,insert_bolts
1073027,13700,-9776,11840,-7022,6344,13382,insert_bolts
1073049,11976,-9952,11628,-7452,6428,13824,insert_bolts
1073071,10056,-9624,10808,-10281,5190,14351,insert_bolts
1073093,8072,-9924,10716,-12809,3896,14684,insert_bolts
1073115,7096,-11048,10384,-11041,2792,15043,insert_bolts
1073137,5988,-11068,9704,-11355,2802,14959,insert_bolts
1073159,5908,-11936,8156,-11908,1244,14760,insert_bolts
1073181,5196,-11720,7404,-12080,938,15091,insert_bolts
1073203,4004,-13136,7684,-10621,229,14838,insert_bolts
1073225,4128,-15204,7340,-6625,-1549,14428,insert_bolts
1073247,4500,-11988,6916,-4535,-1774,14610,insert_bolts
1073269,3108,-11868,6356,-6478,-2247,13622,insert_bolts
1073291,2860,-11536,6300,-7574,-1685,12490,insert_bolts
1073313,2248,-12028,6976,-6518,-1156,12097,insert_bolts
1073335,776,-12568,7240,-3715,-1166,10484,insert_bolts
1073357,632,-11688,6228,-58,-1817,8387,insert_bolts
1073379,552,-11036,6872,3869,-1941,6956,insert_bolts
1073401,368,-10924,7220,5863,-1267,5673,insert_bolts
1073423,156,-10184,7852,7658,-366,4836,insert_bolts
1073445,-56,-10116,9044,7948,-563,4006,insert_bolts
1073467,472,-10664,8708,9131,-656,2524,insert_bolts
1073489,1444,-11480,9440,10245,-388,2120,insert_bolts
1073511,2040,-10920,10196,6620,74,1694,insert_bolts
1073533,2316,-14460,10532,5606,-1824,894,insert_bolts
1073555,3368,-14528,11792,12214,1053,1318,insert_bolts
1073577,1724,-12188,12152,13662,1772,2828,insert_bolts
1073599,800,-11064,12172,8773,-640,2692,insert_bolts
1073621,1008,-11248,11232,6054,-1151,1535,insert_bolts
1073643,864,-11444,10392,7672,-715,906,insert_bolts
1073665,836,-13112,11496,10158,235,753,insert_bolts
1073687,456,-10380,12564,11210,1676,1090,insert_bolts
1073709,4,-10632,13268,7275,-251,1448,insert_bolts
1073731,944,-11204,13596,6388,-213,1050,insert_bolts
1073753,796,-11376,12932,7683,627,1264,insert_bolts
1073775,460,-9392,12712,9176,1538,1904,insert_bolts
1073797,-284,-7112,12868,5457,409,2099,insert_bolts
1073819,-388,-7292,12880,976,-681,1290,insert_bolts
1073841,-832,-7192,14188,-1821,-1926,-268,insert_bolts
1073863,620,-6564,13616,-10673,-3667,-1145,insert_bolts
1073885,1852,-6432,14612,-16995,-3148,-1518,insert_bolts
1073907,1776,-9860,12628,-20945,-3025,-1332,insert_bolts
1073929,2628,-14936,12324,-12221,209,-2133,insert_bolts
1073951,1492,-16292,11812,-1062,1275,-1010,insert_bolts
1073973,556,-13316,11896,3328,1502,297,insert_bolts
1073995,324,-11508,12428,-1776,-1569,1139,insert_bolts
1074017,176,-10976,12488,-5649,-3071,499,insert_bolts
1074039,1120,-10396,12812,-7466,-2242,832,insert_bolts
1074061,1004,-10892,10012,-9820,-2157,847,insert_bolts
1074083,1668,-13452,9676,-7555,-403,121,insert_bolts
1074105,1436,-13740,10060,-1599,502,-559,insert_bolts
1074127,848,-12468,8800,-1091,-1035,-173,insert_bolts
1074149,1724,-12424,10132,-1890,-73,-16,insert_bolts
1074171,1296,-13556,10012,-541,-764,-200,insert_bolts
1074193,1268,-12836,9480,635,-1205,-867,insert_bolts
1074215,1560,-13512,9024,2627,-1808,-627,insert_bolts
1074237,2144,-13100,10312,5239,333,592,insert_bolts
1074259,2080,-12448,11348,4332,-98,1057,insert_bolts
1074281,2112,-12116,12116,3546,120,1238,insert_bolts
1074303,1692,-12528,11672,3705,211,1100,insert_bolts
1074325,1968,-12140,12096,6591,398,1208,insert_bolts
1074347,1924,-10264,12240,6172,-269,2652,insert_bolts
1074369,1560,-8800,12696,75,-200,3279,insert_bolts
1074391,1700,-9196,12412,-3882,-852,2883,insert_bolts
1074413,1084,-9516,12276,-8418,233,1272,insert_bolts
1074435,892,-11152,11760,-11135,520,-49,insert_bolts
1074457,1076,-12508,11752,-11380,669,-290,insert_bolts
