time_ms,ax,ay,az,gx,gy,gz,label
270583,10700,-7840,13980,-1529,1382,1119,idle
270605,10504,-6416,11600,-4669,2187,1728,idle
270627,10796,-8000,10492,-4549,2806,2285,idle
270649,11488,-7064,11688,-5230,3697,3151,idle
270671,11832,-7336,11360,-8072,3832,3778,idle
270693,10624,-8468,10428,-11346,4270,4999,idle
270715,9628,-9792,10088,-11770,4294,5336,idle
270737,9220,-9596,10516,-8796,4506,5133,idle
270759,8132,-8864,10648,-6133,4349,4995,idle
270781,7952,-8736,11388,-5407,3756,4527,idle
270803,7464,-8828,11620,-5898,3335,4355,idle
270825,6676,-9144,11492,-6574,2954,4025,idle
270847,7164,-10316,10764,-7165,2208,3354,idle
270869,6584,-10364,9452,-7702,2000,2664,idle
270891,6572,-11628,9004,-6428,2558,2653,idle
270913,5676,-11684,9528,-5100,2318,3294,idle
270935,5272,-11600,9880,-3825,1484,3109,idle
270957,5000,-11588,9704,-2979,309,3098,idle
270979,4656,-11772,9452,-1387,-324,2827,idle
271001,4720,-10680,9576,-1676,-1122,2828,idle
271023,5080,-11116,9916,-2843,-1929,2411,idle
271045,5532,-11832,9952,-4164,-2434,2065,idle
271067,5548,-12752,9012,-2865,-1135,1957,idle
271089,5536,-13216,9420,-1096,-113,1642,idle
271111,5184,-11908,10912,-1174,670,1205,idle
271133,5028,-11640,11004,-2290,1136,685,idle
271155,5116,-11980,10648,-2856,1472,167,idle
271177,5040,-12588,10376,-3018,2201,-186,idle
271199,4856,-12564,10192,-2903,2827,-631,idle
271221,4820,-12220,10356,-3016,3484,-963,idle
271243,4436,-11992,10536,-5008,3268,-1357,idle
271265,4328,-13288,10076,-5841,2757,-2136,idle
271287,4128,-14308,8960,-3372,2228,-3334,idle
271309,3788,-14408,7700,-5,2685,-3878,idle
271331,3268,-14420,6712,3534,2355,-4302,idle
271353,2996,-14208,6104,6934,2099,-4239,idle
271375,3360,-14412,7040,9178,1064,-3939,idle
271397,3372,-13904,7668,10371,-533,-3335,idle
271419,3100,-13340,7088,11367,-2960,-2878,idle
271441,3340,-12108,7476,14318,-4830,-2921,idle
271463,3624,-10532,9164,18448,-6904,-3352,idle
271485,4832,-9892,10396,22391,-7096,-4184,idle
271507,6752,-8532,10976,22806,-7096,-4468,idle
271529,6728,-5360,12060,17893,-6043,-3850,idle
271551,6916,-3664,12104,9535,-5575,-3918,idle
271573,7436,-2804,11384,2565,-3406,-4844,idle
271595,8044,-3440,12668,-168,-1432,-6273,idle
271617,8316,-5064,16116,-55,-598,-8015,idle
271639,11396,-6272,17400,-1833,-2759,-10613,idle
271661,13636,-7248,15084,-3551,-4453,-10917,idle
271683,14240,-5228,12652,-4459,-2874,-9909,idle
271705,14840,-4188,12568,-4410,-427,-7947,idle
271727,13460,-4760,13752,-4314,2320,-4048,idle
271749,13172,-6252,13812,-2060,3698,-4344,idle
271771,11068,-5628,12832,-858,3861,-4137,idle
271793,9940,-4212,13064,-869,3582,-3967,idle
271815,8776,-3796,13080,-1638,2596,-4007,idle
271837,8368,-3736,12608,-2691,1936,-4279,idle
271859,8212,-3944,11636,-3083,1744,-4847,idle
271881,8708,-4808,12184,-2406,2323,-5128,idle
271903,9220,-5480,13012,-1587,3226,-4631,idle
271925,9220,-5688,13160,-2221,3339,-3421,idle
271947,9912,-5496,13088,-2960,3677,-2914,idle
271969,10816,-7076,13044,-1540,4176,-3376,idle
271991,10848,-6092,12904,26,4359,-3356,idle
272013,9924,-5144,13624,-347,3278,-2975,idle
272035,9096,-4736,13572,-2438,1524,-3423,idle
272057,9064,-4272,12668,-2959,349,-3352,idle
272079,9112,-3372,11812,-3062,451,-3177,idle
272101,9432,-3952,11332,-2175,1669,-3161,idle
272123,9308,-4336,13996,-2115,941,-2594,idle
272145,8372,-4520,15244,-5103,-1694,-2599,idle
272167,8372,-5384,12016,-4986,-3782,-3518,idle
272189,9188,-6144,10580,-1322,-4099,-4771,idle
272211,10824,-4452,10152,874,-4043,-5127,idle
272233,13376,-5192,14412,-216,682,-1463,idle
272255,11416,-6156,14712,-498,1478,-1477,idle
272277,10872,-6116,14156,-785,1883,-910,idle
272299,11364,-6104,14228,-29,2358,-1143,idle
272321,11620,-5000,14676,-2042,2801,-130,idle
272343,11588,-3768,12868,-5751,3708,1047,idle
272365,11640,-3440,12580,-11159,4550,2682,idle
272387,11932,-6412,13632,-13624,4124,4007,idle
272409,11252,-6444,13896,-11246,5115,4211,idle
272431,10700,-6440,13360,-9913,5095,3848,idle
272453,9752,-6680,11944,-9608,5237,4175,idle
272475,9212,-6936,11744,-9535,5040,4645,idle
272497,8620,-7324,12516,-8639,4319,4984,idle
272519,7624,-7820,12020,-6371,3190,4406,idle
272541,7540,-8008,11712,-4128,2243,3484,idle
272563,7424,-7764,11336,-2615,2027,3035,idle
272585,7588,-7632,11524,-2620,2058,2966,idle
272607,7480,-7624,11860,-4327,2519,3530,idle
272629,7116,-8236,11480,-6367,2650,3576,idle
272651,6784,-9384,11120,-7222,2613,3418,idle
272673,5924,-9680,10836,-6415,2662,2956,idle
272695,5372,-9480,11036,-5360,2128,2322,idle
272717,5312,-9864,10780,-4462,1233,1724,idle
272739,5156,-10040,10548,-3798,293,1446,idle
272761,4924,-9992,10604,-3007,-98,1352,idle
272783,4988,-10284,11280,-2929,-426,1268,idle
272805,5444,-10904,11140,-2570,-798,1043,idle
272827,5552,-11336,10352,-2394,-1089,1307,idle
272849,5912,-11968,10032,-1373,-632,1741,idle
272871,6148,-11868,10504,-714,-548,2475,idle
272893,5936,-11440,10208,-806,-560,3289,idle
272915,5992,-11612,10196,-925,-606,3612,idle
272937,5996,-11452,10020,-997,-567,3747,idle
272959,5992,-11696,9720,-625,-238,3601,idle
272981,5908,-11496,9444,-713,-115,3447,idle
273003,5688,-11300,9152,-1162,-77,3360,idle
273025,5592,-11616,8952,-1444,-336,3438,idle
273047,5572,-12392,9120,-1506,-738,3603,idle
273069,5328,-12688,9104,-1290,-1170,3719,idle
273091,5276,-13472,9064,-387,-1387,3559,idle
273113,5416,-14488,8916,561,-1829,3504,idle
273135,5848,-15072,9120,1728,-2201,3518,idle
273157,5496,-13896,9872,2088,-2543,4041,idle
273179,5096,-13076,9748,1282,-2768,4598,idle
273201,4668,-13504,9832,144,-2629,4994,idle
273223,4648,-13856,10612,-205,-2281,5030,idle
273245,4032,-13840,10484,286,-1785,5072,idle
273267,3680,-13564,10232,243,-1412,5087,idle
273289,3660,-13364,10160,891,-1044,5026,idle
273311,3552,-13488,10304,1716,-1080,4958,idle
273333,3688,-13016,10696,2249,-1306,5096,idle
273355,3584,-12648,10676,2612,-1361,5078,idle
273377,3568,-11952,10844,2321,-1168,5141,idle
273399,3988,-11284,11820,2086,-796,5351,idle
273421,3920,-11364,11868,1799,-81,5497,idle
273443,4652,-10804,12500,781,1389,5313,idle
273465,4700,-11216,11952,-1180,3125,5035,idle
273487,4416,-11284,11284,-5543,4898,4986,idle
273509,4264,-11396,10028,-12534,7807,5204,idle
273531,4008,-12216,9312,-22047,11039,5209,idle
273553,3116,-12544,6964,-30468,13420,5559,idle
273575,2224,-12636,4444,-32768,15350,5663,idle
273597,1288,-13448,1752,-32768,15453,5506,idle
273619,956,-16232,-1016,-32768,14659,4452,idle
273641,1020,-16844,-3128,-32768,14533,2339,idle
273663,756,-16536,-4812,-32768,12898,114,idle
273685,264,-15528,-4492,-32768,10624,-1875,idle
273707,312,-17572,-4584,-27119,4067,-2845,idle
273729,828,-18896,-7816,-3795,-3499,-2643,idle
273751,1064,-18912,-11280,21535,-6930,-1396,idle
273773,1792,-19284,-11976,32767,-7234,377,idle
273795,712,-20144,-9112,32767,-7719,1664,idle
273817,-36,-19836,-5596,32767,-7549,3115,idle
273839,-764,-18456,-2004,32767,-8282,3837,idle
273861,-1260,-15440,1436,32767,-7847,4356,idle
273883,-1208,-12328,5124,32767,-6245,5209,idle
273905,-3164,-10000,8880,32767,-4724,6433,idle
273927,-3424,-7604,12120,21472,-4437,7325,idle
273949,-4168,-7616,11920,2325,-4587,7799,idle
273971,-5288,-9828,11024,-9407,-4517,8622,idle
273993,-5892,-11048,10208,-17122,-3546,8248,idle
274015,-5092,-13848,9896,-18385,-3095,7727,idle
274037,-4860,-15128,8832,-17854,-1323,6999,idle
274059,-3648,-13868,8064,-21577,194,7654,idle
274081,-3092,-13120,6812,-26256,2126,8560,idle
274103,-2924,-14104,6060,-30142,3363,8451,idle
274125,-1120,-16156,5548,-31145,4078,6419,idle
274147,1080,-17692,4396,-29102,4361,3761,idle
274169,3044,-20008,3292,-22688,4908,1749,idle
274191,5156,-20200,2860,-9428,6071,-361,idle
274213,5196,-18476,3492,5794,5664,70,idle
274235,4436,-17456,5640,21309,3875,1554,idle
274257,3944,-15672,6240,30761,1627,3111,idle
274279,4232,-11292,6556,30144,1707,4997,idle
274301,1684,-6580,6696,19340,103,7913,idle
274323,-16,-4424,6712,1313,730,8394,idle
274345,-512,-6100,6724,-18807,4615,7393,idle
274367,-1720,-9828,3876,-32768,7979,5889,idle
274389,-2236,-12084,536,-32768,11608,4484,idle
274411,-4020,-12572,-2756,-32768,13026,4397,idle
274433,-4448,-12888,-4420,-32768,14249,4596,idle
274455,-4352,-14280,-5736,-32768,15771,4245,idle
274477,-5908,-14956,-7624,-32768,18689,4017,idle
274499,-5664,-14336,-9068,-32023,20137,2786,idle
274521,-6104,-12980,-10208,-25497,22187,713,idle
274543,-5940,-13344,-9632,-16968,21185,-1332,idle
274565,-5740,-14436,-8836,-4694,15929,-3700,idle
274587,-4224,-14580,-13660,6072,8741,-6266,idle
274609,-2692,-15284,-17812,16933,2955,-7909,idle
274631,-2112,-16044,-18240,28908,-1072,-8377,idle
274653,-2420,-17164,-15552,32767,-2673,-8179,idle
274675,-3220,-16692,-10784,32767,-4240,-5739,idle
274697,-3428,-18284,-6472,32767,-8237,-3317,idle
274719,-2924,-19008,-2640,32767,-10069,-3505,idle
274741,-2776,-16496,-916,32767,-11804,-4509,idle
