time_ms,ax,ay,az,gx,gy,gz,label
5215227,8828,-10528,8804,349,78,594,idle
5215249,8872,-10620,8924,530,-162,578,idle
5215271,8964,-10636,8944,591,-248,625,idle
5215293,8964,-10796,9040,436,-167,737,idle
5215315,8992,-10908,9076,175,128,917,idle
5215337,8756,-11004,8944,-43,327,1248,idle
5215359,8796,-11116,9032,-381,525,1480,idle
5215381,8748,-11164,9028,-676,613,1618,idle
5215403,8748,-11280,8980,-725,611,1765,idle
5215425,8672,-11256,9000,-693,490,1902,idle
5215447,8572,-11164,8984,-701,407,2045,idle
5215469,8508,-11020,8964,-755,238,2103,idle
5215491,8524,-11164,8996,-596,122,2065,idle
5215513,8380,-11012,8960,-440,43,2028,idle
5215535,8444,-11080,8964,-474,-55,1966,idle
5215557,8508,-11120,8988,-714,-5,1849,idle
5215579,8588,-11308,8804,-959,94,1774,idle
5215601,8524,-11696,8816,-1041,208,1811,idle
5215623,8392,-12048,8968,-853,199,1829,idle
5215645,8464,-12308,9096,-345,217,1891,idle
5215667,8580,-12552,9112,102,148,1998,idle
5215689,8496,-12364,9160,300,228,2253,idle
5215711,8476,-12372,9200,183,416,2507,idle
5215733,8212,-12264,9176,284,488,2714,idle
5215755,8188,-12236,9172,609,614,2867,idle
5215777,7904,-12048,9160,883,716,2825,idle
5215799,7844,-11724,9244,1004,858,2729,idle
5215821,7680,-11428,9068,812,1004,2637,idle
5215843,7632,-11508,9036,533,1088,2400,idle
5215865,7536,-11312,9036,374,1184,2130,idle
5215887,7200,-11176,8864,143,1260,1812,idle
5215909,7152,-11388,8912,88,1228,1445,idle
5215931,6984,-11240,8740,22,1155,1167,idle
5215953,7056,-11624,8880,59,889,839,idle
5215975,6948,-11688,9048,180,736,720,idle
5215997,6948,-11920,8980,74,643,750,idle
5216019,6952,-11920,9068,-185,720,902,idle
5216041,6900,-12076,9160,-337,702,1044,idle
5216063,6864,-12060,9448,-392,727,1191,idle
5216085,6904,-12236,9256,-325,730,1199,idle
5216107,6876,-12088,9184,-182,752,1234,idle
5216129,6756,-11944,9132,-248,793,1233,idle
5216151,6776,-11952,9444,-415,846,1357,idle
5216173,6724,-12320,9312,-461,730,1348,idle
5216195,6708,-12324,9472,-274,818,1404,idle
5216217,6992,-12620,9780,-60,734,1414,idle
5216239,6868,-12808,9840,-268,778,1911,idle
5216261,6668,-13160,9848,-440,913,2441,idle
5216283,6544,-13072,9916,-667,1098,3010,idle
5216305,6308,-13468,10008,-719,1313,3480,idle
5216327,6020,-13508,9984,-494,1554,3903,idle
5216349,5664,-13308,10192,-560,1797,4249,idle
5216371,5520,-13220,10280,-939,1809,4566,idle
5216393,5228,-12880,9872,-1665,2068,4986,idle
5216415,4844,-13408,10024,-2467,2429,5523,idle
5216437,4780,-13592,9988,-2394,2926,5736,idle
5216459,4364,-13740,10064,-2528,3245,6219,idle
5216481,4236,-13956,10040,-2701,3678,6670,idle
5216503,3748,-13548,9824,-3147,4146,6955,idle
5216525,3212,-13724,9404,-3513,4391,7336,idle
5216547,2896,-13856,9544,-3335,4626,7309,idle
5216569,2624,-13772,9084,-2390,4907,7641,idle
5216591,2128,-13744,8932,-1909,5193,7794,idle
5216613,1804,-13892,8568,-1568,4896,7559,idle
5216635,1456,-13464,8520,-1099,4914,7179,idle
5216657,1212,-12980,8436,-919,4931,7106,idle
5216679,772,-13244,8736,-872,5024,7090,idle
5216701,572,-13112,8588,-967,4649,6705,idle
5216723,36,-12108,8452,-2049,4080,6634,idle
5216745,-304,-13272,8360,-2832,3311,5891,idle
5216767,-696,-13248,8084,-2416,2132,4521,idle
5216789,-1112,-12216,7924,-2604,1281,3646,idle
5216811,-1008,-12452,7424,-2894,161,2787,idle
