time_ms,ax,ay,az,gx,gy,gz,label
372547,1288,-5964,16040,102,337,-393,insert_bolt_nut
372569,992,-5808,15580,-209,58,-130,insert_bolt_nut
372591,932,-5904,15572,-850,138,-20,insert_bolt_nut
372613,956,-5940,15912,-690,100,-140,insert_bolt_nut
372635,980,-6016,15852,-657,54,-124,insert_bolt_nut
372657,1468,-5288,15708,-599,547,498,insert_bolt_nut
372679,2084,-5268,16048,-1825,1453,2111,insert_bolt_nut
372701,1396,-6784,16284,-3273,3672,2078,insert_bolt_nut
372723,1304,-6968,16064,-3200,3492,1418,insert_bolt_nut
372745,868,-7580,16572,-2747,2917,1708,insert_bolt_nut
372767,1572,-8256,18020,-2097,3672,2004,insert_bolt_nut
372789,1908,-9068,17628,-2523,3996,2443,insert_bolt_nut
372811,1156,-8684,17528,-4291,5128,3464,insert_bolt_nut
372833,564,-9344,17344,-5892,6038,4791,insert_bolt_nut
372855,596,-10188,17396,-4975,5284,5710,insert_bolt_nut
372877,780,-9292,16632,-3633,4981,6263,insert_bolt_nut
372899,672,-8380,15612,-3855,5436,5833,insert_bolt_nut
372921,2136,-8076,14332,-4568,6434,6440,insert_bolt_nut
372943,-296,-8848,15064,-3734,6031,7146,insert_bolt_nut
372965,-588,-7788,14756,-2977,4795,6694,insert_bolt_nut
372987,-1296,-6340,13364,-4016,3488,6109,insert_bolt_nut
373009,-1272,-7612,13036,-5310,871,5182,insert_bolt_nut
373031,-2128,-8776,12640,-2863,-1659,4208,insert_bolt_nut
373053,-2796,-7184,11408,1271,-3516,2955,insert_bolt_nut
373075,-3008,-4856,10340,2574,-3332,2077,insert_bolt_nut
373097,-2976,-3756,10364,-54,-2373,1968,insert_bolt_nut
373119,-3864,-5480,11844,-1601,-2354,1727,insert_bolt_nut
373141,-3612,-6396,13428,-304,-2814,760,insert_bolt_nut
373163,-3172,-6812,14916,2246,-3263,-617,insert_bolt_nut
373185,-2884,-6448,15160,2620,-2811,-1502,insert_bolt_nut
373207,-3444,-6384,14868,775,-2027,-1764,insert_bolt_nut
373229,-3064,-7316,14872,-23,-1350,-1802,insert_bolt_nut
373251,-2444,-8152,14888,1839,-777,-1658,insert_bolt_nut
373273,-2284,-7636,15140,3828,501,-1636,insert_bolt_nut
373295,-2292,-7068,15280,3807,1411,-2032,insert_bolt_nut
373317,-2704,-5940,15076,1307,2487,-2299,insert_bolt_nut
373339,-2768,-5608,14948,-1412,2689,-2298,insert_bolt_nut
373361,-2216,-7772,13988,-1767,2403,-2708,insert_bolt_nut
373383,-2120,-9592,14216,2570,2877,-3515,insert_bolt_nut
373405,-2044,-8988,14988,6402,3551,-3774,insert_bolt_nut
373427,-2784,-6336,15480,5420,3786,-3501,insert_bolt_nut
373449,-3532,-5352,15644,1049,3383,-2389,insert_bolt_nut
373471,-3800,-6384,15188,-1392,2850,-1298,insert_bolt_nut
373493,-3872,-6832,14300,-1557,2450,-503,insert_bolt_nut
373515,-3812,-6572,14872,-975,2620,-65,insert_bolt_nut
373537,-4152,-6176,15456,-1072,2217,-305,insert_bolt_nut
373559,-3716,-5824,15160,-2536,1543,-844,insert_bolt_nut
373581,-3816,-5576,14656,-4367,1700,-622,insert_bolt_nut
373603,-3368,-7188,14864,-4954,2298,-132,insert_bolt_nut
373625,-3600,-8212,14788,-2910,2839,-470,insert_bolt_nut
373647,-3632,-8200,15260,-871,2855,-940,insert_bolt_nut
373669,-3620,-7604,15560,-670,2334,-1069,insert_bolt_nut
373691,-3732,-7660,14732,-1655,2011,-796,insert_bolt_nut
373713,-3284,-8768,13904,-311,2733,-316,insert_bolt_nut
373735,-3140,-8716,13840,1630,4484,956,insert_bolt_nut
373757,-3728,-8108,15192,1162,5248,2108,insert_bolt_nut
373779,-4392,-7964,15636,-1339,4113,1910,insert_bolt_nut
373801,-4768,-7452,15308,-3625,2646,1154,insert_bolt_nut
373823,-4412,-8604,14756,-3570,2441,878,insert_bolt_nut
373845,-4132,-8968,14216,-1609,2783,929,insert_bolt_nut
373867,-4688,-8072,14452,-191,2683,1237,insert_bolt_nut
373889,-5352,-7316,14332,-725,1893,932,insert_bolt_nut
373911,-5120,-6780,14100,-1829,975,545,insert_bolt_nut
373933,-4504,-7308,13712,-2447,942,689,insert_bolt_nut
373955,-4308,-8480,13956,-1945,1256,857,insert_bolt_nut
373977,-4488,-8676,14488,-768,1290,404,insert_bolt_nut
373999,-4784,-8000,14460,-563,202,-420,insert_bolt_nut
374021,-4420,-7296,13576,-1575,-481,-929,insert_bolt_nut
374043,-4244,-7692,13268,-2731,-284,-724,insert_bolt_nut
374065,-4344,-9248,13300,-1931,305,-640,insert_bolt_nut
374087,-4500,-9284,13676,685,649,-784,insert_bolt_nut
374109,-4960,-8172,13492,1733,495,-817,insert_bolt_nut
374131,-4692,-7568,13624,771,578,-383,insert_bolt_nut
374153,-4748,-8440,14088,-493,531,175,insert_bolt_nut
374175,-4860,-8732,14544,-669,357,395,insert_bolt_nut
374197,-4904,-8820,14480,-491,-175,0,insert_bolt_nut
374219,-4656,-8368,13532,-283,-56,-356,insert_bolt_nut
374241,-4356,-7908,13272,-754,1457,363,insert_bolt_nut
374263,-4508,-8708,14216,-1536,2138,1245,insert_bolt_nut
374285,-5260,-8880,14272,-1442,1229,1062,insert_bolt_nut
374307,-5428,-8208,13760,-966,-142,249,insert_bolt_nut
374329,-5224,-7844,13116,-729,-799,-68,insert_bolt_nut
374351,-4740,-7840,12828,-795,-295,462,insert_bolt_nut
374373,-4604,-8316,12676,-1063,511,559,insert_bolt_nut
374395,-4596,-8988,13184,-416,1152,179,insert_bolt_nut
374417,-4476,-9156,13684,587,1142,-217,insert_bolt_nut
374439,-4704,-8608,13708,350,505,-458,insert_bolt_nut
374461,-4964,-8348,13416,-761,-454,-691,insert_bolt_nut
374483,-4792,-8400,12968,-1323,-652,-656,insert_bolt_nut
374505,-4872,-8776,12748,-1150,-289,-186,insert_bolt_nut
374527,-4748,-8988,13224,-127,240,148,insert_bolt_nut
374549,-5144,-8440,13568,381,104,130,insert_bolt_nut
374571,-5140,-8632,13880,138,-571,-331,insert_bolt_nut
374593,-4676,-8344,13908,-28,-1151,-590,insert_bolt_nut
374615,-4204,-8216,13712,-852,-1065,-402,insert_bolt_nut
374637,-3968,-8632,13748,-1411,117,-88,insert_bolt_nut
374659,-4280,-9100,13988,-1056,699,-40,insert_bolt_nut
374681,-4688,-8936,13828,-504,367,-239,insert_bolt_nut
374703,-4904,-8596,13512,-214,32,-472,insert_bolt_nut
374725,-4832,-8232,13272,-438,-247,-364,insert_bolt_nut
374747,-4572,-8452,13368,-835,218,120,insert_bolt_nut
374769,-4620,-8956,13896,-1338,475,515,insert_bolt_nut
374791,-4616,-9704,14012,-782,153,225,insert_bolt_nut
374813,-4452,-9452,14032,346,39,-229,insert_bolt_nut
374835,-4468,-8704,13728,389,-97,-473,insert_bolt_nut
374857,-4364,-8320,13116,-394,283,-205,insert_bolt_nut
374879,-4240,-8896,13360,-1080,681,348,insert_bolt_nut
374901,-4688,-9192,13564,-1157,681,560,insert_bolt_nut
374923,-4940,-9036,13068,-607,360,264,insert_bolt_nut
374945,-5012,-8740,13080,-8,47,116,insert_bolt_nut
374967,-4796,-8340,13284,371,-265,3,insert_bolt_nut
374989,-4592,-8116,13268,15,-514,-45,insert_bolt_nut
375011,-4244,-8848,13508,-736,-359,-288,insert_bolt_nut
375033,-3964,-9300,13740,-442,144,-405,insert_bolt_nut
375055,-3976,-9284,13648,-175,438,-390,insert_bolt_nut
375077,-4324,-8920,13420,-362,524,-386,insert_bolt_nut
375099,-4604,-8804,13152,-949,339,-339,insert_bolt_nut
375121,-4780,-8808,13196,-933,59,-183,insert_bolt_nut
375143,-4720,-8956,13240,-630,-232,-128,insert_bolt_nut
375165,-4772,-8816,13208,-329,-520,-146,insert_bolt_nut
375187,-4484,-9048,13504,49,-564,-132,insert_bolt_nut
375209,-4408,-9020,13876,215,-692,-40,insert_bolt_nut
375231,-3984,-9172,14004,252,-836,-264,insert_bolt_nut
375253,-3784,-9012,13556,-217,-144,-206,insert_bolt_nut
375275,-3732,-9236,13588,-444,1024,89,insert_bolt_nut
375297,-4272,-9096,13604,-329,1532,347,insert_bolt_nut
375319,-4828,-8904,13372,-529,960,153,insert_bolt_nut
375341,-4988,-8844,13320,-520,120,-94,insert_bolt_nut
375363,-4872,-8692,12936,-466,-321,-16,insert_bolt_nut
375385,-4584,-9032,13024,-22,-606,86,insert_bolt_nut
375407,-4272,-9084,13368,357,-442,159,insert_bolt_nut
375429,-3868,-9228,13964,267,-254,74,insert_bolt_nut
375451,-3908,-9088,13916,-137,-147,-32,insert_bolt_nut
375473,-3904,-9164,13612,-486,-98,-139,insert_bolt_nut
375495,-4144,-8932,13316,-589,190,-56,insert_bolt_nut
375517,-4352,-8744,13048,-409,302,136,insert_bolt_nut
375539,-4540,-8880,13204,-380,249,283,insert_bolt_nut
375561,-4548,-8852,13420,-235,-56,264,insert_bolt_nut
375583,-4408,-8828,13492,-61,-471,155,insert_bolt_nut
375605,-4252,-8848,13620,-16,-520,47,insert_bolt_nut
375627,-3852,-8992,13856,108,-341,22,insert_bolt_nut
375649,-3680,-9120,13944,43,68,18,insert_bolt_nut
375671,-3664,-9148,13928,-225,447,-70,insert_bolt_nut
375693,-4000,-9080,13608,-538,652,-51,insert_bolt_nut
375715,-4364,-8900,13360,-699,545,39,insert_bolt_nut
375737,-4552,-8976,13124,-622,310,75,insert_bolt_nut
375759,-4684,-8980,13088,-268,74,224,insert_bolt_nut
375781,-4524,-8960,13412,34,-277,245,insert_bolt_nut
375803,-4320,-8976,13608,173,-754,213,insert_bolt_nut
375825,-4076,-9080,13788,258,-986,241,insert_bolt_nut
375847,-3576,-9204,13788,259,-999,269,insert_bolt_nut
375869,-3592,-8868,13480,-158,-311,301,insert_bolt_nut
375891,-3704,-8928,13556,-1046,642,276,insert_bolt_nut
375913,-4260,-9160,13368,-1182,851,324,insert_bolt_nut
375935,-4584,-9120,12984,-576,423,208,insert_bolt_nut
375957,-4952,-8920,12340,-35,161,199,insert_bolt_nut
375979,-5124,-8760,12428,843,-222,150,insert_bolt_nut
376001,-5288,-8924,12656,2709,-976,-518,insert_bolt_nut
376023,-5112,-8304,12752,4460,-1368,-1454,insert_bolt_nut
376045,-5088,-7380,12888,4153,-1763,-1716,insert_bolt_nut
376067,-3780,-8208,14244,2750,-2330,-1666,insert_bolt_nut
376089,-2780,-9400,14808,2907,-1746,-1388,insert_bolt_nut
376111,-2300,-9632,14976,3259,-1400,-1515,insert_bolt_nut
376133,-2236,-8928,14804,3036,-1206,-1698,insert_bolt_nut
376155,-2340,-7784,14560,2465,-893,-1356,insert_bolt_nut
376177,-2492,-7344,13996,1195,-179,-698,insert_bolt_nut
376199,-3748,-7340,14288,860,567,-631,insert_bolt_nut
376221,-3192,-7832,14480,792,-116,-1245,insert_bolt_nut
376243,-3108,-7508,14824,1621,-369,-1064,insert_bolt_nut
376265,-2608,-7152,14960,1292,-380,-275,insert_bolt_nut
376287,-3244,-7440,14428,-79,-96,-444,insert_bolt_nut
376309,-3492,-7772,14276,56,471,-1047,insert_bolt_nut
376331,-3380,-7900,14508,765,589,-1199,insert_bolt_nut
376353,-3080,-7116,15128,-1278,1496,-693,insert_bolt_nut
376375,-3356,-7144,14304,-1604,2286,-59,insert_bolt_nut
376397,-3420,-7860,14612,-1568,1742,1018,insert_bolt_nut
376419,-2756,-8544,15324,-472,3197,2367,insert_bolt_nut
376441,-3008,-9528,16536,2065,3592,3508,insert_bolt_nut
376463,-3808,-8800,17072,1942,3450,3325,insert_bolt_nut
376485,-3760,-8796,18424,-991,3468,3588,insert_bolt_nut
376507,-4424,-9828,18388,-4612,5584,4913,insert_bolt_nut
376529,-6120,-11988,17532,-8771,6208,5874,insert_bolt_nut
376551,-6824,-12180,15876,-11141,6571,7083,insert_bolt_nut
376573,-7328,-11968,14048,-12317,6284,8788,insert_bolt_nut
376595,-7964,-11864,11644,-13004,6194,10425,insert_bolt_nut
376617,-8444,-11864,10180,-11898,5511,12297,insert_bolt_nut
376639,-8076,-12120,9548,-8416,5119,13685,insert_bolt_nut
376661,-8540,-10712,9032,-4799,3546,14189,insert_bolt_nut
376683,-8748,-8736,8604,-3100,1945,14475,insert_bolt_nut
376705,-8396,-7304,8492,-3096,76,14294,insert_bolt_nut
376727,-8436,-6720,8400,-4492,-1347,13943,insert_bolt_nut
376749,-8448,-6068,8652,-4593,-2037,13406,insert_bolt_nut
376771,-8892,-5192,8760,-4149,-3107,12488,insert_bolt_nut
376793,-8464,-5648,9740,-1095,-4821,10949,insert_bolt_nut
376815,-8208,-4844,10620,969,-5976,9518,insert_bolt_nut
376837,-7772,-4516,11396,1700,-6835,7504,insert_bolt_nut
376859,-6996,-4584,11604,1181,-6651,5550,insert_bolt_nut
376881,-6648,-5768,13008,1284,-5808,4489,insert_bolt_nut
376903,-6752,-5948,13952,2468,-5391,3571,insert_bolt_nut
376925,-6656,-5868,14060,3733,-5109,2429,insert_bolt_nut
376947,-6052,-4584,13488,4036,-3905,1735,insert_bolt_nut
376969,-5100,-5072,13776,2537,-942,2427,insert_bolt_nut
376991,-6272,-6128,15032,333,1259,2261,insert_bolt_nut
377013,-7352,-6608,15416,461,1366,1499,insert_bolt_nut
377035,-7984,-6240,15168,2175,294,606,insert_bolt_nut
377057,-7884,-4592,13880,2095,-1114,-300,insert_bolt_nut
377079,-7580,-4200,12540,1125,-1055,-454,insert_bolt_nut
377101,-7596,-4984,13056,-20,-476,-333,insert_bolt_nut
377123,-7848,-6180,14148,719,-646,-242,insert_bolt_nut
377145,-7880,-6036,13992,3414,-1297,-322,insert_bolt_nut
377167,-6996,-4240,14028,3445,-1253,-107,insert_bolt_nut
377189,-7244,-5008,13776,1038,-743,298,insert_bolt_nut
377211,-7900,-5460,13380,519,59,139,insert_bolt_nut
377233,-8408,-4964,13680,1198,-45,355,insert_bolt_nut
377255,-8656,-5012,13716,1210,-737,186,insert_bolt_nut
377277,-8640,-4100,13364,734,-1092,-260,insert_bolt_nut
377299,-8328,-3976,12648,-584,-893,-45,insert_bolt_nut
377321,-8248,-5304,13196,-700,-446,21,insert_bolt_nut
377343,-8244,-5684,14236,1159,-591,-261,insert_bolt_nut
377365,-7960,-4988,14208,2368,-1191,-356,insert_bolt_nut
377387,-7952,-4112,13716,516,-905,-254,insert_bolt_nut
377409,-8132,-5288,13728,135,-380,-12,insert_bolt_nut
377431,-7824,-4320,13804,1225,-360,88,insert_bolt_nut
377453,-8004,-4776,14236,714,-525,239,insert_bolt_nut
377475,-8292,-5000,14232,606,-825,319,insert_bolt_nut
377497,-8224,-4420,13728,156,-1097,368,insert_bolt_nut
377519,-8404,-4756,13648,-60,-981,416,insert_bolt_nut
377541,-7900,-4140,13524,166,-1270,8,insert_bolt_nut
377563,-8100,-5044,14992,-1346,-317,36,insert_bolt_nut
377585,-7624,-5108,14748,-1080,-564,-486,insert_bolt_nut
377607,-7408,-4788,14352,-1296,-283,-1017,insert_bolt_nut
377629,-7348,-4636,14816,-2204,-508,-1286,insert_bolt_nut
377651,-7572,-3688,14756,-5046,-1580,-2025,insert_bolt_nut
377673,-7036,-4428,13900,-7466,-1124,-1742,insert_bolt_nut
377695,-6656,-5328,13852,-8743,-151,-1367,insert_bolt_nut
377717,-7620,-7272,13088,-6890,-145,-2239,insert_bolt_nut
377739,-7428,-7780,12936,-2654,490,-2396,insert_bolt_nut
377761,-7444,-7876,13248,413,113,-2420,insert_bolt_nut
377783,-7588,-6108,13520,-144,-797,-1446,insert_bolt_nut
377805,-7060,-6076,13188,-2537,-753,-100,insert_bolt_nut
377827,-6844,-7672,13476,-2010,646,600,insert_bolt_nut
377849,-7508,-8020,13820,1902,804,675,insert_bolt_nut
377871,-7612,-6252,14028,6693,933,1400,insert_bolt_nut
377893,-7952,-3972,13616,6051,370,808,insert_bolt_nut
377915,-7716,-4936,13784,5187,24,-883,insert_bolt_nut
377937,-8016,-4272,14972,4190,-568,-1188,insert_bolt_nut
377959,-8108,-5120,15772,2361,-1134,201,insert_bolt_nut
377981,-7680,-5364,16268,-888,-1076,1487,insert_bolt_nut
378003,-7788,-5064,16308,-2815,-2962,1722,insert_bolt_nut
