time_ms,ax,ay,az,gx,gy,gz,label
1252033,-1656,-15332,8364,-1666,427,2772,insert_bolt_nut
1252055,-1532,-15052,8784,-265,1227,3086,insert_bolt_nut
1252077,-1472,-13704,8220,-27,3259,3777,insert_bolt_nut
1252099,-1420,-13336,7756,-599,4096,3771,insert_bolt_nut
1252121,-1100,-16860,10744,-1996,6906,2535,insert_bolt_nut
1252143,-2972,-19136,10308,1465,8281,3484,insert_bolt_nut
1252165,-3248,-14484,8284,-2268,7474,3107,insert_bolt_nut
1252187,-3692,-13912,7620,-3530,6241,1634,insert_bolt_nut
1252209,-3792,-15136,7764,-2353,5325,743,insert_bolt_nut
1252231,-3972,-15272,8032,-781,2824,445,insert_bolt_nut
1252253,-3732,-15036,7696,270,98,415,insert_bolt_nut
1252275,-3232,-15048,7448,1576,-1604,366,insert_bolt_nut
1252297,-2876,-14848,7312,2604,-2272,130,insert_bolt_nut
1252319,-2608,-14528,7740,2784,-2178,-372,insert_bolt_nut
1252341,-2504,-14080,8100,2714,-1647,-721,insert_bolt_nut
1252363,-2472,-14004,8312,2154,-1347,-852,insert_bolt_nut
1252385,-2520,-13844,8392,1482,-949,-909,insert_bolt_nut
1252407,-2240,-14048,8296,1008,-671,-942,insert_bolt_nut
1252429,-2072,-13348,8716,641,-427,-1047,insert_bolt_nut
1252451,-2096,-14128,8320,988,371,-738,insert_bolt_nut
1252473,-2008,-14020,8452,1018,539,-624,insert_bolt_nut
1252495,-2220,-13944,8732,998,693,-497,insert_bolt_nut
1252517,-2480,-13928,8684,785,403,-528,insert_bolt_nut
1252539,-2276,-14356,8504,599,146,-592,insert_bolt_nut
1252561,-1996,-14472,7968,1685,535,-571,insert_bolt_nut
1252583,-2052,-14864,8060,3551,659,-351,insert_bolt_nut
1252605,-2180,-14836,8232,5510,93,-455,insert_bolt_nut
1252627,-2428,-14796,8816,7962,-939,-467,insert_bolt_nut
1252649,-1916,-14096,8744,9369,-2571,-744,insert_bolt_nut
1252671,-1024,-13140,9092,10780,-3310,-1803,insert_bolt_nut
1252693,1084,-14240,9584,8010,-4525,-2974,insert_bolt_nut
1252715,56,-11848,10068,7480,-3745,-1999,insert_bolt_nut
1252737,608,-11852,11596,7617,-3199,-481,insert_bolt_nut
1252759,204,-11620,12476,6654,-3179,-499,insert_bolt_nut
1252781,1164,-10996,12316,5971,-3678,-793,insert_bolt_nut
1252803,1076,-11652,12404,4467,-2820,-920,insert_bolt_nut
1252825,1252,-11312,13004,5416,-1601,-200,insert_bolt_nut
1252847,712,-12068,13280,8316,-2291,1216,insert_bolt_nut
1252869,-368,-13060,13340,14015,-3562,1027,insert_bolt_nut
1252891,-100,-9556,13288,13339,-4091,936,insert_bolt_nut
1252913,-1104,-7772,12928,8181,-3269,711,insert_bolt_nut
1252935,-392,-8100,14468,4786,-1934,7,insert_bolt_nut
1252957,-852,-9708,15620,5655,-253,-774,insert_bolt_nut
1252979,-712,-8296,16548,5888,1264,-1201,insert_bolt_nut
1253001,-640,-7592,15964,3408,1522,-1148,insert_bolt_nut
1253023,-600,-7316,15044,935,2166,-1067,insert_bolt_nut
1253045,-668,-7880,14040,-229,2999,-1737,insert_bolt_nut
1253067,-1336,-8156,13828,-706,4332,-2440,insert_bolt_nut
1253089,-1708,-9028,12960,-1170,4221,-3562,insert_bolt_nut
1253111,-5964,-12508,12172,160,-504,-3876,insert_bolt_nut
1253133,188,-132,16752,-7262,57,1545,insert_bolt_nut
1253155,-4204,-16600,12004,-6135,-6806,2371,insert_bolt_nut
1253177,404,-5756,12884,-3305,803,-2380,insert_bolt_nut
1253199,-2060,-10780,13352,-4444,922,-873,insert_bolt_nut
1253221,-392,-10304,13712,-2026,734,-2217,insert_bolt_nut
1253243,-384,-10332,14176,-2091,1674,-1537,insert_bolt_nut
1253265,-352,-9476,13936,-3155,1910,-1351,insert_bolt_nut
1253287,64,-9140,13872,-4310,2048,-1581,insert_bolt_nut
1253309,24,-9272,14808,-3338,2584,-2190,insert_bolt_nut
1253331,556,-9444,15032,-835,2849,-2844,insert_bolt_nut
1253353,636,-8860,14912,500,3331,-3318,insert_bolt_nut
1253375,836,-9204,14948,19,3476,-3903,insert_bolt_nut
1253397,1284,-9572,15044,228,3829,-4478,insert_bolt_nut
1253419,1320,-10024,14676,148,4217,-5050,insert_bolt_nut
1253441,1252,-10128,13720,182,4927,-5362,insert_bolt_nut
1253463,880,-10260,13216,-198,5101,-5559,insert_bolt_nut
1253485,444,-10688,12844,-260,4816,-5630,insert_bolt_nut
1253507,296,-11060,12404,290,4112,-5851,insert_bolt_nut
1253529,180,-11336,12488,1618,3746,-5452,insert_bolt_nut
1253551,112,-10756,13144,2251,3336,-5347,insert_bolt_nut
1253573,320,-9992,14984,2641,2656,-4876,insert_bolt_nut
1253595,-156,-9264,15140,2922,2481,-4498,insert_bolt_nut
1253617,-92,-9056,14608,2456,3288,-5248,insert_bolt_nut
