time_ms,ax,ay,az,gx,gy,gz,label
455047,6580,-14620,2912,1193,-695,639,lubricant
455069,6608,-14580,3068,1025,-812,671,lubricant
455091,6716,-14732,3264,803,-766,690,lubricant
455113,6868,-15144,3400,706,-721,731,lubricant
455135,7012,-15160,3296,927,-685,857,lubricant
455157,7044,-15100,3280,1047,-533,1161,lubricant
455179,6668,-14392,3444,910,-484,1505,lubricant
455201,6460,-13996,3660,230,-568,1573,lubricant
455223,6256,-14084,3596,-407,-612,1467,lubricant
455245,6176,-14520,3472,-598,-641,1254,lubricant
455267,6264,-15196,3364,-139,-586,1035,lubricant
455289,6428,-15228,3264,752,-604,1025,lubricant
455311,6376,-15096,3432,1314,-562,1081,lubricant
455333,6320,-14768,3652,1442,-573,1205,lubricant
455355,6144,-14144,3812,778,-683,1285,lubricant
455377,6160,-14292,3876,-83,-709,1202,lubricant
455399,6048,-14648,3916,-778,-610,1079,lubricant
455421,6028,-15012,3744,-1138,-689,889,lubricant
455443,6000,-15480,3588,-959,-814,659,lubricant
455465,6080,-15632,3472,-386,-938,557,lubricant
455487,5860,-15400,3588,63,-1216,534,lubricant
455509,5740,-15112,3600,283,-1429,540,lubricant
455531,5636,-14784,3636,-7,-1750,606,lubricant
455553,5608,-14868,3784,-450,-2140,677,lubricant
455575,5608,-14704,3668,-637,-2435,753,lubricant
455597,5664,-14808,3312,-854,-2792,927,lubricant
455619,5404,-14568,3036,-956,-2980,1048,lubricant
455641,5448,-14588,2996,-1272,-3263,1075,lubricant
455663,5508,-14968,2728,-1242,-3433,1014,lubricant
455685,5688,-15248,2576,-929,-3417,1019,lubricant
455707,5800,-15212,2580,-323,-3332,1152,lubricant
455729,6172,-15320,2628,197,-3411,1210,lubricant
455751,6464,-15460,2860,317,-3373,1489,lubricant
455773,6504,-14900,3104,1,-3053,1774,lubricant
455795,6300,-14524,3088,-843,-2857,2059,lubricant
455817,6188,-14372,2908,-2140,-2667,2100,lubricant
455839,6064,-14784,2376,-3051,-2415,1925,lubricant
455861,5816,-15132,2280,-3390,-2319,1812,lubricant
455883,5532,-15368,2148,-2785,-2387,1707,lubricant
455905,5492,-15628,2012,-1720,-2225,1466,lubricant
