time_ms,ax,ay,az,gx,gy,gz,label
13803825,-4084,-15840,5756,-592,1180,1276,lubrication
13803847,-4096,-15464,5440,-1621,1306,1649,lubrication
13803869,-3676,-15668,5304,-2018,1192,2361,lubrication
13803891,-3972,-16140,5224,-1305,1200,2737,lubrication
13803913,-4552,-15392,4660,-503,1296,3395,lubrication
13803935,-5328,-15008,4648,-89,1594,3761,lubrication
13803957,-5560,-14776,5716,1265,1679,4059,lubrication
13803979,-5792,-13952,6020,1654,794,4222,lubrication
13804001,-6124,-13712,5740,1049,35,4045,lubrication
13804023,-6144,-13752,5208,976,516,3734,lubrication
13804045,-6192,-13720,5332,1340,906,3339,lubrication
13804067,-5936,-13360,6460,2364,770,3190,lubrication
13804089,-6300,-12992,6744,2619,-165,3099,lubrication
13804111,-6556,-12952,6396,2540,-514,2956,lubrication
13804133,-6648,-12936,6168,2529,-904,2344,lubrication
13804155,-6224,-13012,6276,3280,-629,2227,lubrication
13804177,-6440,-12640,6968,3420,-853,2409,lubrication
13804199,-7304,-12580,7300,2809,-1338,1936,lubrication
13804221,-6380,-12648,7352,2831,-2711,1860,lubrication
13804243,-6696,-12684,7440,3736,-2037,1767,lubrication
13804265,-6700,-12752,7720,4365,-1376,1429,lubrication
13804287,-6784,-12876,8260,4655,-954,1142,lubrication
13804309,-6820,-12328,8640,4054,-963,845,lubrication
13804331,-6736,-12476,8128,3398,-996,857,lubrication
13804353,-6812,-12460,7720,2407,-732,958,lubrication
13804375,-7268,-12740,8556,2246,-588,1055,lubrication
13804397,-6980,-12828,9104,2631,-1039,1405,lubrication
13804419,-6972,-12512,9164,2087,-1873,1868,lubrication
13804441,-6696,-12012,9316,1344,-2320,2252,lubrication
13804463,-6880,-11972,9208,1716,-2518,1998,lubrication
13804485,-7348,-11752,9480,3208,-1879,1708,lubrication
13804507,-7600,-11500,10088,3995,-1681,1619,lubrication
13804529,-7380,-11180,10160,3976,-2056,1382,lubrication
13804551,-6920,-10904,10092,3603,-1826,1249,lubrication
13804573,-6352,-10408,9452,2910,-1668,593,lubrication
13804595,-5864,-10576,9656,2902,-973,351,lubrication
13804617,-5780,-10176,9852,2915,-194,20,lubrication
13804639,-5744,-9568,9776,2182,-367,-469,lubrication
13804661,-5728,-8848,9596,885,-116,-972,lubrication
13804683,-5636,-9424,9624,907,207,-1902,lubrication
13804705,-5416,-10052,9820,1957,501,-2917,lubrication
13804727,-5636,-9680,10264,1592,896,-3298,lubrication
13804749,-5508,-10396,10420,1144,1012,-3648,lubrication
13804771,-5296,-10920,10528,515,1021,-4235,lubrication
13804793,-5716,-10932,10760,39,810,-4799,lubrication
13804815,-5848,-10744,10656,-43,785,-5324,lubrication
13804837,-5728,-11496,10760,279,830,-5819,lubrication
13804859,-5704,-11696,11468,1103,882,-5944,lubrication
13804881,-5668,-11528,11456,1527,754,-5201,lubrication
13804903,-5892,-12060,11308,1064,371,-4705,lubrication
13804925,-5116,-12636,11472,1173,676,-4247,lubrication
13804947,-4932,-12664,11088,1305,422,-4031,lubrication
13804969,-4696,-12712,10976,1842,357,-3563,lubrication
13804991,-4792,-12584,10888,1858,625,-2976,lubrication
13805013,-4664,-12276,10852,1055,108,-2508,lubrication
13805035,-4496,-11956,10724,337,-255,-1867,lubrication
13805057,-4780,-11852,10720,602,37,-1510,lubrication
13805079,-4864,-11508,11048,1152,203,-1228,lubrication
13805101,-4908,-11420,11160,1443,339,-987,lubrication
