time_ms,ax,ay,az,gx,gy,gz,label
12177066,8320,-12684,6468,1933,-1339,967,lubrication
12177088,8184,-13120,6600,2257,-1739,960,lubrication
12177110,8636,-13708,6732,2594,-1919,1120,lubrication
12177132,8836,-13848,6640,2678,-1830,1601,lubrication
12177154,9120,-13536,6680,2400,-1506,1968,lubrication
12177176,8816,-13136,6536,1902,-847,2316,lubrication
12177198,8360,-12664,6428,917,-197,2450,lubrication
12177220,8052,-12448,5972,240,-59,2474,lubrication
12177242,7808,-12380,5928,10,-88,2563,lubrication
12177264,7664,-12532,5976,-185,-262,2720,lubrication
12177286,7704,-12596,5924,-455,-518,2672,lubrication
12177308,7808,-12932,5940,-508,-959,2679,lubrication
12177330,7816,-12952,5968,-255,-1305,2600,lubrication
12177352,7776,-13028,5876,-179,-1791,2929,lubrication
12177374,7980,-13068,6108,47,-2269,3142,lubrication
12177396,8004,-13168,5980,317,-2668,3175,lubrication
12177418,8484,-13164,5872,384,-2846,2885,lubrication
12177440,8480,-12988,5304,120,-3003,2553,lubrication
12177462,8176,-13044,5268,72,-3044,2061,lubrication
12177484,8080,-13120,5404,288,-3201,1766,lubrication
12177506,8132,-13400,5668,1351,-3447,1508,lubrication
12177528,8320,-13232,5476,2427,-3249,1060,lubrication
12177550,8264,-13000,5260,2764,-2559,491,lubrication
12177572,8384,-12772,5532,2337,-1531,-270,lubrication
12177594,8452,-13100,5752,1653,-529,-1198,lubrication
12177616,8424,-13104,5804,1349,317,-1849,lubrication
12177638,8616,-13024,5852,1348,1491,-2092,lubrication
12177660,8544,-13448,6120,1170,2373,-2168,lubrication
12177682,8408,-13368,6156,1119,3203,-2252,lubrication
12177704,8196,-13148,6268,655,3990,-2298,lubrication
12177726,8224,-12516,6484,258,4508,-2529,lubrication
12177748,8056,-11764,6300,-64,4825,-3034,lubrication
12177770,8172,-11568,6100,-330,5281,-3981,lubrication
12177792,8836,-12380,6500,-250,5437,-5070,lubrication
12177814,8872,-11868,6612,-524,5341,-5582,lubrication
12177836,8740,-12272,6660,-662,4875,-5868,lubrication
12177858,8952,-12196,6712,-559,4231,-6089,lubrication
12177880,9164,-12304,6776,-292,3349,-6194,lubrication
12177902,9260,-12376,7304,-51,2179,-5864,lubrication
12177924,8896,-11948,7848,243,854,-5255,lubrication
12177946,8952,-11852,8152,796,-132,-4627,lubrication
12177968,9064,-12244,8424,1479,-529,-4246,lubrication
12177990,9768,-11896,8500,2586,-244,-3930,lubrication
12178012,9772,-11524,8720,2660,421,-3279,lubrication
12178034,9924,-11208,9048,2224,1668,-2775,lubrication
12178056,9628,-10520,9292,583,2716,-2349,lubrication
12178078,9540,-10024,8936,-813,3446,-2197,lubrication
12178100,9248,-10372,8808,-1244,3882,-2199,lubrication
12178122,9316,-10536,8692,-1536,3879,-1948,lubrication
12178144,9476,-10604,8676,-1317,3772,-1779,lubrication
12178166,9564,-10816,8600,-860,3287,-1337,lubrication
12178188,9896,-11124,8800,30,3017,-886,lubrication
12178210,9996,-11296,8856,535,2690,-495,lubrication
12178232,9896,-11068,8820,135,2451,86,lubrication
12178254,9904,-11080,8892,-202,2611,646,lubrication
12178276,9880,-11276,8760,-113,2852,1037,lubrication
12178298,9844,-11152,8792,287,2877,1345,lubrication
12178320,9752,-11132,8660,503,2753,1705,lubrication
12178342,9700,-10944,8768,552,2467,2005,lubrication
12178364,9500,-10704,8804,766,2194,2220,lubrication
12178386,9264,-10480,8632,696,1993,2437,lubrication
12178408,9176,-10376,8896,744,1594,2534,lubrication
12178430,9136,-10376,9264,1100,1045,2468,lubrication
12178452,8888,-10144,9124,1447,410,2194,lubrication
12178474,8668,-10000,9064,1583,179,2080,lubrication
12178496,8436,-9968,9512,1428,-18,1950,lubrication
12178518,8488,-10100,9580,1100,-190,1721,lubrication
12178540,8336,-10236,9536,903,-342,1333,lubrication
12178562,8400,-10408,9288,702,-319,1078,lubrication
12178584,8660,-10288,9872,720,-415,861,lubrication
12178606,8624,-10264,10000,819,-320,814,lubrication
