time_ms,ax,ay,az,gx,gy,gz,label
13776061,3904,-5440,15412,1394,2027,301,lubrication
13776083,3688,-5040,15204,96,470,-201,lubrication
13776105,4472,-5316,13952,-1796,76,442,lubrication
13776127,4548,-4496,14364,-2223,707,921,lubrication
13776149,5236,-5248,16376,-5112,3450,3404,lubrication
13776171,6248,-8216,18192,-7942,4395,4711,lubrication
13776193,5208,-9348,18964,-10468,4528,3880,lubrication
13776215,4752,-8628,17660,-11723,4362,6183,lubrication
13776237,3052,-8696,16484,-10647,6306,7877,lubrication
13776259,2684,-8244,15336,-11877,10881,7436,lubrication
13776281,2480,-8908,16736,-10677,9519,7035,lubrication
13776303,4472,-9116,12240,-12061,14805,6085,lubrication
13776325,616,-8488,14960,-12156,19214,9130,lubrication
13776347,1144,-9684,11280,-4430,17349,8679,lubrication
13776369,-4156,-8444,8924,-5098,11430,7743,lubrication
13776391,-3752,-9308,10436,-3142,5925,5225,lubrication
13776413,-5052,-6924,14136,-6845,1363,4048,lubrication
13776435,-3184,-6096,11820,-5487,3217,1774,lubrication
13776457,-17048,-8924,13348,-6976,-1849,-4542,lubrication
13776479,-6632,-9396,6284,1228,59,-3173,lubrication
13776501,6840,-1852,5324,-12890,-6158,3064,lubrication
13776523,2464,-9516,11640,1977,4628,-8126,lubrication
13776545,-1728,-7960,12504,3203,3844,-5945,lubrication
13776567,-1336,-8100,11604,-2030,-2204,-5895,lubrication
13776589,372,-11548,11612,-4151,181,-5082,lubrication
13776611,1432,-14800,12276,-4880,2419,-3113,lubrication
13776633,1664,-17332,12584,-6457,1621,-1414,lubrication
13776655,2608,-20928,11488,-3426,2878,-315,lubrication
13776677,2072,-20852,10772,3178,5110,341,lubrication
13776699,1180,-18468,11320,8594,6816,1835,lubrication
13776721,308,-16448,12448,9570,6303,2830,lubrication
13776743,1000,-16632,11880,9068,5971,3511,lubrication
13776765,-648,-14632,11816,7280,6553,5305,lubrication
13776787,-1244,-12024,11988,4889,7502,7480,lubrication
13776809,-2232,-11760,11632,2868,6743,8858,lubrication
13776831,-2788,-12740,11344,6361,6150,8995,lubrication
13776853,-4516,-9456,11444,9903,7245,8587,lubrication
13776875,-4156,-6784,11036,9261,6111,7930,lubrication
13776897,-5580,-4512,10792,5931,5824,7788,lubrication
13776919,-5032,-4668,11268,3932,5620,7330,lubrication
13776941,-6108,-4932,11432,2626,4069,5990,lubrication
13776963,-6324,-5200,11580,2191,4063,5023,lubrication
13776985,-6940,-4412,12872,3757,3368,3293,lubrication
13777007,-7132,-3728,12100,3910,2043,2608,lubrication
13777029,-6776,-2644,11760,830,1534,2275,lubrication
13777051,-6572,-3832,11192,-1448,1708,2759,lubrication
13777073,-6844,-5464,13336,30,1290,934,lubrication
13777095,-6532,-5656,15208,4629,1091,-423,lubrication
13777117,-6664,-3788,13896,6001,926,-1121,lubrication
13777139,-6904,-3040,12688,2558,1512,-1398,lubrication
13777161,-6320,-4144,12912,-862,2425,-1415,lubrication
13777183,-6408,-5156,13812,-3183,2563,-1205,lubrication
13777205,-6536,-6404,14356,-3031,1533,-1743,lubrication
13777227,-5604,-6760,13936,-1321,1391,-1767,lubrication
13777249,-7328,-6612,13728,1347,1606,-3369,lubrication
13777271,-6780,-5872,12944,1623,2322,-3370,lubrication
13777293,-7004,-5416,13264,-175,3871,-2568,lubrication
13777315,-7048,-5536,13356,-3400,2725,-1805,lubrication
13777337,-7248,-6336,13640,-5518,2253,-1194,lubrication
13777359,-7492,-8048,13248,-3953,1400,-2091,lubrication
13777381,-7336,-7620,13000,289,1556,-3229,lubrication
13777403,-7628,-6972,13020,1681,1067,-3593,lubrication
13777425,-7708,-5820,13012,453,184,-3070,lubrication
13777447,-7836,-5764,12548,-2549,-208,-2345,lubrication
13777469,-7788,-6816,12632,-4924,-659,-1882,lubrication
13777491,-7448,-8348,13048,-4290,-968,-2190,lubrication
13777513,-7148,-9160,12388,-630,-875,-2777,lubrication
13777535,-7036,-8364,12804,2251,-375,-2956,lubrication
13777557,-7080,-7452,12896,1493,-930,-2179,lubrication
13777579,-6792,-7404,12916,-684,-1409,-1358,lubrication
13777601,-6536,-7728,12816,-1927,-1314,-668,lubrication
13777623,-6084,-8144,12988,-1233,-969,-468,lubrication
13777645,-5940,-8020,12976,-382,-384,-331,lubrication
13777667,-5696,-7380,13008,302,-16,-417,lubrication
13777689,-5636,-6744,12660,-544,-33,-122,lubrication
13777711,-5588,-6824,12080,-1751,-19,208,lubrication
13777733,-5540,-6776,12076,-2299,318,461,lubrication
13777755,-5572,-7536,12248,-2382,163,388,lubrication
13777777,-5472,-7996,12476,-1876,121,74,lubrication
13777799,-6576,-8112,12852,-715,785,-412,lubrication
13777821,-5960,-8232,13000,-1028,-306,-1408,lubrication
13777843,-6280,-8204,12948,-1479,-4,-1356,lubrication
13777865,-6032,-9244,13292,-2095,-119,-1525,lubrication
13777887,-6156,-10388,14052,-1941,-481,-1272,lubrication
13777909,-6080,-10476,13916,-1073,-556,-1096,lubrication
13777931,-6216,-10244,14004,-737,-500,-673,lubrication
13777953,-6336,-9496,13904,-778,-606,75,lubrication
13777975,-6280,-9196,13664,-1008,-801,583,lubrication
13777997,-6140,-8888,13796,-833,-755,848,lubrication
13778019,-5972,-9060,13580,166,-328,839,lubrication
13778041,-5944,-8464,13652,727,218,773,lubrication
13778063,-5960,-8148,13280,384,504,715,lubrication
13778085,-5912,-8392,13220,-309,536,519,lubrication
13778107,-6036,-8692,12928,-653,445,395,lubrication
13778129,-5996,-9072,12552,-483,287,64,lubrication
13778151,-5816,-8928,12444,150,424,-17,lubrication
13778173,-5856,-8772,12304,397,598,100,lubrication
13778195,-5892,-8720,12364,-105,594,318,lubrication
13778217,-5852,-8940,12644,-319,198,313,lubrication
13778239,-5892,-8792,12512,-397,-91,357,lubrication
13778261,-5876,-8752,12448,-91,-86,122,lubrication
13778283,-5864,-8376,12388,174,167,208,lubrication
13778305,-6000,-8440,12472,-218,151,115,lubrication
13778327,-6080,-8700,12776,-671,0,-517,lubrication
13778349,-5968,-8624,12892,-598,19,-1095,lubrication
13778371,-6124,-8384,12992,-313,-152,-1302,lubrication
13778393,-5824,-8696,13096,604,-371,-1204,lubrication
13778415,-5656,-8636,13020,999,-417,-704,lubrication
13778437,-5912,-8044,12668,-22,-311,-233,lubrication
13778459,-6000,-8240,12652,-1450,-369,-280,lubrication
13778481,-6028,-8024,12256,-2060,-629,-491,lubrication
13778503,-6328,-7216,11656,-2517,-737,-1109,lubrication
13778525,-6608,-6324,10640,-4301,-128,-2426,lubrication
13778547,-6808,-6652,11164,-6178,584,-4451,lubrication
13778569,-7008,-7136,12092,-7677,154,-5909,lubrication
13778591,-6524,-8856,12340,-7101,-2248,-7413,lubrication
13778613,-5644,-9860,11440,-4466,-4082,-8941,lubrication
13778635,-4276,-10764,11220,-686,-4619,-9108,lubrication
13778657,-2940,-12072,11556,2177,-3952,-8549,lubrication
13778679,-1660,-12176,11532,3610,-2887,-7716,lubrication
13778701,-1332,-11640,12428,4531,-1453,-6449,lubrication
13778723,-1608,-10140,13168,1757,-1011,-4582,lubrication
13778745,-2092,-8912,12764,-3694,-1907,-3181,lubrication
13778767,-2096,-9136,12408,-8530,-2088,-2344,lubrication
13778789,-2120,-10648,12164,-12902,-1936,-1754,lubrication
13778811,-2156,-11620,12004,-16656,-2824,-986,lubrication
13778833,-2188,-12188,11156,-18076,-3887,-601,lubrication
13778855,-3020,-11028,10076,-19872,-4687,119,lubrication
13778877,-2264,-13708,9512,-22312,-6406,-88,lubrication
13778899,-1252,-15960,8624,-21483,-7912,234,lubrication
13778921,-980,-16600,7088,-18381,-7904,1181,lubrication
13778943,-744,-13776,7124,-17753,-5907,3417,lubrication
13778965,-900,-13856,6668,-23028,-4372,4730,lubrication
13778987,-1604,-16728,5092,-29082,-5193,4155,lubrication
13779009,-1028,-22444,1456,-21624,-4930,988,lubrication
13779031,-744,-20052,592,-12497,-1605,-850,lubrication
13779053,-1116,-15888,-408,-10832,-937,856,lubrication
13779075,-1308,-13112,364,-16809,-2472,1151,lubrication
13779097,-1720,-12644,-1224,-21057,-2357,-767,lubrication
13779119,76,-17144,-3332,-22522,1621,206,lubrication
13779141,-464,-18676,-2244,-19467,6263,787,lubrication
13779163,-1136,-21864,364,-9399,8605,829,lubrication
13779185,-1068,-19296,1632,-9033,4688,86,lubrication
13779207,-1384,-18392,-1748,-6206,-34,-715,lubrication
13779229,-944,-19140,-3608,-1957,-659,-407,lubrication
13779251,-1112,-19188,-4144,3274,-2455,-98,lubrication
13779273,-1392,-18596,-3484,5210,-5059,472,lubrication
13779295,-1456,-18772,-3392,7041,-6644,1041,lubrication
13779317,-1560,-17304,-3284,7132,-7136,1339,lubrication
13779339,-1572,-16444,-2964,6250,-6521,1577,lubrication
13779361,-2364,-15436,-3000,5644,-6789,1029,lubrication
13779383,-2104,-14160,-2040,4428,-7322,1153,lubrication
13779405,-1256,-13880,-1952,2565,-7495,1213,lubrication
13779427,-1392,-13496,-1872,469,-6807,949,lubrication
13779449,-1264,-13568,-1072,-1715,-6346,274,lubrication
13779471,-1520,-13208,-500,-3650,-6276,-570,lubrication
13779493,-1572,-13780,-912,-4103,-6517,-815,lubrication
13779515,-1788,-13420,-736,-3984,-5903,-419,lubrication
13779537,-1040,-14996,-1016,-3919,-5203,-60,lubrication
13779559,-1364,-15100,-624,-2897,-4320,150,lubrication
13779581,-1608,-15744,56,-2807,-4046,42,lubrication
13779603,-1864,-15168,-216,-3136,-4156,-124,lubrication
13779625,-1988,-15364,-968,-2991,-3152,-94,lubrication
13779647,-2084,-15820,-248,-2127,-2701,121,lubrication
13779669,-2052,-16432,-244,-1277,-2450,281,lubrication
13779691,-1912,-16320,112,-573,-2176,54,lubrication
13779713,-1680,-15916,-576,-2,-1979,-281,lubrication
13779735,-1340,-16192,-756,-262,-1432,-431,lubrication
13779757,-1376,-16156,-584,678,-1016,-883,lubrication
13779779,-1216,-16348,-640,1078,-1385,-1139,lubrication
13779801,-1020,-16324,-1468,1090,-1298,-1235,lubrication
13779823,-1196,-16172,-968,1282,-422,-1134,lubrication
13779845,-1436,-15888,-884,683,-168,-993,lubrication
13779867,-1508,-16028,-1104,159,-252,-777,lubrication
13779889,-1476,-16392,-1340,219,-244,-707,lubrication
13779911,-1728,-16412,-1000,-113,-275,-705,lubrication
13779933,-1560,-16640,-852,-513,-635,-710,lubrication
13779955,-1356,-16568,-1512,-719,-1014,-690,lubrication
13779977,-904,-17048,-1668,424,-898,-302,lubrication
13779999,-1488,-16436,-776,754,-659,-496,lubrication
13780021,-1356,-16156,-492,870,-955,-567,lubrication
13780043,-1284,-15944,-560,-58,-925,-751,lubrication
13780065,-1208,-16320,-612,61,-1126,-802,lubrication
13780087,-1180,-16424,-740,125,-1349,-841,lubrication
13780109,-1420,-15932,-648,-336,-1245,-891,lubrication
13780131,-1432,-16132,-588,-627,-1208,-818,lubrication
13780153,-1192,-14888,-244,-1663,-714,-787,lubrication
13780175,-1320,-16308,-680,-2338,-1380,-555,lubrication
13780197,-1124,-16912,-1264,-2150,-1611,-251,lubrication
13780219,-920,-16824,-1336,-1539,-1936,-305,lubrication
13780241,1500,-12512,-2920,-3328,-1090,-377,lubrication
13780263,3388,-17648,-2272,-3641,735,-1211,lubrication
13780285,-528,-12268,-900,-5810,139,-683,lubrication
13780307,-2244,-10440,-4352,-4958,2138,-2007,lubrication
13780329,224,-19540,472,-851,2303,-3,lubrication
13780351,4080,-20952,84,-3205,-2488,221,lubrication
13780373,-2504,-12656,-4220,-1886,-5266,-1677,lubrication
13780395,-344,-15708,-4348,2715,-862,-537,lubrication
13780417,-708,-15760,-3252,2264,-540,202,lubrication
13780439,-660,-16644,-2016,1558,-1368,240,lubrication
13780461,-696,-16984,-2072,3202,-1647,174,lubrication
13780483,-1124,-17032,-3328,5561,-2147,-554,lubrication
13780505,-956,-15788,-2032,8368,-340,1154,lubrication
13780527,-1180,-17696,708,6297,-665,1097,lubrication
13780549,-1480,-16576,-580,1357,-1182,1646,lubrication
13780571,-3320,-14612,-1948,-530,2670,-230,lubrication
13780593,1484,-11836,-972,4630,5094,174,lubrication
13780615,1936,-15048,1036,6535,6738,3,lubrication
13780637,-1896,-13988,1780,-3078,2250,871,lubrication
13780659,-788,-15708,-24,-3840,2636,-356,lubrication
13780681,-280,-16128,128,-3163,3271,631,lubrication
13780703,-592,-16720,532,-1149,3313,933,lubrication
13780725,-696,-16548,56,-1566,2123,200,lubrication
